task_id,patient_id,phase,z_index,slice_id,batch_index,updated,skip_reason,pool_size_before,pool_size_after,graph_count,current_graph_count,sampled_nodes,foreground_pixels,foreground_ratio,reliable_pixels,total_nodes,candidate_edges,edge_budget,graph_loss,commonality_loss,total_loss,gradient_norm,selected_self_edge_mass,detach_backbone
47,A1K2P5,ED,0,A1K2P5_ED_slice000,1,False,empty_current_graph,0,0,0,0,0,0,0.0,0,0,0,0,,,,,0.0,False
47,A1K2P5,ED,1,A1K2P5_ED_slice001,2,False,empty_current_graph,0,0,0,0,0,0,0.0,0,0,0,0,,,,,0.0,False
47,A1K2P5,ED,2,A1K2P5_ED_slice002,3,False,pool_not_ready,0,1,1,1,11,962,0.014678955078125,481,11,110,0,,,,,0.0,False
47,A1K2P5,ED,3,A1K2P5_ED_slice003,4,False,insufficient_nodes,1,2,2,1,10,2660,0.04058837890625,1330,21,420,0,,,,,0.0,False
47,A1K2P5,ED,4,A1K2P5_ED_slice004,5,False,insufficient_nodes,2,3,3,1,11,2873,0.0438385009765625,1436,32,992,0,,,,,0.0,False
47,A1K2P5,ED,5,A1K2P5_ED_slice005,6,False,insufficient_nodes,3,3,4,1,11,2585,0.0394439697265625,1292,43,1806,0,,,,,0.0,False
47,A1K2P5,ED,6,A1K2P5_ED_slice006,7,False,insufficient_nodes,3,3,4,1,11,1974,0.030120849609375,987,43,1806,0,,,,,0.0,False
47,A1K2P5,ED,7,A1K2P5_ED_slice007,8,False,insufficient_nodes,3,3,4,1,11,1493,0.0227813720703125,746,44,1892,0,,,,,0.0,False
47,A1K2P5,ED,8,A1K2P5_ED_slice008,9,False,insufficient_nodes,3,3,4,1,11,1352,0.0206298828125,676,44,1892,0,,,,,0.0,False
47,A1K2P5,ED,9,A1K2P5_ED_slice009,10,False,insufficient_nodes,3,3,4,1,11,893,0.0136260986328125,446,44,1892,0,,,,,0.0,False
47,A1K2P5,ED,10,A1K2P5_ED_slice010,11,False,insufficient_nodes,3,3,4,1,11,535,0.0081634521484375,267,44,1892,0,,,,,0.0,False
47,A1K2P5,ED,11,A1K2P5_ED_slice011,12,False,empty_current_graph,3,3,3,0,0,0,0.0,0,33,1056,0,,,,,0.0,False
47,A1K2P5,ED,12,A1K2P5_ED_slice012,13,False,empty_current_graph,3,3,3,0,0,0,0.0,0,33,1056,0,,,,,0.0,False
47,A1K2P5,ED,13,A1K2P5_ED_slice013,14,False,empty_current_graph,3,3,3,0,0,0,0.0,0,33,1056,0,,,,,0.0,False
47,A1K2P5,ES,0,A1K2P5_ES_slice000,15,False,empty_current_graph,3,3,3,0,0,0,0.0,0,33,1056,0,,,,,0.0,False
47,A1K2P5,ES,1,A1K2P5_ES_slice001,16,False,empty_current_graph,3,3,3,0,0,0,0.0,0,33,1056,0,,,,,0.0,False
47,A1K2P5,ES,2,A1K2P5_ES_slice002,17,False,empty_current_graph,3,3,3,0,0,0,0.0,0,33,1056,0,,,,,0.0,False
47,A1K2P5,ES,3,A1K2P5_ES_slice003,18,False,empty_current_graph,3,3,3,0,0,0,0.0,0,33,1056,0,,,,,0.0,False
47,A1K2P5,ES,4,A1K2P5_ES_slice004,19,False,insufficient_nodes,3,3,4,1,11,1636,0.02496337890625,818,44,1892,0,,,,,0.0,False
47,A1K2P5,ES,5,A1K2P5_ES_slice005,20,False,insufficient_nodes,3,3,4,1,11,1969,0.0300445556640625,984,44,1892,0,,,,,0.0,False
47,A1K2P5,ES,6,A1K2P5_ES_slice006,21,False,insufficient_nodes,3,3,4,1,10,1881,0.0287017822265625,940,43,1806,0,,,,,0.0,False
47,A1K2P5,ES,7,A1K2P5_ES_slice007,22,False,insufficient_nodes,3,3,4,1,11,1584,0.024169921875,792,43,1806,0,,,,,0.0,False
47,A1K2P5,ES,8,A1K2P5_ES_slice008,23,False,insufficient_nodes,3,3,4,1,10,1121,0.0171051025390625,560,42,1722,0,,,,,0.0,False
47,A1K2P5,ES,9,A1K2P5_ES_slice009,24,False,insufficient_nodes,3,3,4,1,11,755,0.0115203857421875,377,42,1722,0,,,,,0.0,False
47,A1K2P5,ES,10,A1K2P5_ES_slice010,25,False,insufficient_nodes,3,3,4,1,11,479,0.0073089599609375,239,43,1806,0,,,,,0.0,False
47,A1K2P5,ES,11,A1K2P5_ES_slice011,26,False,empty_current_graph,3,3,3,0,0,0,0.0,0,32,992,0,,,,,0.0,False
47,A1K2P5,ES,12,A1K2P5_ES_slice012,27,False,empty_current_graph,3,3,3,0,0,0,0.0,0,32,992,0,,,,,0.0,False
47,A1K2P5,ES,13,A1K2P5_ES_slice013,28,False,empty_current_graph,3,3,3,0,0,0,0.0,0,32,992,0,,,,,0.0,False
47,A3P9V7,ED,0,A3P9V7_ED_slice000,29,False,insufficient_nodes,3,3,4,1,11,572,0.00872802734375,286,43,1806,0,,,,,0.0,False
47,A3P9V7,ED,1,A3P9V7_ED_slice001,30,False,insufficient_nodes,3,3,4,1,11,1079,0.0164642333984375,539,44,1892,0,,,,,0.0,False
47,A3P9V7,ED,2,A3P9V7_ED_slice002,31,False,insufficient_nodes,3,3,4,1,11,2698,0.041168212890625,1349,44,1892,0,,,,,0.0,False
47,A3P9V7,ED,3,A3P9V7_ED_slice003,32,False,insufficient_nodes,3,3,4,1,11,2704,0.041259765625,1352,44,1892,0,,,,,0.0,False
47,A3P9V7,ED,4,A3P9V7_ED_slice004,33,False,insufficient_nodes,3,3,4,1,11,2536,0.0386962890625,1268,44,1892,0,,,,,0.0,False
47,A3P9V7,ED,5,A3P9V7_ED_slice005,34,False,insufficient_nodes,3,3,4,1,11,2257,0.0344390869140625,1128,44,1892,0,,,,,0.0,False
