loss_mode,ablation,sadg_method,style_method,template_mode,mask_mode,gate_mode,gate_num_bins,gate_rho_max,rho_bin_min,rho_bin_max,rho_bin_mean,rho_bins,style_alpha,style_rho,sadg_rho,lambda_disp,dice_weight,lambda_gate_anchor,lambda_gate_smooth,lambda_gate_mono,lambda_spectral_consistency,lambda_gate_budget,spectral_cons_eps,rho,rho_tag,sadg_rho_tag,lf_radius_h,lf_radius_w,lf_size_h,lf_size_w,checkpoint_source,shot,seed,epoch,train_loss,train_seg_loss,train_disp_loss,style_reg_loss,gate_reg_loss,gate_anchor_loss,gate_smooth_loss,gate_mono_loss,spectral_cons_loss,gate_budget_loss,spectral_style_loss,template_l2_loss,template_smooth_loss,epsilon_loss,sadg_grad_norm,perturb_norm,steps,train_case_ids,n_train_slices,slice_policy,num_middle_slices,filter_min_fg,output_dir,prompt_dir
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-Cons,fixed,cosine,radial_cons,8,1.0,0.49914056062698364,0.5030480027198792,0.5016329288482666,0.49914056|0.503048|0.50258976|0.5016945|0.50246078|0.50210655|0.50203711|0.49998581,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.01,0.01,1e-06,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,5,0,1,1.2978416204452514,1.2626351356506347,0.5252869427204132,0.00894213312615951,1.5547437270194604e-09,1.7480480844748551e-06,8.000028545565483e-07,5.799359835615784e-07,0.8942119161287944,1.2829092459772558e-06,0.008942131636043389,0.0,0.0,1.1734509507815043,1.7740575710932414,0.05000000000000002,15,179|180|23|126|219,60,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\DisperssionWithSADG_ConstraintStyleRegularization\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot5\Seed0,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot5\Seed0
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-Cons,fixed,cosine,radial_cons,8,1.0,0.4977252781391144,0.5061538219451904,0.5020248293876648,0.49772528|0.50615382|0.50479597|0.50024736|0.50477606|0.50107425|0.50133646|0.50008959,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.01,0.01,1e-06,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,5,0,2,0.9520314931869507,0.922232739130656,0.4168991764386495,0.00895379160841306,1.6501230989026302e-08,7.2159196254991304e-06,9.127517159868148e-06,6.652120994961782e-06,0.8953742663065593,3.264804293697428e-06,0.008953775030871232,0.0,0.0,0.8794410427411398,0.793669871489207,0.05000000000000002,15,179|180|23|126|219,60,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\DisperssionWithSADG_ConstraintStyleRegularization\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot5\Seed0,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot5\Seed0
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-Cons,fixed,cosine,radial_cons,8,1.0,0.49619975686073303,0.5095027685165405,0.5024237632751465,0.49619976|0.50950277|0.50660205|0.49889925|0.50647914|0.50034362|0.50137228|0.49999118,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.01,0.01,1e-06,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,5,0,3,0.8609185139338176,0.8315202077229817,0.4089912176132202,0.008948742039501667,5.540279701676809e-08,1.6704922139372987e-05,3.164076430645461e-05,2.2091537660647496e-05,0.8948640624682108,4.627152126583193e-06,0.008948686656852563,0.0,0.0,0.7986109137535096,0.5907376766204834,0.05000000000000002,15,179|180|23|126|219,60,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\DisperssionWithSADG_ConstraintStyleRegularization\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot5\Seed0,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot5\Seed0
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-Cons,fixed,cosine,radial_cons,8,1.0,0.49360257387161255,0.5127145648002625,0.5032856464385986,0.49360257|0.51271456|0.5092209|0.49836782|0.50853956|0.49971643|0.50281334|0.50130981,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.01,0.01,1e-06,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,5,0,4,0.8005312363306681,0.7719176848729451,0.3933476388454437,0.0089461545770367,1.2127137788790302e-07,3.385262498341035e-05,6.953589642459217e-05,4.83502136679211e-05,0.894595201810201,8.163441604362258e-06,0.008946033380925655,0.0,0.0,0.7426233768463135,0.5465370833873748,0.05000000000000002,15,179|180|23|126|219,60,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\DisperssionWithSADG_ConstraintStyleRegularization\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot5\Seed0,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot5\Seed0
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-Cons,fixed,cosine,radial_cons,8,1.0,0.49023035168647766,0.5164635181427002,0.5039522647857666,0.49023035|0.51646352|0.51216471|0.49844062|0.51068783|0.49834111|0.50374305|0.50154698,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.01,0.01,1e-06,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,5,0,5,0.7280245025952657,0.708603584766388,0.20944713354110717,0.00894855751345555,2.2643375151195261e-07,6.085062341298908e-05,0.00012987450948761156,9.047416921627397e-05,0.8948203047116597,1.2840347032276138e-05,0.008948331077893576,0.0,0.0,0.6673232992490132,0.7036544640858968,0.05000000000000002,15,179|180|23|126|219,60,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\DisperssionWithSADG_ConstraintStyleRegularization\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot5\Seed0,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot5\Seed0
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-Cons,fixed,cosine,radial_cons,8,1.0,0.4862571060657501,0.5198078155517578,0.5043121576309204,0.48625711|0.51980782|0.51522815|0.49838102|0.51241457|0.49638474|0.50452507|0.50149882,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.01,0.01,1e-06,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,5,0,6,0.6506393512090047,0.6368226448694865,0.09762496451536815,0.0089354632422328,3.9288867886474085e-07,0.00010209939355263487,0.00022425622640488048,0.00015842249849811195,0.8934895753860473,1.7480815101104476e-05,0.008935070410370827,0.0,0.0,0.6029675761858623,0.6207174897193909,0.05000000000000002,15,179|180|23|126|219,60,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\DisperssionWithSADG_ConstraintStyleRegularization\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot5\Seed0,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot5\Seed0
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-Cons,fixed,cosine,radial_cons,8,1.0,0.48391425609588623,0.5222083926200867,0.5044664740562439,0.48391426|0.52220839|0.51849854|0.49688262|0.5132845|0.49522871|0.50605315|0.49966168,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.01,0.01,1e-06,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,5,0,7,0.5811298727989197,0.568885330359141,0.06593487163384755,0.008947790041565895,5.73955279984754e-07,0.00014547568862326442,0.0003287044392588238,0.00023070324774986754,0.8947020729382833,1.9564764685734795e-05,0.00894721622268359,0.0,0.0,0.5360081036885579,0.6035687843958537,0.05000000000000002,15,179|180|23|126|219,60,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\DisperssionWithSADG_ConstraintStyleRegularization\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot5\Seed0,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot5\Seed0
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-Cons,fixed,cosine,radial_cons,8,1.0,0.48161786794662476,0.5246198773384094,0.5045915246009827,0.48161787|0.52461988|0.52189016|0.49627283|0.51304203|0.49408203|0.50731826|0.49788916,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.01,0.01,1e-06,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,5,0,8,0.5316460649172465,0.520632121960322,0.04141265687843164,0.008943310255805652,7.491959915266004e-07,0.0001885746819122384,0.0004353091372953107,0.00029502935552348694,0.894235638777415,2.0510008228787533e-05,0.008942561224102974,0.0,0.0,0.4881963113943736,0.5946931878725688,0.05000000000000002,15,179|180|23|126|219,60,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\DisperssionWithSADG_ConstraintStyleRegularization\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot5\Seed0,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot5\Seed0
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-Cons,fixed,cosine,radial_cons,8,1.0,0.47981545329093933,0.5265159606933594,0.5049301385879517,0.47981545|0.52651596|0.52420193|0.49727997|0.51324153|0.49300313|0.50911039|0.49627253,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.01,0.01,1e-06,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,5,0,9,0.4933090925216675,0.48235957622528075,0.04030485072483619,0.008934271211425463,9.001215327468041e-07,0.00023030660134584953,0.000523901804505537,0.0003531890281010419,0.8933145721753438,2.255142135254573e-05,0.008933371057113011,0.0,0.0,0.45034289558728535,0.5716455439726512,0.05000000000000002,15,179|180|23|126|219,60,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\DisperssionWithSADG_ConstraintStyleRegularization\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot5\Seed0,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot5\Seed0
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-Cons,fixed,cosine,radial_cons,8,1.0,0.4785585105419159,0.5285680294036865,0.5054212808609009,0.47855851|0.52856803|0.52610523|0.49831074|0.5133813|0.4921039|0.51161945|0.49472281,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.01,0.01,1e-06,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,5,0,10,0.44861013690630597,0.438432377576828,0.02471731590727965,0.008941894272963206,1.0595337319803852e-06,0.0002738720310541491,0.0006173328496515751,0.0004148136164682607,0.8940574328104655,2.607958364630273e-05,0.008940834862490496,0.0,0.0,0.4095765769481659,0.5228291988372803,0.05000000000000002,15,179|180|23|126|219,60,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\DisperssionWithSADG_ConstraintStyleRegularization\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot5\Seed0,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot5\Seed0
