method,task_id,source_vendor,source_domain,seed,epoch,steps,train_loss,cross_entropy,dice_loss,learning_rate,source_patient_count,source_slice_count
FullySupervisedMMS,8,B,vendor_B_Philips,3,118,166,0.06931663414530725,0.018293806003877915,0.1020456563277417,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,119,166,0.056027229965092185,0.010794418670394155,0.09046562229204609,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,120,166,0.049415704883994105,0.009058106676619276,0.08071519652134683,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,121,166,0.051725300309439025,0.010625503707609802,0.0821995930409575,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,122,166,0.050042968321905794,0.009160256190001067,0.08176542475191226,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,123,166,0.0496249031948756,0.009735891671222916,0.07977802324366856,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,124,166,0.05030336434088917,0.009371445228132498,0.08186383821429258,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,125,166,0.05143222779439515,0.010340621551857835,0.08218321260289256,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,126,166,0.05453531989401363,0.012898925585245871,0.0832727886960808,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,127,166,0.05612706523164209,0.012368784782600152,0.08751656103834331,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,128,166,0.052851191587207545,0.011081690324964115,0.08353900236178594,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,129,166,0.07335448505199817,0.02146664636030075,0.10377567674381187,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,130,166,0.051058574691863666,0.00989524697806372,0.08232665533222348,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,131,166,0.0439419057108013,0.008132038848384857,0.07161973373044327,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,132,166,0.048302252171000086,0.010610818381825215,0.07538286776068699,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,133,166,0.04972439239093338,0.010349486359810254,0.0787498118827142,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,134,166,0.051470566877579116,0.01298237781612629,0.07697637819023018,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,135,166,0.06360899778195174,0.01716136080297047,0.09289527388222246,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,136,166,0.049760281904993285,0.010778791623201266,0.07796298072909016,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,137,166,0.04617555722235197,0.008637829993694392,0.07507545443767884,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,138,166,0.04583007524754987,0.008556222506652934,0.07454770536397595,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,139,166,0.05376768208681101,0.013128045627970743,0.08127927246043481,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,140,166,0.05279672190726521,0.01302931493243584,0.07953481395246394,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,141,166,0.04813833968960736,0.009669233964902001,0.07693821126707347,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,142,166,0.0444777839850769,0.008665886505630362,0.07162379486912704,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,143,166,0.0456965432378901,0.0090995275398649,0.07319403109870043,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,144,166,0.051880440843033504,0.010681870243097892,0.08239714125822108,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,145,166,0.043200650678790475,0.00815435804157372,0.07009258547640708,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,146,166,0.03889834868486028,0.006988201173953712,0.06382029506950135,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,147,166,0.042411057985421406,0.008964559736560625,0.06689299658748758,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,148,166,0.043768530296363746,0.008836458874754158,0.06986414239438901,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,149,166,0.0412390350577343,0.008299175421258503,0.06587971939918506,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,150,166,0.03923790671873883,0.007338002059013998,0.06379980941763125,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,151,166,0.05665138863161745,0.014639847468674541,0.08402308256152165,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,152,166,0.04405475415693349,0.008716622384332389,0.07067626357886446,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,153,166,0.03707369863538139,0.0067261189940464065,0.06069515945098127,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,154,166,0.04446360947990633,0.008831784387220102,0.07126365020781396,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,155,166,0.060101266557642495,0.014898624366530812,0.09040528405682151,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,156,166,0.046713357061955584,0.00820082151443215,0.07702507134751384,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,157,166,0.04507183492273451,0.008594683889041554,0.07295430184577603,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,158,166,0.05394023904823754,0.011689377000488072,0.0845017243984593,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,159,166,0.048668084452938604,0.011283868292615894,0.07476843188864639,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,160,166,0.04416316004851496,0.009312990167829016,0.069700339539762,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,161,166,0.05008258948843163,0.012807099246812692,0.07455098061227655,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,162,166,0.04757193952843727,0.010654996850539044,0.07383388498551156,0.001,125,2642
FullySupervisedMMS,8,B,vendor_B_Philips,3,163,166,0.04709390479038997,0.010200749162629426,0.07378631096378148,0.001,125,2642
