task_id,patient_setting,seed,vendor,domain,branch_index,test_fraction,paper_lambda,n_slices,mean_balanced_entropy,mean_weight,min_weight,max_weight
42,3,0,C,vendor_C_GE,0,0.0,1.0,1788,0.01788752075239988,0.15395932684608754,0.06853395700454712,0.3234300911426544
42,3,0,C,vendor_C_GE,1,0.2,0.8,1788,0.017731334629139513,0.16125663626163997,0.07526890188455582,0.33258628845214844
42,3,0,C,vendor_C_GE,2,0.4,0.6,1788,0.02069456692143801,0.16358135322679743,0.07140304148197174,0.31958383321762085
42,3,0,C,vendor_C_GE,3,0.6,0.4,1788,0.020091608727185597,0.17044991489824832,0.07123617827892303,0.3318204879760742
42,3,0,C,vendor_C_GE,4,0.8,0.19999999999999996,1788,0.01976383957280292,0.1766828711934271,0.06997378170490265,0.3094156086444855
42,3,0,C,vendor_C_GE,5,1.0,0.0,1788,0.02161878263706767,0.17406989569448653,0.06853348761796951,0.32933521270751953
