task_id,patient_setting,seed,vendor,domain,branch_index,test_fraction,paper_lambda,n_slices,mean_balanced_entropy,mean_weight,min_weight,max_weight
48,3,2,A,vendor_A_Siemens,0,0.0,1.0,2212,0.07875080757315717,0.12222648214272629,0.06853359192609787,0.2753153443336487
48,3,2,A,vendor_A_Siemens,1,0.2,0.8,2212,0.0691783740313457,0.13823936110662186,0.07054875046014786,0.24580983817577362
48,3,2,A,vendor_A_Siemens,2,0.4,0.6,2212,0.0576285793522999,0.15660836786085616,0.06862324476242065,0.23769332468509674
48,3,2,A,vendor_A_Siemens,3,0.6,0.4,2212,0.044342933210993245,0.1765376208568999,0.07091233134269714,0.28390079736709595
48,3,2,A,vendor_A_Siemens,4,0.8,0.19999999999999996,2212,0.031187604686435014,0.19570914923363308,0.06853349506855011,0.25477203726768494
48,3,2,A,vendor_A_Siemens,5,1.0,0.0,2212,0.01991918114122281,0.2106790216824892,0.06853348761796951,0.3359162509441376
