task_id,patient_id,phase,z_index,slice_id,batch_index,updated,skip_reason,pool_size_before,pool_size_after,graph_count,current_graph_count,sampled_nodes,foreground_pixels,foreground_ratio,reliable_pixels,total_nodes,candidate_edges,edge_budget,graph_loss,commonality_loss,total_loss,gradient_norm,selected_self_edge_mass,detach_backbone
31,A1K2P5,ED,0,A1K2P5_ED_slice000,1,False,empty_current_graph,0,0,0,0,0,0,0.0,0,0,0,0,,,,,0.0,False
31,A1K2P5,ED,1,A1K2P5_ED_slice001,2,False,empty_current_graph,0,0,0,0,0,0,0.0,0,0,0,0,,,,,0.0,False
31,A1K2P5,ED,2,A1K2P5_ED_slice002,3,False,empty_current_graph,0,0,0,0,0,0,0.0,0,0,0,0,,,,,0.0,False
31,A1K2P5,ED,3,A1K2P5_ED_slice003,4,False,pool_not_ready,0,1,1,1,11,2298,0.035064697265625,1149,11,110,0,,,,,0.0,False
31,A1K2P5,ED,4,A1K2P5_ED_slice004,5,False,insufficient_nodes,1,2,2,1,11,2752,0.0419921875,1376,22,462,0,,,,,0.0,False
31,A1K2P5,ED,5,A1K2P5_ED_slice005,6,False,insufficient_nodes,2,3,3,1,11,2183,0.0333099365234375,1091,33,1056,0,,,,,0.0,False
31,A1K2P5,ED,6,A1K2P5_ED_slice006,7,False,insufficient_nodes,3,3,4,1,11,2149,0.0327911376953125,1074,44,1892,0,,,,,0.0,False
31,A1K2P5,ED,7,A1K2P5_ED_slice007,8,False,insufficient_nodes,3,3,4,1,10,1340,0.02044677734375,670,43,1806,0,,,,,0.0,False
31,A1K2P5,ED,8,A1K2P5_ED_slice008,9,False,insufficient_nodes,3,3,4,1,11,1643,0.0250701904296875,821,43,1806,0,,,,,0.0,False
31,A1K2P5,ED,9,A1K2P5_ED_slice009,10,False,insufficient_nodes,3,3,4,1,11,1253,0.0191192626953125,626,43,1806,0,,,,,0.0,False
31,A1K2P5,ED,10,A1K2P5_ED_slice010,11,False,insufficient_nodes,3,3,4,1,11,506,0.007720947265625,253,43,1806,0,,,,,0.0,False
31,A1K2P5,ED,11,A1K2P5_ED_slice011,12,False,insufficient_nodes,3,3,4,1,12,48,0.000732421875,24,45,1980,0,,,,,0.0,False
31,A1K2P5,ED,12,A1K2P5_ED_slice012,13,False,empty_current_graph,3,3,3,0,0,0,0.0,0,34,1122,0,,,,,0.0,False
31,A1K2P5,ED,13,A1K2P5_ED_slice013,14,False,empty_current_graph,3,3,3,0,0,0,0.0,0,34,1122,0,,,,,0.0,False
31,A1K2P5,ES,0,A1K2P5_ES_slice000,15,False,empty_current_graph,3,3,3,0,0,0,0.0,0,34,1122,0,,,,,0.0,False
31,A1K2P5,ES,1,A1K2P5_ES_slice001,16,False,empty_current_graph,3,3,3,0,0,0,0.0,0,34,1122,0,,,,,0.0,False
31,A1K2P5,ES,2,A1K2P5_ES_slice002,17,False,empty_current_graph,3,3,3,0,0,0,0.0,0,34,1122,0,,,,,0.0,False
31,A1K2P5,ES,3,A1K2P5_ES_slice003,18,False,empty_current_graph,3,3,3,0,0,0,0.0,0,34,1122,0,,,,,0.0,False
31,A1K2P5,ES,4,A1K2P5_ES_slice004,19,False,insufficient_nodes,3,3,4,1,11,1462,0.022308349609375,731,45,1980,0,,,,,0.0,False
31,A1K2P5,ES,5,A1K2P5_ES_slice005,20,False,insufficient_nodes,3,3,4,1,11,1938,0.029571533203125,969,45,1980,0,,,,,0.0,False
31,A1K2P5,ES,6,A1K2P5_ES_slice006,21,False,insufficient_nodes,3,3,4,1,11,1896,0.0289306640625,948,45,1980,0,,,,,0.0,False
31,A1K2P5,ES,7,A1K2P5_ES_slice007,22,False,insufficient_nodes,3,3,4,1,11,1603,0.0244598388671875,801,44,1892,0,,,,,0.0,False
31,A1K2P5,ES,8,A1K2P5_ES_slice008,23,False,insufficient_nodes,3,3,4,1,10,1240,0.0189208984375,620,43,1806,0,,,,,0.0,False
31,A1K2P5,ES,9,A1K2P5_ES_slice009,24,False,insufficient_nodes,3,3,4,1,11,864,0.01318359375,432,43,1806,0,,,,,0.0,False
31,A1K2P5,ES,10,A1K2P5_ES_slice010,25,False,insufficient_nodes,3,3,4,1,11,449,0.0068511962890625,224,43,1806,0,,,,,0.0,False
31,A1K2P5,ES,11,A1K2P5_ES_slice011,26,False,insufficient_nodes,3,3,4,1,11,148,0.00225830078125,74,43,1806,0,,,,,0.0,False
31,A1K2P5,ES,12,A1K2P5_ES_slice012,27,False,empty_current_graph,3,3,3,0,0,0,0.0,0,33,1056,0,,,,,0.0,False
31,A1K2P5,ES,13,A1K2P5_ES_slice013,28,False,empty_current_graph,3,3,3,0,0,0,0.0,0,33,1056,0,,,,,0.0,False
31,A3P9V7,ED,0,A3P9V7_ED_slice000,29,False,empty_current_graph,3,3,3,0,0,0,0.0,0,33,1056,0,,,,,0.0,False
31,A3P9V7,ED,1,A3P9V7_ED_slice001,30,False,empty_current_graph,3,3,3,0,0,0,0.0,0,33,1056,0,,,,,0.0,False
