domain,seed,backbone_id,n_items,n_patients,dice_rv,dice_myo,dice_lv,dice_mean,hd95_rv,hd95_myo,hd95_lv,hd95_mean
vendor_D_Canon,1,MeanTeacher_Patient1_Seed1_teacher_InTEnt,50,50,0.5792481175511143,0.7011364475202321,0.7824608756887832,0.6876151469200432,14.557931573016976,6.012093405954187,2.873730830013181,7.814585269661447
