task_id,patient_setting,seed,vendor,domain,branch_index,test_fraction,paper_lambda,n_slices,mean_balanced_entropy,mean_weight,min_weight,max_weight
53,3,3,B,vendor_B_Philips,0,0.0,1.0,2642,0.017673786798723033,0.16103590290533784,0.06853348761796951,0.33119553327560425
53,3,3,B,vendor_B_Philips,1,0.2,0.8,2642,0.017234191648062364,0.16348849911239904,0.07362032681703568,0.3328825831413269
53,3,3,B,vendor_B_Philips,2,0.4,0.6,2642,0.016674553055996383,0.16601971104278607,0.06853605061769485,0.3077554702758789
53,3,3,B,vendor_B_Philips,3,0.6,0.4,2642,0.015675761475283115,0.1678185763879539,0.07464127242565155,0.3315544128417969
53,3,3,B,vendor_B_Philips,4,0.8,0.19999999999999996,2642,0.015734248331384353,0.17166876961264893,0.06988140195608139,0.3156917095184326
53,3,3,B,vendor_B_Philips,5,1.0,0.0,2642,0.016596738145052747,0.16996853933144393,0.06853348761796951,0.33167141675949097
