vendor,metric,tent_seed_2022,tent_seed_2023,tent_seed_2024,tent_seed_2025,tent_seed_2026,source_seed_2022,source_seed_2023,source_seed_2024,source_seed_2025,source_seed_2026,delta_seed_2022,delta_seed_2023,delta_seed_2024,delta_seed_2025,delta_seed_2026,tent_mean,tent_std,source_mean,delta_mean,delta_std,delta_definition
C,dice_myo,0.7269950747926024,0.7377206897804048,0.7362182348365284,0.7546485221919569,0.7439526869300288,0.7554191980737925,0.7416073188262291,0.7436758668122326,0.7453545188939981,0.748438969707156,-0.02842412328119015,-0.0038866290458242636,-0.00745763197570426,0.00929400329795882,-0.0044862827771271485,0.7399070417063043,0.010232116259992895,0.7468991744626816,-0.006992132756377401,0.013607980860270704,tent_minus_source
C,dice_rv,0.7801562244544585,0.7809327986111134,0.7826831174348939,0.779470902694765,0.7499273405580142,0.7960669854924209,0.783052444036428,0.7849790310175401,0.7769846113978965,0.791201551168914,-0.015910761037962406,-0.00211964542531462,-0.0022959135826461363,0.0024862912968685036,-0.04127421061089975,0.774634076750649,0.013863375912642398,0.7864569246226398,-0.011822847871990883,0.017844886379995362,tent_minus_source
C,hd95_px_lv,55.82349727386482,39.79322843286833,41.62487943802889,29.90766756654414,65.72106943747411,8.095974317852152,9.72263380126938,6.172618294006178,15.392313019324247,11.129180438816547,47.72752295601266,30.07059463159895,35.452261144022714,14.515354547219895,54.591888998657566,46.57406842975606,14.145695122583088,10.1025439742537,36.471524455502355,15.645521010582867,tent_minus_source
C,hd95_px_macro,38.32950292191151,25.29251706812996,30.16585015695762,18.710372920315102,40.89483768444209,6.504038949218364,7.9714236502391485,5.249990835790902,11.034440459782683,7.677633829968597,31.82546397269315,17.32109341789081,24.91585932116672,7.675932460532419,33.21720385447349,30.678616150351257,9.157225140915358,7.687505544999939,22.991110605351317,10.64221801002351,tent_minus_source
C,hd95_px_myo,34.53865427036412,19.860442834127877,28.814309835847265,9.958941801368908,19.081457671553252,4.989105772442011,6.050595425093189,5.582458174342907,6.090062445605518,4.405557010698133,29.54954849792211,13.809847409034688,23.231851661504358,3.86887935576339,14.67590066085512,22.450761282652287,9.496307407523524,5.423555765636352,17.027205517015933,9.802146226685084,tent_minus_source
C,hd95_px_rv,24.626357221505604,16.22387993739368,20.058361196996735,16.264509393032252,37.88198594429888,6.427036757360931,8.141041724354874,3.994896039023624,11.62094591441828,7.4981640403911145,18.199320464144673,8.082838213038805,16.063465157973113,4.643563478613972,30.38382190390777,23.01101873864543,9.000747358719543,7.536416895109765,15.474601843535666,10.025034364089823,tent_minus_source
D,dice_lv,0.8153795566752714,0.8538681773948139,0.8620355098928956,0.8527216827014084,0.8116182057092978,0.8790843022415086,0.8752589173426272,0.889565262050076,0.8721672282664656,0.8864224183780604,-0.06370474556623718,-0.021390739947813264,-0.027529752157180454,-0.019445545565057287,-0.07480421266876258,0.8391246264747373,0.02370438954008042,0.8804996256557475,-0.041374999181010154,0.025923407888349657,tent_minus_source
D,dice_macro,0.8032436030246403,0.8261657231479618,0.8289432258614028,0.8256869142751319,0.795660846664846,0.8427166656851088,0.8362948636594691,0.842735578215229,0.8341423479655212,0.840562509874416,-0.03947306266046857,-0.010129140511507373,-0.013792352353826254,-0.008455433690389369,-0.04490166320957001,0.8159400625947966,0.01533862926335991,0.8392903930799488,-0.023350330485152317,0.01740987647716298,tent_minus_source
D,dice_myo,0.7612958453333483,0.77806578588434,0.7740357345556846,0.7824966516360573,0.7753831838644055,0.7855832167747637,0.7800663946971135,0.7818934904997465,0.7826339156925082,0.7834275902287783,-0.024287371441415462,-0.002000608812773419,-0.007857755944061906,-0.0001372640564508698,-0.008044406364372758,0.7742554402547672,0.007932645769515797,0.782720921578582,-0.008465481323814883,0.009513577410581831,tent_minus_source
D,dice_rv,0.8330554070653013,0.8465632061647308,0.8507584331356277,0.8418424084879298,0.7999811504208347,0.8634824780390542,0.8535592789386667,0.856747982095864,0.8476258999375896,0.8518375210164093,-0.030427070973752857,-0.00699607277393588,-0.005989548960236291,-0.005783491449659839,-0.051856370595574575,0.8344401210548849,0.020355517992535703,0.8546506320055167,-0.020210510950631887,0.020559879372900457,tent_minus_source
D,hd95_px_lv,60.55127790666578,31.35863733737787,30.811921756346983,34.282251633204815,61.77106893161604,17.510523922831013,8.357679686027803,3.1256436279979942,14.090307204373849,8.122221205651872,43.04075398383477,23.00095765135007,27.686278128348988,20.191944428830965,53.648847725964174,43.7550315130423,15.950076289526967,10.241275129376506,33.51375638366579,14.301527019855905,tent_minus_source
D,hd95_px_macro,37.466235979697814,17.44677858433972,17.314196410059925,19.201640132473337,37.0369706267518,9.433068554945159,5.93170211066801,2.8181861462788533,8.99845954907364,4.97699629460009,28.033167424752655,11.515076473671712,14.496010263781072,10.203180583399696,32.05997433215171,25.69316434666452,10.57871713682515,6.431682531113151,19.26148181555137,10.068679346964752,tent_minus_source
D,hd95_px_myo,25.115430475199602,10.817642746807339,9.785086088204753,8.392328537638432,10.490601919948697,3.0851464349690882,3.0047441299422304,1.603994689261522,3.7728961785904884,3.8197163099502687,22.030284040230512,7.812898616865109,8.18109139894323,4.619432359047944,6.670885609998428,12.920217953559765,6.880732144815112,3.0572995485427197,9.862918405017044,6.9418860727812,tent_minus_source
D,hd95_px_rv,26.73199955722806,10.164055668833951,11.34558138562805,14.930340226576758,38.84924102869067,7.703535307035375,6.432682516033999,3.7249201215770427,9.132175264256581,2.9890513681981297,19.028464250192684,3.731373152799952,7.620661264051007,5.798164962320177,35.86018966049254,20.404243573391497,12.218253288828809,5.996472915420226,14.407770657971273,13.37659072952623,tent_minus_source
