loss_mode,ablation,sadg_method,style_method,template_mode,mask_mode,gate_mode,gate_num_bins,gate_rho_max,rho_bin_min,rho_bin_max,rho_bin_mean,rho_bins,style_alpha,style_rho,sadg_rho,lambda_disp,dice_weight,lambda_gate_anchor,lambda_gate_smooth,lambda_gate_mono,lambda_spectral_consistency,lambda_gate_budget,spectral_cons_eps,rho,rho_tag,sadg_rho_tag,lf_radius_h,lf_radius_w,lf_size_h,lf_size_w,checkpoint_source,shot,seed,epoch,train_loss,train_seg_loss,train_disp_loss,style_reg_loss,gate_reg_loss,gate_anchor_loss,gate_smooth_loss,gate_mono_loss,spectral_cons_loss,gate_budget_loss,spectral_style_loss,template_l2_loss,template_smooth_loss,epsilon_loss,sadg_grad_norm,perturb_norm,steps,train_case_ids,n_train_slices,slice_policy,num_middle_slices,filter_min_fg,output_dir,prompt_dir
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate,fixed,cosine,radial,8,1.0,0.497928649187088,0.5011026859283447,0.499664843082428,0.50012785|0.49946305|0.50110269|0.49792865|0.50078088|0.5008412|0.49896312|0.49811149,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.01,0.01,1e-06,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,1,1,1.454519165886773,1.4280939234627619,0.5285045901934305,2.099179900892799e-09,2.099179900892799e-09,5.688072251233381e-07,1.416778036716298e-06,6.255211088854493e-07,0.0,0.0,0.0,0.0,0.0,1.316100279490153,2.3227862649493747,0.05,9,72|31|126,35,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\DisperssionWithSADG_ConstraintStyleRegularization\Seg-SADG\BaryRadGate\a0p08\rho0p5\gb8\sadg0p05\nocons\shot3\Seed1,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\Seg-SADG\BaryRadGate\a0p08\rho0p5\gb8\sadg0p05\nocons\shot3\Seed1
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate,fixed,cosine,radial,8,1.0,0.49696168303489685,0.5024703741073608,0.49946129322052,0.49943843|0.50039876|0.50247037|0.49696168|0.5002805|0.50093836|0.49812979|0.49707255,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.01,0.01,1e-06,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,1,2,1.0666579604148865,1.0460936029752095,0.4112873872121175,7.626394577581802e-09,7.626394577581802e-09,2.2952761658719587e-06,5.484826942847576e-06,1.9120395664786984e-06,0.0,0.0,0.0,0.0,0.0,0.9794750014940897,1.2448226345909967,0.05,9,72|31|126,35,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\DisperssionWithSADG_ConstraintStyleRegularization\Seg-SADG\BaryRadGate\a0p08\rho0p5\gb8\sadg0p05\nocons\shot3\Seed1,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\Seg-SADG\BaryRadGate\a0p08\rho0p5\gb8\sadg0p05\nocons\shot3\Seed1
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate,fixed,cosine,radial,8,1.0,0.4959326684474945,0.503374457359314,0.49938687682151794,0.49803892|0.50158024|0.50337446|0.497242|0.5003041|0.50111854|0.49750417|0.49593267,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.01,0.01,1e-06,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,1,3,0.9044555889235603,0.8860762847794427,0.36758603652318317,1.2807032767625515e-08,1.2807032767625515e-08,4.79604970375173e-06,9.473020327277482e-06,2.854406728955736e-06,0.0,0.0,0.0,0.0,0.0,0.8348232640160455,0.9569148884879218,0.05,9,72|31|126,35,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\DisperssionWithSADG_ConstraintStyleRegularization\Seg-SADG\BaryRadGate\a0p08\rho0p5\gb8\sadg0p05\nocons\shot3\Seed1,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\Seg-SADG\BaryRadGate\a0p08\rho0p5\gb8\sadg0p05\nocons\shot3\Seed1
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate,fixed,cosine,radial,8,1.0,0.49574029445648193,0.5039504766464233,0.4995417594909668,0.49697122|0.50235271|0.50395048|0.49775988|0.50065309|0.50127494|0.49763131|0.49574029,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.01,0.01,1e-06,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,1,4,0.7866660621431139,0.7754763828383552,0.2237937202056249,1.7842094221818016e-08,1.7842094221818016e-08,7.028353593341308e-06,1.2508741242022046e-05,4.630516590016971e-06,0.0,0.0,0.0,0.0,0.0,0.7279833753903707,0.8566038211186727,0.05,9,72|31|126,35,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\DisperssionWithSADG_ConstraintStyleRegularization\Seg-SADG\BaryRadGate\a0p08\rho0p5\gb8\sadg0p05\nocons\shot3\Seed1,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\Seg-SADG\BaryRadGate\a0p08\rho0p5\gb8\sadg0p05\nocons\shot3\Seed1
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate,fixed,cosine,radial,8,1.0,0.4959568381309509,0.5044978857040405,0.4997078478336334,0.49633104|0.50276488|0.50449789|0.49791381|0.50076818|0.50141835|0.49801165|0.49595684,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.01,0.01,1e-06,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,1,5,0.7101833091841804,0.7016707724995084,0.17025081978903878,2.2151946252632925e-08,2.2151946252632925e-08,8.070175176221204e-06,1.4734197571265719e-05,6.610729997191811e-06,0.0,0.0,0.0,0.0,0.0,0.6615369055006239,0.7407280405362447,0.05,9,72|31|126,35,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\DisperssionWithSADG_ConstraintStyleRegularization\Seg-SADG\BaryRadGate\a0p08\rho0p5\gb8\sadg0p05\nocons\shot3\Seed1,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\Seg-SADG\BaryRadGate\a0p08\rho0p5\gb8\sadg0p05\nocons\shot3\Seed1
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate,fixed,cosine,radial,8,1.0,0.4956117868423462,0.5051087737083435,0.4998103976249695,0.49561179|0.50305384|0.50510877|0.49793136|0.50043947|0.5015747|0.49843711|0.49632612,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.01,0.01,1e-06,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,1,6,0.6560130582915412,0.6491897569762336,0.13646598739756477,2.6612554135694054e-08,2.6612554135694054e-08,9.06727917835168e-06,1.734951345295283e-05,8.356312567533072e-06,0.0,0.0,0.0,0.0,0.0,0.6115420328246223,0.7069680293401083,0.05,9,72|31|126,35,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\DisperssionWithSADG_ConstraintStyleRegularization\Seg-SADG\BaryRadGate\a0p08\rho0p5\gb8\sadg0p05\nocons\shot3\Seed1,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\Seg-SADG\BaryRadGate\a0p08\rho0p5\gb8\sadg0p05\nocons\shot3\Seed1
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate,fixed,cosine,radial,8,1.0,0.4946630597114563,0.5055170655250549,0.49978816509246826,0.49466306|0.50303173|0.50551707|0.49790928|0.49981362|0.50161237|0.49875256|0.49700573,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.01,0.01,1e-06,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,1,7,0.6113362775908576,0.6051432490348816,0.12385951810412937,3.205891414065971e-08,3.205891414065971e-08,1.0222014174764303e-05,2.0321137829644915e-05,1.0715573302554225e-05,0.0,0.0,0.0,0.0,0.0,0.5700164635976156,0.6498342752456665,0.05,9,72|31|126,35,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\DisperssionWithSADG_ConstraintStyleRegularization\Seg-SADG\BaryRadGate\a0p08\rho0p5\gb8\sadg0p05\nocons\shot3\Seed1,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\Seg-SADG\BaryRadGate\a0p08\rho0p5\gb8\sadg0p05\nocons\shot3\Seed1
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate,fixed,cosine,radial,8,1.0,0.4938303828239441,0.5058990716934204,0.49983203411102295,0.49383038|0.50268453|0.50589907|0.49809316|0.49972668|0.50156724|0.49944985|0.49740541,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.01,0.01,1e-06,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,1,8,0.570962217119005,0.5664088129997253,0.09106695238086912,3.6347820358489315e-08,3.6347820358489315e-08,1.1129099220852368e-05,2.26213958538008e-05,1.2613513212676884e-05,0.0,0.0,0.0,0.0,0.0,0.533304300573137,0.603105902671814,0.05,9,72|31|126,35,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\DisperssionWithSADG_ConstraintStyleRegularization\Seg-SADG\BaryRadGate\a0p08\rho0p5\gb8\sadg0p05\nocons\shot3\Seed1,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\Seg-SADG\BaryRadGate\a0p08\rho0p5\gb8\sadg0p05\nocons\shot3\Seed1
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate,fixed,cosine,radial,8,1.0,0.49283450841903687,0.5060612559318542,0.4997383952140808,0.49283451|0.50240958|0.50606126|0.49811196|0.49946913|0.50175333|0.499623|0.49764442,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.01,0.01,1e-06,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,1,9,0.5349874562687345,0.530861046579149,0.08252687835031086,4.016400999439106e-08,4.016400999439106e-08,1.2272789616771559e-05,2.442707490344118e-05,1.4509655051774138e-05,0.0,0.0,0.0,0.0,0.0,0.4989917510085636,0.5869267185529073,0.05,9,72|31|126,35,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\DisperssionWithSADG_ConstraintStyleRegularization\Seg-SADG\BaryRadGate\a0p08\rho0p5\gb8\sadg0p05\nocons\shot3\Seed1,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\Seg-SADG\BaryRadGate\a0p08\rho0p5\gb8\sadg0p05\nocons\shot3\Seed1
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate,fixed,cosine,radial,8,1.0,0.49229589104652405,0.5059258341789246,0.4996687173843384,0.49229589|0.50248015|0.50592583|0.49817345|0.4988862|0.50205493|0.49982554|0.49770778,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.01,0.01,1e-06,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,1,10,0.5037833650906881,0.4999192390176985,0.07728128963046604,4.5513597039340915e-08,4.5513597039340915e-08,1.3830829731078767e-05,2.7159649915928538e-05,1.6970862311104105e-05,0.0,0.0,0.0,0.0,0.0,0.47049251529905534,0.5467105441623263,0.05,9,72|31|126,35,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\DisperssionWithSADG_ConstraintStyleRegularization\Seg-SADG\BaryRadGate\a0p08\rho0p5\gb8\sadg0p05\nocons\shot3\Seed1,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\Seg-SADG\BaryRadGate\a0p08\rho0p5\gb8\sadg0p05\nocons\shot3\Seed1
