method,task_id,source_vendor,source_domain,seed,epoch,steps,train_loss,cross_entropy,dice_loss,learning_rate,source_patient_count,source_slice_count
FullySupervisedMMS,4,A,vendor_A_Siemens,4,111,139,0.14247505415043385,0.007325220893291261,0.2702996669162949,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,112,139,0.14519813230676618,0.006782160296352755,0.27683194565901653,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,113,139,0.1392408341651769,0.005278220927851985,0.26792522653830136,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,114,139,0.1356014333826175,0.004602640554000684,0.26199758629039893,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,115,139,0.13419657315817668,0.004306414593413151,0.25978031674091767,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,116,139,0.13421783148706387,0.004075230323297488,0.2602852023333954,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,117,139,0.13527213701670118,0.004396216169991296,0.2617518425309401,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,118,139,0.13692988985948426,0.004477387896350337,0.2649050039245928,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,119,139,0.13929036924307295,0.0052756352514269755,0.2680294673434264,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,120,139,0.13467586630111117,0.0042290318892973895,0.2608936682557888,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,121,139,0.13245792895984307,0.0037052522324655447,0.25750535351338144,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,122,139,0.13126689152751894,0.003524294170792208,0.25548519515733925,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,123,139,0.13048124385716245,0.003362213715361498,0.2542380604276554,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,124,139,0.13004505891594098,0.0032520490604714095,0.25358602029385324,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,125,139,0.12977303116977643,0.0031175003219529878,0.25331106122663555,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,126,139,0.1299961778810985,0.0030688759276187787,0.2538546040225372,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,127,139,0.12866725220525865,0.0030363786332443248,0.2512617462830578,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,128,139,0.128473134885589,0.002925804671295416,0.25109466047381324,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,129,139,0.12742615753798175,0.002876970612129076,0.24909837383160488,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,130,139,0.12734147791060613,0.0028344426612309415,0.2490140705121507,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,131,139,0.12786769341650628,0.002884629978999335,0.2499661274093518,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,132,139,0.12816281187877382,0.0028467575103218712,0.2506321086514768,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,133,139,0.12267014550433743,0.025590992715249925,0.19415830584953156,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,134,139,0.13093505944493863,0.032804275715469025,0.19626156717753238,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,135,139,0.1025787706908991,0.02505977588149605,0.15503799009451763,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,136,139,0.11891789383275046,0.03239830678141267,0.17303917390837087,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,137,139,0.09360471140030477,0.017678529781242496,0.15185236309072098,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,138,139,0.07734535881083646,0.013138837485889093,0.1284130433534118,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,139,139,0.07255103685658612,0.010630733544583158,0.1238406066307061,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,140,139,0.07979258476830214,0.017017481861997853,0.12555020583940923,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,141,139,0.06628894733546449,0.011310697568366102,0.1099564996179488,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,142,139,0.07728776097190466,0.015665710964005628,0.12324410004259871,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,143,139,0.07098289844479493,0.015523472171035602,0.11091885246711669,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,144,139,0.05522169962042956,0.011790908337068215,0.08686158251312139,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,145,139,0.048919775717550046,0.010575045523294014,0.0766894606297179,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,146,139,0.046305157780218466,0.01071470882743597,0.0711808979591663,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,147,139,0.050574441286299725,0.01370852332723012,0.07373183548932882,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,148,139,0.08153142679563101,0.026190813443214774,0.1106812270532409,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,149,139,0.06252235794614117,0.016226645582523062,0.09259142468033506,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,150,139,0.047712074713312465,0.01050717630859116,0.07440979682284293,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,151,139,0.04458610667920799,0.010126597995085897,0.06891901769655213,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,152,139,0.04368478223252639,0.010053400807886673,0.06726276290288075,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,153,139,0.044126965587945294,0.009320640782390139,0.06961264957090933,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,154,139,0.04809354401106457,0.010175108125687933,0.07583687170375165,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,155,139,0.04245096274899493,0.009803096609685919,0.06529573214461477,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,156,139,0.049948382988679325,0.011740332730650473,0.07641610042225543,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,157,139,0.04101476513465746,0.00943349633138064,0.06316253735864763,0.001,95,2212
