method,task_id,patient_setting,seed,vendor,vendor_name,domain,checkpoint,batch_size,branch_count,test_fractions,paper_lambdas,background_index,entropy_mode,eps,episodic,stream_order,n_patients,n_slices,mean_entropy_span,mean_max_weight,dice_rv,dice_myo,dice_lv,dice_mean,hd95_rv,hd95_myo,hd95_lv,hd95_mean,output_dir
InTEnt,30,2,2,C,GE,vendor_C_GE,/rds/general/user/hs225/home/TTA_Project_runs/Research/backbone_params/Patient2/Seed2/baseline_model_with_metadata.pt,1,6,0|0.2|0.4|0.6|0.8|1,1|0.8|0.6|0.4|0.2|0,0,categorical_foreground_background_balanced,1e-12,True,"patient,phase,z_index",75,1788,0.06777960246150806,0.23440594568648596,0.7305593155227714,0.7294470202466912,0.7948269818598859,0.7516111058764494,15.99988776106568,16.98451982681668,15.858995893169745,16.281134493684036,/rds/general/user/hs225/home/TTA_Project_runs/Research/intent_results/shards/task_30
