loss_mode,ablation,sadg_method,style_method,template_mode,mask_mode,spatial_mask_mode,gate_mode,gate_num_bins,gate_rho_max,rho_bin_min,rho_bin_max,rho_bin_mean,rho_bins,spatial_margin_px,spatial_edge_calib,spatial_inner_calib,spatial_calib_mean,spatial_preserve_edge_mean,style_alpha,style_rho,sadg_rho,lambda_disp,dice_weight,lambda_gate_anchor,lambda_gate_smooth,lambda_gate_mono,lambda_spectral_consistency,lambda_gate_budget,spectral_cons_eps,spatial_mask_margin_px,spatial_mask_margin_min_px,spatial_mask_margin_max_px,spatial_mask_edge_init,spatial_mask_inner_init,lambda_spatial_anchor,lambda_spatial_budget,lambda_spatial_tv,lambda_spatial_source_bg_edge,lambda_spatial_source_fg_inner,rho,rho_tag,sadg_rho_tag,lf_radius_h,lf_radius_w,lf_size_h,lf_size_w,checkpoint_source,shot,seed,epoch,train_loss,train_seg_loss,train_disp_loss,style_reg_loss,gate_reg_loss,gate_anchor_loss,gate_smooth_loss,gate_mono_loss,spatial_reg_loss,spatial_anchor_loss,spatial_budget_loss,spatial_tv_loss,spatial_source_reg_loss,spatial_source_bg_edge_loss,spatial_source_fg_inner_loss,spectral_cons_loss,gate_budget_loss,spectral_style_loss,template_l2_loss,template_smooth_loss,epsilon_loss,sadg_grad_norm,perturb_norm,steps,train_case_ids,n_train_slices,slice_policy,num_middle_slices,filter_min_fg,output_dir,prompt_dir
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-LowDimSpatialMask-SourceReg,fixed,cosine,lowdim_source_reg,radial,8,1.0,0.49803128838539124,0.501254141330719,0.4997672438621521,0.50011748|0.50013161|0.50125414|0.49803129|0.50082546|0.50081813|0.4988544|0.49810535,15.042984962463379,0.01983480155467987,0.9800183773040771,0.8482337594032288,0.1044597402215004,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.0,0.0,1e-06,15.0,5.0,40.0,0.02,0.98,0.001,0.001,0.0001,0.01,0.001,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,1,1,1.4552048842112224,1.4285621378156874,0.529773496919208,0.0001540896886985542,1.9041805293045715e-09,5.550896828607519e-07,1.3123145600325693e-06,5.363568860161649e-07,6.892876424697331e-07,0.00035023779491893947,0.0002133407073819803,0.0012570911526886953,0.0001533984985952783,0.015336317217184437,3.5328865730358906e-05,0.0,0.0,0.0,0.0,0.0,1.3165445460213556,2.32345547940996,0.05,9,72|31|126,35,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatialSourceReg\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed1,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatialSourceReg\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed1
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-LowDimSpatialMask-SourceReg,fixed,cosine,lowdim_source_reg,radial,8,1.0,0.49705350399017334,0.5026814341545105,0.499609112739563,0.49940747|0.50131178|0.50268143|0.49718696|0.50039983|0.50089771|0.4979341|0.4970535,15.100346565246582,0.019667495042085648,0.9800665974617004,0.8478029370307922,0.1046467050909996,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.0,0.0,1e-06,15.0,5.0,40.0,0.02,0.98,0.001,0.001,0.0001,0.01,0.001,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,1,2,1.066047641966078,1.0454433096779718,0.40903544425964355,0.00015256349191380045,7.12896092775534e-09,2.395177223964614e-06,5.255358498996227e-06,1.634084343196365e-06,7.069786849772047e-07,0.000355011722098829,0.00022671082600330314,0.0012525611479456227,0.00015184938254403986,0.015181387981606854,3.550825648643594e-05,0.0,0.0,0.0,0.0,0.0,0.9787590834829543,1.245796309577094,0.05,9,72|31|126,35,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatialSourceReg\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed1,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatialSourceReg\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed1
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-LowDimSpatialMask-SourceReg,fixed,cosine,lowdim_source_reg,radial,8,1.0,0.4958633780479431,0.5035732388496399,0.4995308518409729,0.49799332|0.5025245|0.50357324|0.49756005|0.50038284|0.50109041|0.49725887|0.49586338,15.15567398071289,0.01949925534427166,0.9800564646720886,0.8473372459411621,0.10482842475175858,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.0,0.0,1e-06,15.0,5.0,40.0,0.02,0.98,0.001,0.001,0.0001,0.01,0.001,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,1,3,0.9037585192256503,0.8849493596288893,0.37316131260659957,0.00015109439846128225,1.3368821506610907e-08,5.283152657082408e-06,9.739172027265238e-06,3.1013335299374175e-06,7.273703204191406e-07,0.0003621652657683525,0.0002403927000058401,0.00124812339587758,0.00015035365908665376,0.015031840341786543,3.525911799644948e-05,0.0,0.0,0.0,0.0,0.0,0.8336599204275343,0.9577984147601657,0.05,9,72|31|126,35,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatialSourceReg\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed1,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatialSourceReg\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed1
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-LowDimSpatialMask-SourceReg,fixed,cosine,lowdim_source_reg,radial,8,1.0,0.4958495497703552,0.5041934847831726,0.4997078478336334,0.49708301|0.50347483|0.50419348|0.4979814|0.50059754|0.50112396|0.49735901|0.49584955,15.213634490966797,0.01933111622929573,0.9800542593002319,0.8468571901321411,0.10501649230718613,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.0,0.0,1e-06,15.0,5.0,40.0,0.02,0.98,0.001,0.001,0.0001,0.01,0.001,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,1,4,0.7852835588985019,0.7737913330396017,0.22685246666272482,0.00014960082868734995,1.9526260312356197e-08,7.809449673206675e-06,1.3272259820951149e-05,5.473054645537761e-06,7.523434596300326e-07,0.00037266941702303785,0.0002553131974612673,0.001243608188815415,0.00014882895953228904,0.014879326853487227,3.5694175191262424e-05,0.0,0.0,0.0,0.0,0.0,0.7267569303512573,0.8481007549497817,0.05,9,72|31|126,35,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatialSourceReg\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed1,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatialSourceReg\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed1
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-LowDimSpatialMask-SourceReg,fixed,cosine,lowdim_source_reg,radial,8,1.0,0.4962673783302307,0.5047798156738281,0.499941349029541,0.49657583|0.50413156|0.50477982|0.4980481|0.50086999|0.50120515|0.4976531|0.49626738,15.272330284118652,0.019168497994542122,0.9800589680671692,0.8463780879974365,0.10520471632480621,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.0,0.0,1e-06,15.0,5.0,40.0,0.02,0.98,0.001,0.001,0.0001,0.01,0.001,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,1,5,0.7085585329267714,0.7000205318133036,0.16779811514748466,0.00014809602645174082,2.5304469630782478e-08,9.039060084129838e-06,1.631280782829789e-05,8.08775459720184e-06,7.802907412547534e-07,0.00038560487317024835,0.0002707874777519868,0.0012389837195061976,0.00014729043080781898,0.01472546946671274,3.5743224846858844e-05,0.0,0.0,0.0,0.0,0.0,0.6602016819847955,0.7363837228880988,0.05,9,72|31|126,35,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatialSourceReg\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed1,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatialSourceReg\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed1
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-LowDimSpatialMask-SourceReg,fixed,cosine,lowdim_source_reg,radial,8,1.0,0.4958827793598175,0.5053227543830872,0.49999576807022095,0.49588278|0.50449699|0.50532275|0.49805418|0.5005399|0.5012821|0.49808696|0.49630037,15.331401824951172,0.019008666276931763,0.9800363779067993,0.8458727598190308,0.10539335012435913,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.0,0.0,1e-06,15.0,5.0,40.0,0.02,0.98,0.001,0.001,0.0001,0.01,0.001,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,1,6,0.6562226745817397,0.6493303842014737,0.1349138841032982,0.00014660334919527586,3.062342616525863e-08,1.0224017185262508e-05,1.9287846549155398e-05,1.0313176163536911e-05,8.120530373566403e-07,0.0004015384668794771,0.00028708235671122867,0.0012343216868531373,0.00014576067365447266,0.01457247282895777,3.5949221354611735e-05,0.0,0.0,0.0,0.0,0.0,0.6091146270434061,0.7192370361751981,0.05,9,72|31|126,35,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatialSourceReg\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed1,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatialSourceReg\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed1
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-LowDimSpatialMask-SourceReg,fixed,cosine,lowdim_source_reg,radial,8,1.0,0.49476051330566406,0.5056874752044678,0.49990448355674744,0.49476051|0.5043633|0.50568748|0.49817741|0.50018275|0.50121659|0.49821976|0.49662805,15.389878273010254,0.018850263208150864,0.9799616932868958,0.8453269600868225,0.10558046400547028,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.0,0.0,1e-06,15.0,5.0,40.0,0.02,0.98,0.001,0.001,0.0001,0.01,0.001,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,1,7,0.6129501197073195,0.6065010892020332,0.1260783945520719,0.00014510243555479165,3.642718363986811e-08,1.1676245271195916e-05,2.242779656727281e-05,1.2831760310897758e-05,8.4975088536036e-07,0.00042161047652674216,0.00030518573799377517,0.0012295465114422971,0.0001442162562549735,0.014418012462556362,3.613687133313053e-05,0.0,0.0,0.0,0.0,0.0,0.569889075226254,0.7188078429963853,0.05,9,72|31|126,35,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatialSourceReg\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed1,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatialSourceReg\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed1
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-LowDimSpatialMask-SourceReg,fixed,cosine,lowdim_source_reg,radial,8,1.0,0.4938170313835144,0.506079912185669,0.49983277916908264,0.49381703|0.50418705|0.50607991|0.49833864|0.49987152|0.50123614|0.49858648|0.49654523,15.450532913208008,0.018692605197429657,0.9798951745033264,0.8447715640068054,0.1057722344994545,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.0,0.0,1e-06,15.0,5.0,40.0,0.02,0.98,0.001,0.001,0.0001,0.01,0.001,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,1,8,0.5739630858103434,0.5691835085550944,0.09271919396188524,0.00014362633131289235,4.149968625534307e-08,1.2910686867447415e-05,2.505265587792059e-05,1.5155959873583117e-05,8.928508539914523e-07,0.0004455097659956664,0.0003248682963506629,0.0012247275897405213,0.00014269198355678882,0.014265530742704868,3.6678152052142345e-05,0.0,0.0,0.0,0.0,0.0,0.5342842936515808,0.6282827390564812,0.05,9,72|31|126,35,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatialSourceReg\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed1,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatialSourceReg\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed1
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-LowDimSpatialMask-SourceReg,fixed,cosine,lowdim_source_reg,radial,8,1.0,0.492978572845459,0.5062260031700134,0.49981993436813354,0.49297857|0.50422657|0.506226|0.49858454|0.49954373|0.50144702|0.49882793|0.49672532,15.510558128356934,0.018537510186433792,0.9798359870910645,0.8442273736000061,0.10596045851707458,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.0,0.0,1e-06,15.0,5.0,40.0,0.02,0.98,0.001,0.001,0.0001,0.01,0.001,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,1,9,0.5304941932360331,0.5264038112428453,0.0789653832713763,0.00014212181526494937,4.7024684590724064e-08,1.4618191016779747e-05,2.7770981735860307e-05,1.7791881570398498e-05,9.390488963213606e-07,0.0004720469813845638,0.00034501981442897685,0.001219820852080981,0.00014113574353460636,0.014109875075519085,3.6995154611455895e-05,0.0,0.0,0.0,0.0,0.0,0.4950164556503296,0.578763120704227,0.05,9,72|31|126,35,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatialSourceReg\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed1,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatialSourceReg\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed1
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-LowDimSpatialMask-SourceReg,fixed,cosine,lowdim_source_reg,radial,8,1.0,0.49262964725494385,0.5061416029930115,0.4998590648174286,0.49262965|0.50461406|0.5061416|0.49869153|0.49861351|0.5017184|0.49927306|0.49719074,15.569178581237793,0.018388787284493446,0.9798014760017395,0.8437166213989258,0.1061420738697052,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.0,0.0,1e-06,15.0,5.0,40.0,0.02,0.98,0.001,0.001,0.0001,0.01,0.001,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,1,10,0.49361248811086017,0.4899394015471141,0.07064798143174914,0.00014068814602473544,5.230283959021007e-08,1.5561619875370525e-05,3.020672779206911e-05,2.0539946490316652e-05,9.863637160378858e-07,0.0005000561521026409,0.00036479709928648337,0.0012151041947719124,0.00013964947882211872,0.013961205465926064,3.742637434495716e-05,0.0,0.0,0.0,0.0,0.0,0.4610649910238054,0.5370150672064887,0.05,9,72|31|126,35,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatialSourceReg\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed1,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatialSourceReg\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed1
