vendor,stage,seen_slices,selected_slices,selected_pixels,correct_pixels,gt_foreground_pixels,correct_gt_foreground_pixels,selection_coverage_seed_2022,selection_coverage_seed_2023,selection_coverage_seed_2024,selection_coverage_seed_2025,selection_coverage_seed_2026,selection_coverage_mean,selection_coverage_std,selection_coverage_pooled,pixel_accuracy_seed_2022,pixel_accuracy_seed_2023,pixel_accuracy_seed_2024,pixel_accuracy_seed_2025,pixel_accuracy_seed_2026,pixel_accuracy_mean,pixel_accuracy_std,pixel_accuracy_pooled,foreground_pixel_accuracy_seed_2022,foreground_pixel_accuracy_seed_2023,foreground_pixel_accuracy_seed_2024,foreground_pixel_accuracy_seed_2025,foreground_pixel_accuracy_seed_2026,foreground_pixel_accuracy_mean,foreground_pixel_accuracy_std,foreground_pixel_accuracy_pooled
B,first_filter,10245,10245,671416320,662911407,19102885,16812809,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9829587922438346,0.9860235151865239,0.9888723884459645,0.9898980635442404,0.9889116263959744,0.9873328771633076,0.0028412045406396103,0.9873328771633075,0.877454374038267,0.8823591305711153,0.8722093547650002,0.8938118509324638,0.8747594931341522,0.8801188406881997,0.00852788638250983,0.8801188406881997
B,second_filter,10245,10245,671416320,662736385,19102885,16822820,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9827104143074746,0.9857731638098997,0.9885858970481981,0.9896499313570454,0.9886416001922622,0.9870722013429759,0.002833357730546556,0.987072201342976,0.8778959303791024,0.8828726655685777,0.8727985327870633,0.8944052168036398,0.8752421427444075,0.8806428976565581,0.00855308915389492,0.8806428976565581
C,first_filter,4030,4030,264110080,260942919,6914525,5824694,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.984598391700915,0.9870456288529389,0.9888859599754769,0.9899435682273089,0.9895673425262679,0.9880081782565815,0.0022079613908729517,0.9880081782565815,0.8346972496303072,0.8441100437123302,0.8354543515281238,0.8512609326020225,0.8464037659853714,0.8423852686916311,0.00715967577891503,0.842385268691631
C,second_filter,4030,4030,264110080,260860601,6914525,5828935,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9842725048585802,0.986764912569789,0.9885196733119765,0.9896694590376861,0.9892559382814923,0.9876964976119048,0.002213234470649587,0.9876964976119048,0.8356365766267386,0.8447087833220648,0.8360776770638619,0.8516832320369078,0.8468868071197949,0.8429986152338736,0.006992214914696657,0.8429986152338736
D,first_filter,4175,4175,273612800,270657804,7354715,6173003,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.986979556511976,0.9886648212364334,0.9898254760011228,0.9903843131607878,0.9901462395034151,0.9892000812827471,0.0014058780750891404,0.9892000812827471,0.8526741008998989,0.8234819432160185,0.8144190495484869,0.8604738592861858,0.8455806921138345,0.8393259290128849,0.019595377258450678,0.8393259290128849
D,second_filter,4175,4175,273612800,270607671,7354715,6177181,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9868105220223615,0.9884778051319236,0.9896147585200692,0.9901866250409338,0.9899945653127339,0.9890168552056045,0.0014000221419759398,0.9890168552056045,0.8531486264253612,0.8240156144731645,0.814383698076676,0.8608294135122843,0.8470926473697485,0.8398939999714468,0.019803382386086043,0.8398939999714469
