vendor,metric,source_seed_2022,source_seed_2023,source_seed_2024,source_seed_2025,source_seed_2026,sar_minus_source_seed_2022,sar_minus_source_seed_2023,sar_minus_source_seed_2024,sar_minus_source_seed_2025,sar_minus_source_seed_2026,source_mean,sar_minus_source_mean,sar_minus_source_std,tent_seed_2022,tent_seed_2023,tent_seed_2024,tent_seed_2025,tent_seed_2026,sar_minus_tent_seed_2022,sar_minus_tent_seed_2023,sar_minus_tent_seed_2024,sar_minus_tent_seed_2025,sar_minus_tent_seed_2026,tent_mean,sar_minus_tent_mean,sar_minus_tent_std,sar_seed_2022,sar_seed_2023,sar_seed_2024,sar_seed_2025,sar_seed_2026,sar_mean,sar_std
C,hd95_px_lv,97.40622696627025,78.81356115630717,37.936709929112304,52.46390708058676,65.47653820633609,-3.9381308276358453,2.3981858287588125,22.3154675612831,13.98734976776499,0.368923605327069,66.41938866772252,7.026359187099625,10.818660998307276,93.46700819723233,81.20463778985307,60.25010932801206,66.44852348249847,65.84100370886114,0.0010879414020763534,0.007109195212919417,0.0020681623833453955,0.0027333658532739946,0.004458102802018971,73.44225650129141,0.003491353530726826,0.00236642086346942,93.46809613863441,81.21174698506599,60.252177490395404,66.45125684835175,65.84546181166316,73.44574785482214,13.619496362088249
C,hd95_px_macro,81.85350463526089,74.16895272937403,44.12446926490875,28.99203199262508,49.11491155626524,-14.711743186567546,-10.080882582774478,7.441019059258345,11.602918546160048,-2.4794650989165135,55.6507740356868,-1.645630652568029,11.187753467717066,67.13894829176769,64.08247689304282,51.56184078168556,40.57877724491683,46.62367582895036,0.0028131569256544253,0.005593253556725131,0.0036475424815307633,0.0161732938682988,0.011770628398366512,53.99714380807266,0.007999575046115126,0.005758906715761942,67.14176144869334,64.08807014659955,51.56548832416709,40.59495053878513,46.63544645734873,54.005143383118764,11.33946392058601
C,hd95_px_myo,83.81345178238024,62.39406638710775,52.631352841225606,10.70278598152749,55.84613363618324,-23.925360310427536,-14.055009574129485,-1.3709889058047509,3.731959850690645,-10.763790647953876,53.07755812568487,-9.276637917525,10.855326214217675,59.882036969672235,48.32937511603136,51.253006718627304,14.383993957480882,45.052934526346625,0.006054502280470331,0.009681696946906015,0.007357216793550947,0.05075187473725329,0.02940846188273838,43.78026945763168,0.02065075052818379,0.019318798004477184,59.888091471952706,48.339056812978264,51.260363935420855,14.434745832218136,45.082342988229364,43.800920208159866,17.313645670787146
C,hd95_px_rv,64.34083515713219,81.29923064470714,41.80534502438837,23.809402915761012,26.02206282627641,-16.271738421639284,-18.585824002952734,1.3785785222966354,17.089446020024504,2.9564717458772094,47.45537531365302,-2.686613227278734,14.805431783332764,48.06779970839849,62.71341777324405,43.18240629841733,40.90381429477111,28.977089251643303,0.0012970270944165918,-1.1131489650040294e-05,0.0015172482676817367,-0.004965358985593582,0.0014453205103173161,44.76890546529486,-0.00014337892056559554,0.00276701098473343,48.069096735492906,62.7134066417544,43.18392354668501,40.898848935785516,28.97853457215362,44.76876208637429,12.244608027167937
D,dice_lv,0.7454857273643772,0.7834262850673792,0.8142237475902726,0.8390463455476851,0.822113152590586,-0.01354320931290609,-0.019913590569688888,-0.032126901393561225,-0.05068256693585971,-0.02125203967120748,0.8008590516320601,-0.02750366157664468,0.014579284805876683,0.7319546960428718,0.7635277295612911,0.782111442565926,0.7883666700161654,0.800881096620753,-1.2177991400630361e-05,-1.5035063600787879e-05,-1.4596369214636695e-05,-2.8914043400662948e-06,-1.9983701374459706e-05,0.7733683269614015,-1.2936905986116188e-05,6.290895474748611e-06,0.7319425180514711,0.7635126944976903,0.7820968461967114,0.7883637786118254,0.8008611129193786,0.7733553900554153,0.02678681670270217
D,dice_macro,0.7393884888521367,0.7436874865598773,0.7447001631641953,0.7834219237292889,0.7611112405295521,-0.00012573348095468173,0.002187948762813363,0.0034586242142967683,-0.015264585659602536,0.0017002622315084315,0.75446186056701,-0.0016086967863877311,0.007741510679693205,0.7392670210169004,0.7458937561906968,0.748172647027218,0.7681578983692983,0.7628092784800995,-4.2656457184264696e-06,-1.8320868006127533e-05,-1.3859648725911278e-05,-5.602996119291603e-07,2.2242809610828473e-06,0.7528601202168426,-6.956436220262319e-06,8.79262670814029e-06,0.739262755371182,0.7458754353226906,0.7481587873784921,0.7681573380696863,0.7628115027610606,0.7528531637806223,0.012132717450063042
D,dice_myo,0.7118630413806943,0.7084104371971955,0.6986077865445891,0.7244954064545688,0.6973862575892988,0.00975399790577025,0.007570380387094788,0.01790187625924422,0.006549756657214245,0.013420386735451761,0.7081525858332693,0.011039279588955054,0.004653115384733796,0.7216316772979005,0.716010797188304,0.7165162780576818,0.7310429063459039,0.7107998083602155,-1.4638011435863518e-05,-2.99796040136302e-05,-6.615253848485381e-06,2.256765879171674e-06,6.835964535101269e-06,0.7192002934500011,-8.428027776741232e-06,1.4607145181566031e-05,0.7216170392864646,0.7159808175842903,0.7165096628038333,0.731045163111783,0.7108066443247506,0.7191918654222244,0.0076517825757501465
D,dice_rv,0.760816697811339,0.7392257374150567,0.7212689553577246,0.7867240191856131,0.7638343114087717,0.0034120109642711283,0.018907056471034744,0.024600897777206532,-0.001660946700162258,0.012932439630281012,0.754373944235701,0.011638291628526231,0.010806020928657,0.764214689709929,0.7581427418224951,0.7458902204580465,0.7850641187458255,0.7767469304593299,1.4019065681103449e-05,-9.947936403631452e-06,-2.0367323115388913e-05,-1.0462603746708155e-06,1.9820579722829024e-05,0.7660117402391252,4.956251020482583e-07,1.6606062991119912e-05,0.7642287087756101,0.7581327938860914,0.7458698531349311,0.7850630724854508,0.7767667510390527,0.7660122358642273,0.015407596579205573
D,hd95_px_lv,93.21564297111962,76.13973705731023,43.36071168319921,47.06720546792125,57.93272563683402,5.494788667648905,12.003285532202284,29.536087993998322,30.68412046069418,17.504179422258815,63.543204563276866,19.0444924153605,10.966997640173828,98.70822438339363,88.13833702299661,72.89465685936548,77.75309208940064,75.68246414518235,0.002207255374898409,0.004685566515902906,0.0021428178320519464,-0.001766160785209081,-0.24555908608951427,82.63535490006774,-0.04765792143037402,0.11065420788185655,98.71043163876853,88.14302258951251,72.89679967719754,77.75132592861543,75.43690505909284,82.58769697863737,10.7149663564685
D,hd95_px_macro,73.64967805131064,48.04075657433401,28.235521669832593,23.862592326243686,31.829962168639085,-2.3107258361171006,5.446282295640202,16.87720528495081,22.103834510900526,21.143465228502116,41.123702158072,12.652012296775311,10.66653703327914,71.33863160803696,53.49209776187098,45.112666844122394,45.96406415328602,53.05483430391479,0.00032060715658133176,-0.005058891896766227,6.01106610105262e-05,0.002362683858194714,-0.0814069067735872,53.79245893424623,-0.01674447939891337,0.03625078476122174,71.33895221519354,53.487038869974214,45.112726954783405,45.96642683714421,52.9734273971412,53.77571445484732,10.550197205088049
