vendor,stratum,metric,sar_seed_2022,sar_seed_2023,sar_seed_2024,sar_seed_2025,sar_seed_2026,sar_mean,sar_std,source_seed_2022,source_seed_2023,source_seed_2024,source_seed_2025,source_seed_2026,sar_minus_source_seed_2022,sar_minus_source_seed_2023,sar_minus_source_seed_2024,sar_minus_source_seed_2025,sar_minus_source_seed_2026,source_mean,sar_minus_source_mean,sar_minus_source_std,tent_seed_2022,tent_seed_2023,tent_seed_2024,tent_seed_2025,tent_seed_2026,sar_minus_tent_seed_2022,sar_minus_tent_seed_2023,sar_minus_tent_seed_2024,sar_minus_tent_seed_2025,sar_minus_tent_seed_2026,tent_mean,sar_minus_tent_mean,sar_minus_tent_std
C,all_slices,hd95_2d_px_macro,84.56444364925164,71.08447415157283,60.26134972272601,52.469366849941984,60.7269697001654,65.82132081473158,12.39098263998149,102.90258741423537,87.96004385640475,65.28118008875138,53.326859104630394,70.21827177904409,-18.338143764983727,-16.875569704831918,-5.019830366025374,-0.8574922546884096,-9.49130207887869,75.93778844861319,-10.116467633881623,7.5062738374980045,84.5641223648316,71.06554073422848,60.26078669810132,52.31994338259972,60.72663214884693,0.00032128442003909186,0.01893341734435694,0.0005630246246894899,0.14942346734226675,0.0003375513184664669,65.78740506572161,0.03391574900996375,0.06506725538180848
C,all_slices,hd95_2d_px_myo,63.6801962596822,42.86050173601652,45.11874105452146,18.03663147855407,48.812934875238454,43.70180108080254,16.482387545323537,85.31784930990264,60.971650550245194,56.90139102269184,19.706204367435248,63.629856584756226,-21.637653050220443,-18.11114881422867,-11.782649968170382,-1.6695728888811772,-14.816921709517771,57.305390367006225,-13.60358928620369,7.616971452026771,63.67950037989865,42.8033801351174,45.11758485356004,18.035875622362926,48.81195771939916,0.0006958797835494579,0.05712160089912288,0.001156200961418108,0.0007558561911444883,0.0009771558392941415,43.68965974206763,0.012141338734905815,0.025145396991061553
C,all_slices,hd95_2d_px_rv,103.22778200060499,99.74463462622126,85.71927219910539,86.2861555761292,80.55392779666488,91.10635443974515,9.81271586900193,126.03032830889751,124.77333130676935,96.4436503945988,85.56136884292663,83.42754584927937,-22.80254630829252,-25.028696680548094,-10.724378195493415,0.7247867332025777,-2.873618052614489,103.24724494049433,-12.140890500749189,11.545355658377394,103.22761186239941,99.74509116782723,85.71907547883968,85.83860110420049,80.55393855682178,0.00017013820557565396,-0.0004565416059705285,0.00019672026570560774,0.44755447192871145,-1.0760156897049455e-05,91.01686363401771,0.08949080572742503,0.20016384537833
C,foreground_present,dice_lv,0.6966884448346432,0.7484713066380678,0.8030621933066342,0.7928660465904103,0.7973993388778768,0.7676974660495265,0.04521683571838766,0.6486543238883395,0.7349219286215368,0.7943931545225521,0.7970603941594558,0.7643048085424768,0.04803412094630366,0.013549378016531,0.008669038784082095,-0.004194347569045576,0.033094530335399996,0.7478669219468722,0.019830544102654234,0.02069180239716321,0.696692997081605,0.7484784497865676,0.8030818494296921,0.7928725883081881,0.7974055888738084,-4.552246961830875e-06,-7.143148499810792e-06,-1.965612305787623e-05,-6.541717777808209e-06,-6.24999593157316e-06,0.7677062946959723,-8.828646445779853e-06,6.128666797609576e-06
C,foreground_present,dice_macro,0.6881380544510348,0.7070505990727902,0.7277662847267549,0.7372239214624138,0.7296709784659802,0.7179699676357948,0.02007966555392617,0.641248206731655,0.6736427627246915,0.700036954940756,0.7296920061150532,0.692613003889588,0.046889847719379874,0.03340783634809874,0.027729329785998846,0.007531915347360529,0.03705797457639215,0.6874465868803488,0.030523380755446028,0.014622725838428103,0.6881418746720853,0.7070560465930802,0.7277768794540651,0.7372292661260119,0.7296764158316718,-3.820221050498951e-06,-5.447520289969532e-06,-1.0594727310242469e-05,-5.344663598139121e-06,-5.43736569158515e-06,0.7179760965353829,-6.128899588087044e-06,2.589939034018736e-06
C,foreground_present,dice_myo,0.6608909434202532,0.6878030717881675,0.6860465747901882,0.7112958023170534,0.6714013975971458,0.6834875579825617,0.019073233482647903,0.5896531666849522,0.6362770406836608,0.620906739807752,0.6827090627805953,0.611602645298066,0.07123777673530107,0.05152603110450671,0.06513983498243614,0.028586739536458072,0.05979875229907983,0.6282297310510052,0.05525782693155636,0.016574876205970798,0.6608934901218745,0.687806122979608,0.6860536860670946,0.7113100490126255,0.671409571706307,-2.5467016212532556e-06,-3.0511914405062512e-06,-7.111276906446307e-06,-1.424669557215097e-05,-8.174109161207532e-06,0.6834945839775018,-7.025994940312863e-06,4.725650441813336e-06
C,foreground_present,dice_rv,0.7068347750982082,0.6848774187921355,0.6941900860834421,0.7075099154797775,0.7202121989229179,0.7027248788752962,0.013573583757957797,0.6854371296216731,0.6497293188688767,0.6848109704919636,0.7093065614051083,0.7019315578282215,0.02139764547653511,0.035148099923258735,0.009379115591478526,-0.0017966459253307976,0.018280641094696404,0.6862431076431686,0.016481771232127594,0.013787510925710508,0.7068391368127764,0.6848835670130652,0.6941951028654089,0.7075051610572222,0.7202140869148996,-4.361714568190678e-06,-6.148220929702575e-06,-5.016781966737938e-06,4.7544225553197705e-06,-1.8879919817527124e-06,0.7027274109326744,-2.5320573782128264e-06,4.3619304958204114e-06
C,foreground_present,hd95_2d_px_lv,82.29618701996492,66.34933807021157,45.762466462385525,48.95320760987194,48.22273382166983,58.31678659682076,15.705978119305454,93.49852674149628,73.95893715910626,38.64759834579215,50.607581670855105,60.54715595743965,-11.20233972153136,-7.609599088894683,7.114868116593378,-1.6543740609831659,-12.324422135769822,63.45195997493788,-5.1351733781171305,8.012460112919685,82.29608758083705,66.34920066119726,45.76212479903946,48.95324819049112,48.222686805064484,9.943912786525289e-05,0.00013740901431447128,0.00034166334606311466,-4.058061917788791e-05,4.701660534323082e-05,58.31666960732588,0.00011698949488163635,0.0001422391100190803
C,foreground_present,hd95_2d_px_macro,68.12073226532314,57.716966759657815,45.50798058888572,37.93651551688887,46.182130140502295,51.09286505425157,11.85561860675474,86.03142361298573,73.06419951018192,48.348783444362255,38.566530337291134,56.41663788890029,-17.910691347662592,-15.347232750524107,-2.8408028554765323,-0.6300148204022662,-10.234507748397995,60.48551495874426,-9.392649904492698,7.55700477864396,68.12039700747708,57.69801975182883,45.50739989736051,37.93622347359238,46.18179233958745,0.0003352578460606992,0.018947007828984397,0.0005806915252151157,0.0002920432964899078,0.00033780091484203467,51.08876649396925,0.004098560282318431,0.008301311988904225
C,foreground_present,hd95_2d_px_myo,62.941528940912406,42.07004413236199,44.33390096160946,17.184422953861073,48.037284319193915,42.91343626158777,16.52338850936663,84.63300699872046,60.22624555558128,56.14586100432755,18.858149009132504,62.89106404291448,-21.691478057808055,-18.156201423219287,-11.811960042718091,-1.6737260552714304,-14.853779723720564,56.55086532213526,-13.637429060547486,7.63591914220594,62.94083133008462,42.01278043792829,44.33274188452626,17.183665217430647,48.03630473261871,0.000697610827785411,0.05726369443370061,0.0011590770832015096,0.0007577364304260925,0.00097958657520536,42.90126472051771,0.012171541070063796,0.02520794772984876
C,foreground_present,hd95_2d_px_rv,59.12448083509209,64.73151807639988,46.42757434266217,47.6719159869336,42.28637228064315,52.048372304346174,9.446915934593791,79.9627370987404,85.00741581585821,50.25289098296708,46.23386033188579,45.811693666346756,-20.83825626364831,-20.27589773945833,-3.825316640304912,1.4380556550478047,-3.525321385703606,61.453719579159646,-9.40534727481347,10.394362760522544,59.124272111509576,64.73207815636093,46.42733300851582,47.671757012855366,42.28638548107917,0.0002087235825172229,-0.000560079961047677,0.0002413341463523011,0.0001589740782321769,-1.3200436022486883e-05,52.04836515406417,7.150282006307407e-06,0.0003319219197562473
D,all_slices,dice_lv,0.705081600301766,0.740999565455531,0.7616577364181756,0.7701535738021974,0.7822432354837815,0.7520271422922903,0.030248221079645646,0.7072537131925781,0.7434015931970189,0.7667413303562369,0.798478805062823,0.7846344376413105,-0.0021721128908120946,-0.0024020277414879,-0.005083593938061348,-0.028325231260625583,-0.002391202157528971,0.7601019758899935,-0.008074833597703179,0.011383679376430927,0.705081600301766,0.7410001712454531,0.7616602840867815,0.770157560080589,0.782234657104884,0.0,-6.057899221145746e-07,-2.547668605967779e-06,-3.98627839159893e-06,8.578378897450278e-06,0.7520268545638947,2.8772839555379903e-07,4.8970056802876585e-06
D,all_slices,dice_macro,0.6698897925073919,0.6855613660709554,0.697268827010085,0.7096162791179825,0.7101332764222189,0.6944939082257268,0.017074315014636448,0.6577368451846944,0.673712606831754,0.6743221227129843,0.7103333066799548,0.6950291129821234,0.01215294732269745,0.011848759239201367,0.022946704297100662,-0.0007170275619722277,0.015104163440095464,0.6822267988783022,0.012267109347424542,0.008527580038861966,0.6698910651721433,0.685562694669438,0.6972711509929888,0.7096194726649203,0.710130549545371,-1.272664751361674e-06,-1.3285984825639474e-06,-2.3239829037846604e-06,-3.1935469377852854e-06,2.7268768478805328e-06,0.6944949866089722,-1.0783832455230069e-06,2.2696802253034485e-06
D,all_slices,dice_myo,0.6757531917370616,0.6804752885080394,0.6798294015741752,0.6949335746944941,0.6779085438242084,0.6817800000675958,0.007580142219955673,0.6550215046694373,0.65507723905507,0.6376952766550125,0.6679447497765343,0.6412886182123765,0.020731687067624294,0.025398049452969418,0.042134124919162685,0.02698882491795984,0.036619925611831916,0.6514054776736862,0.03037452239390963,0.008753653756672001,0.6757555392301947,0.6804808451992479,0.6798325191194459,0.6949406764148409,0.677909992663232,-2.347493133103562e-06,-5.556691208497e-06,-3.1175452707143947e-06,-7.1017203467915735e-06,-1.4488390236433446e-06,0.6817839145253923,-3.914457796549975e-06,2.3465558222169317e-06
