vendor,metric,source_seed_2022,source_seed_2023,source_seed_2024,source_seed_2025,source_seed_2026,sar_minus_source_seed_2022,sar_minus_source_seed_2023,sar_minus_source_seed_2024,sar_minus_source_seed_2025,sar_minus_source_seed_2026,source_mean,sar_minus_source_mean,sar_minus_source_std,tent_seed_2022,tent_seed_2023,tent_seed_2024,tent_seed_2025,tent_seed_2026,sar_minus_tent_seed_2022,sar_minus_tent_seed_2023,sar_minus_tent_seed_2024,sar_minus_tent_seed_2025,sar_minus_tent_seed_2026,tent_mean,sar_minus_tent_mean,sar_minus_tent_std,sar_seed_2022,sar_seed_2023,sar_seed_2024,sar_seed_2025,sar_seed_2026,sar_mean,sar_std
B,dice_lv,0.8187056471027712,0.8076715428418955,0.8326760748143055,0.8365345356562237,0.7273993354155305,-0.0017194067424244341,-0.04358866134898043,-0.007793889920586827,-0.014881827013838111,-0.023409795682915235,0.8045974271661454,-0.01827871614174901,0.016298791888271043,0.8179584205072151,0.7650523078511862,0.8253620627922139,0.8221566822141162,0.7047053118089641,-0.0009721801468683955,-0.0009694263582711304,-0.0004798778984952401,-0.0005039735717305982,-0.0007157720763488751,0.787046957034739,-0.0007282460103428479,0.000239693694077665,0.8169862403603467,0.764082881492915,0.8248821848937187,0.8216527086423856,0.7039895397326152,0.7863187110243962,0.05231790998466463
B,dice_macro,0.7820095865701856,0.7879275955296259,0.7927870395946695,0.8000732159095298,0.7345710075395877,0.021545062666041392,-0.004823150263830067,0.00481804030198818,-0.001329300323557825,0.0014939910770379594,0.7794736890287197,0.004340928691535928,0.010252399173683664,0.8041809260784746,0.7836238185730637,0.7979471006746778,0.7991733965220869,0.7366456105035888,-0.0006262768422475862,-0.000519373307267923,-0.00034202077802014674,-0.0004294809361148344,-0.0005806118869631227,0.7843141704703783,-0.0004995527501227226,0.00011483555092893772,0.803554649236227,0.7831044452657958,0.7976050798966576,0.798743915585972,0.7360649986166257,0.7838146177202556,0.0277635556778595
B,dice_myo,0.6977321999641297,0.7195872596825941,0.7338968103510993,0.7410167867556795,0.6936889001631009,0.05967329838334712,0.033590981789418106,0.02827020426285909,0.0295951736222676,0.035943580477559856,0.7171843913833207,0.037414647707090354,0.012815976461426489,0.7580001586700098,0.7535975163009829,0.762576440334386,0.7708585142780375,0.7300942135150837,-0.0005946603225329694,-0.0004192748289707504,-0.00040942572042756975,-0.0002465539000904293,-0.00046173287442297095,0.7550253686197,-0.00042632952928893796,0.00012474317336548432,0.7574054983474768,0.7531782414720122,0.7621670146139584,0.7706119603779471,0.7296324806406608,0.754599039090411,0.015385966186306374
B,dice_rv,0.8295909126436558,0.8365239840643877,0.811788233618603,0.8226683253166859,0.7826247870401322,0.006681296357200939,-0.004471771231927657,-0.006022193436306944,-0.01870124757910241,-0.008051811563531186,0.8166392485366929,-0.006113145490733452,0.009063923877974502,0.8365841990581988,0.8322216315670219,0.8059027988974341,0.8045049930741066,0.7751373061867185,-0.00031199005734205976,-0.00016941873456188805,-0.00013675871513807447,-0.0005379153365231426,-0.0005643307101175221,0.810870185756696,-0.0003440827107365374,0.0002003752418442735,0.8362722090008567,0.83205221283246,0.805766040182296,0.8039670777375835,0.774572975476601,0.8105261030459594,0.024922588990019583
B,hd95_px_lv,24.420090855087157,43.85531888817449,15.566489790367777,26.497420878625213,80.4112690444222,22.327772006107725,28.484605018790553,24.64379591396264,24.231148390380667,9.416156681063867,38.15011789133537,21.82069560206109,7.285560703408964,46.613155231814204,70.92657017024904,39.73463247766396,50.66668632993252,89.68988384591304,0.13470762938067793,1.4133537367160045,0.47565322666645926,0.06188293907336373,0.13754187957302122,59.526185611114556,0.4446278822819053,0.5648536139596362,46.74786286119488,72.33992390696504,40.21028570433042,50.72856926900588,89.82742572548607,59.97081349339646,20.586137001801635
B,hd95_px_macro,14.07062785255756,20.759049918529442,9.815139188139938,19.013104409949044,59.91969196368632,9.563295903097199,15.567939190725347,13.722768940269304,13.371955585837014,5.4276438759573296,24.71552266657246,11.53072069917724,4.050082146882346,23.400292767936918,35.81725026815938,23.331302084551034,32.19882957697843,65.11019135888081,0.23363098771784152,0.5097388410954125,0.20660604385820847,0.18623041880762514,0.23714448076283645,35.97157321130131,0.27467015444838483,0.13304509275438278,23.63392375565476,36.32698910925479,23.537908128409242,32.38505999578606,65.34733583964365,36.2462433657497,17.192739968643156
B,hd95_px_myo,11.404689263190257,14.80919334464135,11.090955695981348,14.521771742311422,55.35622839556893,3.3352502029118227,10.386324947891747,11.0517232065533,5.055530709801218,-2.3892519859147825,21.436567688338663,5.487915416248661,5.51862898290719,14.205496026037629,25.099527158421925,22.00467817654982,19.14839415112571,52.4687858831937,0.5344434400644502,0.09599113411117344,0.1380007259848277,0.42890830098692945,0.4981905264604407,26.58537627906576,0.3391068255215643,0.20680741316625634,14.73993946610208,25.195518292533098,22.142678902534648,19.57730245211264,52.966976409654144,26.924483104587324,15.054157195861132
B,hd95_px_rv,6.387103439395263,3.612637522772479,2.787972078070685,16.020120608910492,43.99157845106782,3.0268655002720344,7.832887605493767,5.472787700291986,10.829187657329175,9.256026932722882,14.559882420043348,7.2835510792219695,3.0887783381244183,9.382227045958926,11.42565347580717,8.25459559943931,26.7814082498771,53.17190434753571,0.03174189370837155,0.019871652459075406,0.006164178923359742,0.06790001636256804,0.07570103625499058,21.80315774372364,0.040275755541673064,0.030293580917829733,9.413968939667297,11.445525128266246,8.26075977836267,26.849308266239667,53.2476053837907,21.843433499265316,19.094357197048687
C,dice_lv,0.8021388433798465,0.7801471911144603,0.7959423183500536,0.803443566773741,0.6959555329634791,-0.014991638677547381,-0.04967469476426534,-0.027932453034120508,-0.03465166634554917,-0.012605787753139808,0.7755254905163161,-0.027971248114924442,0.015167701890296094,0.7874882272511069,0.7309432766635,0.7682865198370803,0.7691639884358655,0.6840593093570013,-0.00034102254880774563,-0.00047078031330505254,-0.0002766545211472238,-0.00037208800767374317,-0.0007095641466620117,0.7479882643089109,-0.00043402190751915535,0.00016920689178643667,0.7871472047022992,0.730472496350195,0.7680098653159331,0.7687919004281918,0.6833497452103393,0.7475542424013917,0.04138561585490702
C,dice_macro,0.7354631727153348,0.7355999352426116,0.7379098617860875,0.748124150326814,0.6769270364511206,0.013955325476216918,-0.01867363934634081,-0.002582096592965155,-0.016234297158040256,0.01072264217354335,0.7268048313043937,-0.0025624130895171905,0.01496513275576363,0.7497192541566774,0.7172481481410297,0.7355550590511324,0.7321791291641608,0.6881157110512912,-0.0003007559651256875,-0.0003218522447588912,-0.00022729385801001367,-0.0002892759953870838,-0.00046603242662723865,0.7245634603128582,-0.00032104209798178296,8.83631663882557e-05,0.7494184981915517,0.7169262958962708,0.7353277651931224,0.7318898531687738,0.687649678624664,0.7242424182148766,0.02349338959416057
C,dice_myo,0.653992782489462,0.6764972542586156,0.6665342309802702,0.698184805380268,0.6065910757238688,0.041396244837436647,0.004291406162217126,0.030171876040373857,0.007652055893354159,0.0518218691894522,0.6603600297664969,0.027066690424566796,0.02075716015181769,0.6958364579250432,0.6811133417330184,0.6970066542113904,0.7061105773455923,0.6588494419631857,-0.0004474305981445603,-0.00032468131218565954,-0.0003005471907463475,-0.0002737160719702425,-0.0004364970498647036,0.687783294635646,-0.0003565744445823027,8.010024727434112e-05,0.6953890273268987,0.6807886604208327,0.6967061070206441,0.7058368612736221,0.658412944913321,0.6874267201910638,0.0185357872972702
C,dice_rv,0.7502578922766961,0.7501553603547593,0.7512530360279385,0.7427440788264329,0.7282345006660137,0.015461370268761598,-0.01063762943697455,-0.00998571278514826,-0.02170328102192498,-0.0070481549156828915,0.7445289736303681,-0.006782681578193816,0.013625459976913359,0.7658330772938828,0.7396878260265709,0.741372003104927,0.7212628217110246,0.721438381833687,-0.00011381474842508954,-0.0001700951087861835,-0.0001046798621368028,-0.00022202390651671067,-0.00025203608335622185,0.7379188219940185,-0.00017252994184420168,6.486122636771812e-05,0.7657192625454577,0.7395177309177847,0.7412673232427902,0.7210407978045079,0.7211863457503308,0.7377462920521742,0.01838020738523335
C,hd95_px_lv,12.212863039189246,24.447841255647646,22.20964782690698,28.408356243374723,90.68896089108213,37.744805266215494,42.06298411896435,28.68720679945131,32.944844096557986,-0.49574621747622416,35.593533851240146,28.188818812742586,16.80388182907274,49.89974960693934,66.25553927801577,50.85173107874152,61.31929117728637,90.13889793606486,0.0579186984654001,0.2552860965962225,0.04512354761676818,0.03390916264634569,0.05431673754104338,63.69304181540957,0.08931084857315597,0.09324658468407497,49.95766830540474,66.510825374612,50.89685462635829,61.35320033993271,90.19321467360591,63.78235266398273,16.340417174366888
C,hd95_px_macro,10.69036972374349,14.6006121432327,25.599466023434942,23.267508072774294,66.21531457664932,24.617263660895215,26.981531168932044,9.207731497222916,18.483478546534645,-1.8151696268037796,28.07465410796695,15.494967049356209,11.866537135429809,35.225208307806355,41.46643149332344,34.74219960874168,41.850499073600616,64.24374500624377,0.0824250768323509,0.1157118188413051,0.06499791191617987,-0.09951245429167699,0.15639994360176956,43.505616697943175,0.0640044593799857,0.09783744640858894,35.307633384638706,41.582143312164746,34.80719752065786,41.75098661930894,64.40014494984554,43.56962115732316,12.10587389640947
C,hd95_px_myo,7.11010058516452,12.669087537577195,50.1757651971091,23.396506412288588,74.4061763204019,25.55875253691188,20.580577943364457,-13.448040677752424,9.13827642541149,-14.232607665716259,33.55152721050826,5.519391712443829,18.650848575955944,32.492821916154156,33.18154833798032,36.58618355625093,32.477030795311855,59.80288770007084,0.17603120592224286,0.06811714296133431,0.14154096310574715,0.0577520423882234,0.370680954614798,38.908094461153624,0.16282446179846916,0.12633429520017497,32.6688531220764,33.24966548094165,36.72772451935668,32.53478283770008,60.17356865468564,39.07091892295209,11.92064279719291
C,hd95_px_rv,12.748145546876712,6.6849076364732545,4.412985046288749,17.997661562659584,33.550806518463936,10.548233179558261,18.30103144446732,12.384028369969847,13.36731511763444,9.282845002781144,15.078901262152447,12.776690622882203,3.4711072529345914,23.28305340032557,24.962206863974217,16.788684191232573,31.755175248203596,42.78944938259559,0.013325326109402624,0.02373221696635852,0.00832922502602429,-0.39019856790957164,0.04420213864948863,27.91571381726631,-0.060121932231659514,0.18503085973096645,23.296378726434973,24.985939080940575,16.797013416258597,31.364976680294024,42.83365152124508,27.855591885034652,9.848496607334855
