vendor,stage,seen_slices,selected_slices,selected_pixels,correct_pixels,gt_foreground_pixels,correct_gt_foreground_pixels,selection_coverage_seed_2022,selection_coverage_seed_2023,selection_coverage_seed_2024,selection_coverage_seed_2025,selection_coverage_seed_2026,selection_coverage_mean,selection_coverage_std,selection_coverage_pooled,pixel_accuracy_seed_2022,pixel_accuracy_seed_2023,pixel_accuracy_seed_2024,pixel_accuracy_seed_2025,pixel_accuracy_seed_2026,pixel_accuracy_mean,pixel_accuracy_std,pixel_accuracy_pooled,foreground_pixel_accuracy_seed_2022,foreground_pixel_accuracy_seed_2023,foreground_pixel_accuracy_seed_2024,foreground_pixel_accuracy_seed_2025,foreground_pixel_accuracy_seed_2026,foreground_pixel_accuracy_mean,foreground_pixel_accuracy_std,foreground_pixel_accuracy_pooled
B,first_filter,13210,13210,865730560,859489538,19102885,16693552,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9938260467552399,0.9931010290314807,0.9939472565228609,0.9937121314049489,0.989368707280011,0.9927910341989084,0.001940678969663485,0.9927910341989082,0.8800552900779123,0.8741302688049475,0.8694343812466023,0.8755816202631174,0.8701782479452711,0.8738759616675701,0.00431737091224364,0.8738759616675701
B,second_filter,13210,13210,865730560,859358746,19102885,16709047,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.993727990842786,0.9929622214098576,0.9938198323506103,0.9935624890035071,0.9891272522480897,0.9926399571709702,0.0019918545257795513,0.9926399571709702,0.8815595131311318,0.8747511174359266,0.8703973248019867,0.8758849775832289,0.8708425455107959,0.8746870956926139,0.00452360038164608,0.8746870956926139
C,first_filter,6070,6070,397803520,394846704,6914525,5729752,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9937560884328022,0.992666982936702,0.9932789433336336,0.992837443972341,0.9902962648495418,0.9925671447050041,0.0013379246204443947,0.9925671447050041,0.8350696540977146,0.8302327347142429,0.8245259074195262,0.8279910767550916,0.8254529414529559,0.8286544628879062,0.004224346432625941,0.8286544628879062
C,second_filter,6070,6070,397803520,394769534,6914525,5735146,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9936266652441889,0.992496949247709,0.9931191659641423,0.9926328706191438,0.989990121253829,0.9923731544658025,0.0014044080020500036,0.9923731544658027,0.8361094941445725,0.8310541938889512,0.8253408585549984,0.8284553168872771,0.8262129358126552,0.8294345598576909,0.0043380332746455206,0.8294345598576909
D,first_filter,6330,6330,414842880,412402741,7354715,6195190,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9946498298343701,0.9939504325107376,0.9948275597739559,0.9949799789259972,0.9921817990464246,0.994117920018297,0.0011517680624266921,0.994117920018297,0.8277669495011023,0.8443467897804333,0.845217659691776,0.852205693898404,0.8421760734440423,0.8423426332631516,0.008972746022126186,0.8423426332631516
D,second_filter,6330,6330,414842880,412352232,7354715,6199954,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.994558735104722,0.99382542132578,0.9947187836512946,0.9948374189283422,0.9920404684298788,0.9939961654880035,0.0011619244259574043,0.9939961654880035,0.8279246714522589,0.845219699199765,0.8460259846914531,0.851912684583971,0.8438688650749893,0.8429903810004875,0.008965762503808799,0.8429903810004874
