task_id,patient_setting,seed,vendor,domain,branch_index,test_fraction,paper_lambda,n_slices,mean_balanced_entropy,mean_weight,min_weight,max_weight
24,2,1,A,vendor_A_Siemens,0,0.0,1.0,2212,0.02354049473110857,0.1469025701237253,0.06853505223989487,0.3230387270450592
24,2,1,A,vendor_A_Siemens,1,0.2,0.8,2212,0.023337952806372714,0.1560174539233903,0.06853505969047546,0.32927680015563965
24,2,1,A,vendor_A_Siemens,2,0.4,0.6,2212,0.02291651594322498,0.16352522864291077,0.06952904909849167,0.3023745119571686
24,2,1,A,vendor_A_Siemens,3,0.6,0.4,2212,0.02016535067279712,0.17126800590758945,0.0685354620218277,0.29276883602142334
24,2,1,A,vendor_A_Siemens,4,0.8,0.19999999999999996,2212,0.02045988030463422,0.18073915391756226,0.06853430718183517,0.3194071650505066
24,2,1,A,vendor_A_Siemens,5,1.0,0.0,2212,0.02395158231382731,0.18154758717831068,0.06853348761796951,0.34089377522468567
