task_id,patient_id,phase,z_index,slice_id,batch_index,updated,skip_reason,pool_size_before,pool_size_after,graph_count,current_graph_count,sampled_nodes,foreground_pixels,foreground_ratio,reliable_pixels,total_nodes,candidate_edges,edge_budget,graph_loss,commonality_loss,total_loss,gradient_norm,selected_self_edge_mass,detach_backbone
23,A1K2P5,ED,0,A1K2P5_ED_slice000,1,False,empty_current_graph,0,0,0,0,0,0,0.0,0,0,0,0,,,,,0.0,False
23,A1K2P5,ED,1,A1K2P5_ED_slice001,2,False,empty_current_graph,0,0,0,0,0,0,0.0,0,0,0,0,,,,,0.0,False
23,A1K2P5,ED,2,A1K2P5_ED_slice002,3,False,pool_not_ready,0,1,1,1,11,667,0.0101776123046875,333,11,110,0,,,,,0.0,False
23,A1K2P5,ED,3,A1K2P5_ED_slice003,4,False,insufficient_nodes,1,2,2,1,11,2639,0.0402679443359375,1319,22,462,0,,,,,0.0,False
23,A1K2P5,ED,4,A1K2P5_ED_slice004,5,False,insufficient_nodes,2,3,3,1,11,2852,0.04351806640625,1426,33,1056,0,,,,,0.0,False
23,A1K2P5,ED,5,A1K2P5_ED_slice005,6,False,insufficient_nodes,3,3,4,1,11,2492,0.03802490234375,1246,44,1892,0,,,,,0.0,False
23,A1K2P5,ED,6,A1K2P5_ED_slice006,7,False,insufficient_nodes,3,3,4,1,11,1816,0.0277099609375,908,44,1892,0,,,,,0.0,False
23,A1K2P5,ED,7,A1K2P5_ED_slice007,8,False,insufficient_nodes,3,3,4,1,11,969,0.0147857666015625,484,44,1892,0,,,,,0.0,False
23,A1K2P5,ED,8,A1K2P5_ED_slice008,9,False,insufficient_nodes,3,3,4,1,11,1216,0.0185546875,608,44,1892,0,,,,,0.0,False
23,A1K2P5,ED,9,A1K2P5_ED_slice009,10,False,insufficient_nodes,3,3,4,1,11,853,0.0130157470703125,426,44,1892,0,,,,,0.0,False
23,A1K2P5,ED,10,A1K2P5_ED_slice010,11,False,insufficient_nodes,3,3,4,1,11,533,0.0081329345703125,266,44,1892,0,,,,,0.0,False
23,A1K2P5,ED,11,A1K2P5_ED_slice011,12,False,insufficient_nodes,3,3,4,1,7,14,0.000213623046875,7,40,1560,0,,,,,0.0,False
23,A1K2P5,ED,12,A1K2P5_ED_slice012,13,False,empty_current_graph,3,3,3,0,0,0,0.0,0,29,812,0,,,,,0.0,False
23,A1K2P5,ED,13,A1K2P5_ED_slice013,14,False,empty_current_graph,3,3,3,0,0,0,0.0,0,29,812,0,,,,,0.0,False
23,A1K2P5,ES,0,A1K2P5_ES_slice000,15,False,empty_current_graph,3,3,3,0,0,0,0.0,0,29,812,0,,,,,0.0,False
23,A1K2P5,ES,1,A1K2P5_ES_slice001,16,False,empty_current_graph,3,3,3,0,0,0,0.0,0,29,812,0,,,,,0.0,False
23,A1K2P5,ES,2,A1K2P5_ES_slice002,17,False,insufficient_nodes,3,3,4,1,11,542,0.008270263671875,271,40,1560,0,,,,,0.0,False
23,A1K2P5,ES,3,A1K2P5_ES_slice003,18,False,insufficient_nodes,3,3,4,1,11,639,0.0097503662109375,319,40,1560,0,,,,,0.0,False
23,A1K2P5,ES,4,A1K2P5_ES_slice004,19,False,insufficient_nodes,3,3,4,1,11,1247,0.0190277099609375,623,40,1560,0,,,,,0.0,False
23,A1K2P5,ES,5,A1K2P5_ES_slice005,20,False,insufficient_nodes,3,3,4,1,11,1802,0.027496337890625,901,44,1892,0,,,,,0.0,False
23,A1K2P5,ES,6,A1K2P5_ES_slice006,21,False,insufficient_nodes,3,3,4,1,11,1743,0.0265960693359375,871,44,1892,0,,,,,0.0,False
23,A1K2P5,ES,7,A1K2P5_ES_slice007,22,False,insufficient_nodes,3,3,4,1,11,1307,0.0199432373046875,653,44,1892,0,,,,,0.0,False
23,A1K2P5,ES,8,A1K2P5_ES_slice008,23,False,insufficient_nodes,3,3,4,1,11,1006,0.015350341796875,503,44,1892,0,,,,,0.0,False
23,A1K2P5,ES,9,A1K2P5_ES_slice009,24,False,insufficient_nodes,3,3,4,1,11,684,0.01043701171875,342,44,1892,0,,,,,0.0,False
23,A1K2P5,ES,10,A1K2P5_ES_slice010,25,False,insufficient_nodes,3,3,4,1,10,440,0.0067138671875,220,43,1806,0,,,,,0.0,False
23,A1K2P5,ES,11,A1K2P5_ES_slice011,26,False,empty_current_graph,3,3,3,0,0,0,0.0,0,32,992,0,,,,,0.0,False
23,A1K2P5,ES,12,A1K2P5_ES_slice012,27,False,empty_current_graph,3,3,3,0,0,0,0.0,0,32,992,0,,,,,0.0,False
23,A1K2P5,ES,13,A1K2P5_ES_slice013,28,False,empty_current_graph,3,3,3,0,0,0,0.0,0,32,992,0,,,,,0.0,False
23,A3P9V7,ED,0,A3P9V7_ED_slice000,29,False,insufficient_nodes,3,3,4,1,11,782,0.011932373046875,391,43,1806,0,,,,,0.0,False
23,A3P9V7,ED,1,A3P9V7_ED_slice001,30,False,insufficient_nodes,3,3,4,1,11,1028,0.01568603515625,514,43,1806,0,,,,,0.0,False
23,A3P9V7,ED,2,A3P9V7_ED_slice002,31,False,insufficient_nodes,3,3,4,1,11,2470,0.037689208984375,1235,43,1806,0,,,,,0.0,False
23,A3P9V7,ED,3,A3P9V7_ED_slice003,32,False,insufficient_nodes,3,3,4,1,11,2551,0.0389251708984375,1275,44,1892,0,,,,,0.0,False
