vendor,metric,tent_seed_2022,tent_seed_2023,tent_seed_2024,tent_seed_2025,tent_seed_2026,source_seed_2022,source_seed_2023,source_seed_2024,source_seed_2025,source_seed_2026,delta_seed_2022,delta_seed_2023,delta_seed_2024,delta_seed_2025,delta_seed_2026,tent_mean,tent_std,source_mean,delta_mean,delta_std,delta_definition
C,dice_myo,0.6958364579250432,0.6811133417330184,0.6970066542113904,0.7061105773455923,0.6588494419631857,0.653992782489462,0.6764972542586156,0.6665342309802702,0.698184805380268,0.6065910757238688,0.04184367543558121,0.004616087474402786,0.030472423231120205,0.007925771965324402,0.0522583662393169,0.687783294635646,0.018489653826899898,0.6603600297664969,0.0274232648691491,0.02082274860541637,tent_minus_source
C,dice_rv,0.7658330772938828,0.7396878260265709,0.741372003104927,0.7212628217110246,0.721438381833687,0.7502578922766961,0.7501553603547593,0.7512530360279385,0.7427440788264329,0.7282345006660137,0.015575185017186688,-0.010467534328188366,-0.009881032923011457,-0.02148125711540827,-0.00679611883232667,0.7379188219940185,0.018325438175547704,0.7445289736303681,-0.006610151636349615,0.013591832014308641,tent_minus_source
C,hd95_px_lv,49.89974960693934,66.25553927801577,50.85173107874152,61.31929117728637,90.13889793606486,12.212863039189246,24.447841255647646,22.20964782690698,28.408356243374723,90.68896089108213,37.68688656775009,41.80769802236813,28.642083251834542,32.91093493391165,-0.5500629550172675,63.69304181540957,16.330481948461948,35.593533851240146,28.09950796416943,16.763609653364856,tent_minus_source
C,hd95_px_macro,35.225208307806355,41.46643149332344,34.74219960874168,41.850499073600616,64.24374500624377,10.69036972374349,14.6006121432327,25.599466023434942,23.267508072774294,66.21531457664932,24.534838584062864,26.86581935009074,9.142733585306736,18.582991000826322,-1.9715695704055491,43.505616697943175,12.065760425346644,28.07465410796695,15.430962589976223,11.894975199124401,tent_minus_source
C,hd95_px_myo,32.492821916154156,33.18154833798032,36.58618355625093,32.477030795311855,59.80288770007084,7.11010058516452,12.669087537577195,50.1757651971091,23.396506412288588,74.4061763204019,25.382721330989636,20.512460800403122,-13.58958164085817,9.080524383023267,-14.603288620331057,38.908094461153624,11.803508873942656,33.55152721050826,5.35656725064536,18.72143302123424,tent_minus_source
C,hd95_px_rv,23.28305340032557,24.962206863974217,16.788684191232573,31.755175248203596,42.78944938259559,12.748145546876712,6.6849076364732545,4.412985046288749,17.997661562659584,33.550806518463936,10.534907853448859,18.27729922750096,12.375699144943823,13.757513685544012,9.238642864131656,27.91571381726631,9.873765845758433,15.078901262152447,12.836812555113863,3.4965984099438017,tent_minus_source
D,dice_lv,0.8183702763333762,0.7489653913325127,0.8173202592118846,0.8242814166658011,0.7112966012535142,0.8533846654319727,0.8374037131493374,0.8404106310685487,0.866233373571155,0.7437826896050065,-0.03501438909859644,-0.08843832181682465,-0.023090371856664182,-0.041951956905353915,-0.03248608835149225,0.7840467889594178,0.05105718643228533,0.8282430145652041,-0.04419622560578629,0.025638302975163042,tent_minus_source
D,dice_macro,0.7764055451062585,0.7521020492846191,0.7893829457095708,0.7870545032081832,0.7320785740668723,0.7800415702661239,0.7908065367460279,0.793286336152505,0.8121789582656761,0.752088579310303,-0.003636025159865386,-0.038704487461408754,-0.003903390442934196,-0.025124455057492945,-0.020010005243430773,0.7674047234751008,0.024659073155609685,0.7856803961481271,-0.018275672673026412,0.014900771616627777,tent_minus_source
D,dice_myo,0.7320470949395448,0.721945655525867,0.7400911010367729,0.7543733583479884,0.7157096461998698,0.7177703830466535,0.7246052980904808,0.7388567828885292,0.7508043430678453,0.7173598971739724,0.014276711892891258,-0.0026596425646138178,0.0012343181482437071,0.003569015280143084,-0.0016502509741026516,0.7328333712100086,0.015239982197805297,0.7298793408534963,0.002954030356512316,0.006786962942779565,tent_minus_source
D,dice_rv,0.7787992640458544,0.7853951009954768,0.8107374768800555,0.7825087346107602,0.7692294747472326,0.7689696623197461,0.8104105989982652,0.800591594500437,0.819499158158028,0.7951231511519303,0.009829601726108361,-0.02501549800278835,0.010145882379618443,-0.03699042354726778,-0.025893676404697752,0.7853340102558759,0.01545461907532582,0.7989188330256813,-0.013584822769805415,0.02203050160121654,tent_minus_source
