vendor,stratum,metric,tent_seed_2022,tent_seed_2023,tent_seed_2024,tent_seed_2025,tent_seed_2026,tent_mean,tent_std,source_seed_2022,source_seed_2023,source_seed_2024,source_seed_2025,source_seed_2026,tent_minus_source_seed_2022,tent_minus_source_seed_2023,tent_minus_source_seed_2024,tent_minus_source_seed_2025,tent_minus_source_seed_2026,source_mean,tent_minus_source_mean,tent_minus_source_std
C,foreground_present,dice_myo,0.6885079865237361,0.6933730625302633,0.6963908256301968,0.6994549953530327,0.6696104655024581,0.6894674671079374,0.011812688146953255,0.5968212000075103,0.627290789177172,0.6412811741598469,0.6617562386504084,0.6067294050353789,0.09168678651622586,0.06608227335309136,0.05510965147034996,0.037698756702624237,0.0628810604670792,0.6267757614060633,0.06269170570187413,0.01958559139842511
C,foreground_present,dice_rv,0.7297793671878464,0.7243496653760568,0.7264954151604619,0.7198332454499331,0.7183740757936242,0.7237663537935844,0.0047034657885903185,0.7021781424205453,0.6934898494308087,0.6895840173407671,0.7069458703844015,0.7162154004751521,0.02760122476730109,0.030859815945248115,0.03691139781969477,0.012887375065531614,0.0021586753184721363,0.701682656010335,0.022083697783249544,0.01422060928840775
C,foreground_present,hd95_2d_px_lv,30.71531055279479,38.662043013348274,33.06454279746921,41.87119423892747,66.02120963377244,42.06686004726244,14.100898198758376,44.52285623408387,42.216741633740526,41.138137682261956,39.91236564296758,69.92453228566067,-13.807545681289078,-3.5546986203922515,-8.073594884792747,1.9588285959598934,-3.9033226518882316,47.54292669574292,-5.476066648480483,5.865226804790832
C,foreground_present,hd95_2d_px_macro,34.43981331869995,33.62195541331368,32.17455162156303,38.62387868961678,52.90432029256484,38.35290386715165,8.480615171142048,45.12928964492488,43.40434901823328,44.97571224438888,39.75244421657496,60.11085424160576,-10.689476326224934,-9.782393604919605,-12.801160622825847,-1.1285655269581767,-7.206533949040917,46.67452987314555,-8.321626005993895,4.494172250009739
C,foreground_present,hd95_2d_px_myo,29.063385348282612,26.042530555732974,34.254462460976775,33.09950120657788,45.49241945106971,33.59045980452799,7.412897921491033,41.02309252818826,37.6508051798636,47.80238386452273,37.1825156628974,64.29783130871427,-11.959707179905646,-11.60827462413063,-13.547921403545956,-4.083014456319525,-18.805411857644557,45.59132570883725,-12.000865904309261,5.280705915288936
C,foreground_present,hd95_2d_px_rv,43.540744055022444,36.16129267085979,29.20464960624311,40.900940623344994,47.19933179285235,39.40139174966454,6.976076003554542,49.84192017250252,50.34550024109573,45.98661518638196,42.162451343859885,46.110199130442346,-6.301176117480075,-14.184207570235941,-16.781965580138852,-1.2615107205148917,1.0891326624100017,46.88933721485649,-7.4879454651919515,7.825629629586742
D,all_slices,dice_lv,0.8086451861884433,0.7231018225460266,0.7928053155131377,0.8048504781586273,0.6617998434537354,0.758240529171994,0.06411586350788136,0.8316081658666576,0.8030400470661304,0.8036939079880878,0.8342685248090794,0.6873468490513094,-0.022962979678214368,-0.0799382245201038,-0.01088859247495011,-0.029418046650452112,-0.025547005597573946,0.7919914989562529,-0.033750969784258865,0.02673205369053707
D,all_slices,dice_macro,0.7537566423362538,0.7187323087606639,0.768081690178215,0.7452458777946287,0.6768462793460597,0.7325325596831642,0.035941756927455534,0.7758480979125509,0.7713233255661841,0.7736687063078183,0.7836658893308437,0.6939115565979782,-0.022091455576297103,-0.05259101680552025,-0.005587016129603217,-0.03842001153621499,-0.01706527725191853,0.759683515143075,-0.02715095545991082,0.018483176604333358
D,all_slices,dice_myo,0.6934682117326941,0.666886266143427,0.6962925991656433,0.7120640213014412,0.6291863004590534,0.6795794797604519,0.032511770434750044,0.7253637204411307,0.7067922102640231,0.7097765273786424,0.7476281345456667,0.6555532036377438,-0.031895508708436604,-0.039905944120596004,-0.013483928212999041,-0.03556411324422548,-0.026366903178690393,0.7090227592534413,-0.029443279492989506,0.010211640043969968
D,all_slices,dice_rv,0.7591565290876242,0.7662088375925377,0.8151471558558643,0.7188231339238176,0.7395526941253902,0.7597776701170468,0.03603418297576263,0.7705724074298643,0.8041377193683986,0.8075356835567246,0.7691010086377852,0.7388346171048812,-0.011415878342240116,-0.037928881775860956,0.007611472299139721,-0.05027787471396761,0.000718077020508967,0.7780362872195308,-0.018258617102484,0.024941690447611187
D,all_slices,hd95_2d_px_lv,49.40653115294074,87.58059863997794,58.892499908945446,50.33278238914613,106.41196064502189,70.52487454720642,25.336721503005027,39.33195881060826,52.1113483761037,50.31505770668974,40.57054183022812,99.37327192889565,10.074572342332473,35.46925026387424,8.577442202255703,9.762240558918009,7.038688716126245,56.3404357305051,14.184438816701334,11.958158237624422
D,all_slices,hd95_2d_px_macro,53.03941230569504,68.98882137029976,53.13616866922381,58.71465262496656,87.27504389246505,64.23081977253005,14.426034007020577,42.9510258323391,46.473053313595194,47.557177819273114,43.898533964810674,80.15318159160977,10.08838647335594,22.515768056704566,5.578990849950692,14.816118660155887,7.121862300855284,52.20659450432557,12.024225268204473,6.840848266196065
D,all_slices,hd95_2d_px_myo,56.26681713668737,67.2585149857284,61.44907591905127,52.48234259427673,88.87929203906945,65.26720853496263,14.322480301102868,43.33787502362786,48.9200968996127,51.53260094987731,37.34181860658226,74.32994517799327,12.928942113059513,18.338418086115695,9.916474969173954,15.140523987694472,14.549346861076188,51.092467331538685,14.174741203423963,3.0860216162523284
D,all_slices,hd95_2d_px_rv,53.444888627457,52.127350485192935,39.066930179674706,73.3288328914768,66.5338789933038,56.90037623542105,13.373972214065512,46.18324366278119,38.3877146650692,40.82387480125229,53.783241457621635,66.75632766794035,7.26164496467581,13.739635820123738,-1.7569446215775812,19.545591433855158,-0.22244867463655282,49.18688045093293,7.7134957844881145,9.071734623149249
D,foreground_present,dice_lv,0.8194380317463817,0.8079591448682342,0.8131994190612746,0.8332601300602742,0.7491834590276901,0.8046080369527709,0.032395203325447396,0.7750814049224551,0.8069737031922484,0.7882425771764437,0.81504191655345,0.7496063097517996,0.044356626823926604,0.0009854416759857987,0.024956841884830827,0.018218213506824177,-0.00042285072410952473,0.7869891823192794,0.017618854633491575,0.018515448337083778
D,foreground_present,dice_macro,0.7361172297963067,0.7483147278908002,0.7546327333938576,0.7676794200109072,0.7205942844888157,0.7454676791161374,0.017969293273418226,0.6773455891691528,0.7190321500427209,0.7175857558545274,0.7415203657621331,0.7128997737142125,0.0587716406271539,0.029282577848079305,0.03704697753933017,0.026159054248774072,0.007694510774603147,0.7136767269085493,0.03179095220758812,0.018535318018318536
D,foreground_present,dice_myo,0.6926876578958926,0.6931060396838297,0.6982005187273548,0.7114133144188247,0.6886142847965805,0.6968043631044964,0.008846933785440108,0.6208559880463512,0.6539746243304255,0.6621410646522423,0.6777074919696555,0.6649763322956428,0.07183166984954137,0.03913141535340414,0.03605945407511246,0.0337058224491692,0.023637952500937698,0.6559311002588635,0.040873262845632974,0.01825553256070464
D,foreground_present,dice_rv,0.6962259997466459,0.7438789991203368,0.7524982623929434,0.7583648155536226,0.7239851096421764,0.734990637291145,0.025276920722995682,0.6360993745386516,0.6961481226054889,0.7023736257348961,0.7318116887632939,0.7241166790951951,0.06012662520799428,0.047730876514847975,0.05012463665804723,0.02655312679032862,-0.00013156945301862066,0.6981098981475051,0.036880739143639894,0.02403158383168755
D,foreground_present,hd95_2d_px_lv,34.47990176880198,50.06823270272829,42.62788889105492,28.80415205343631,66.14449263634742,44.424933610473786,14.575046427294742,47.67271807860586,40.04307705243128,44.358987357374694,36.69733142316105,69.39017504912348,-13.19281630980388,10.025155650297009,-1.7310984663197715,-7.893179369724741,-3.2456824127760626,47.63245779213928,-3.2075241816654896,8.645035105544855
