method,task_id,source_vendor,source_domain,seed,epoch,steps,train_loss,cross_entropy,dice_loss,learning_rate,source_patient_count,source_slice_count
FullySupervisedMMS,5,B,vendor_B_Philips,0,1,166,0.6247952032879175,0.21305725077189594,0.8234759043139147,0.001,125,2642
FullySupervisedMMS,5,B,vendor_B_Philips,0,2,166,0.28957516735935784,0.033901091754795554,0.5113481516579548,0.001,125,2642
FullySupervisedMMS,5,B,vendor_B_Philips,0,3,166,0.24705708709107824,0.025472882473055857,0.4431684081812939,0.001,125,2642
FullySupervisedMMS,5,B,vendor_B_Philips,0,4,166,0.23262138557003206,0.02219407540936786,0.4208546214434038,0.001,125,2642
FullySupervisedMMS,5,B,vendor_B_Philips,0,5,166,0.21600456248564892,0.017820235425942993,0.3963686533002968,0.001,125,2642
FullySupervisedMMS,5,B,vendor_B_Philips,0,6,166,0.21133888997586378,0.016619757833295917,0.3894382635333452,0.001,125,2642
FullySupervisedMMS,5,B,vendor_B_Philips,0,7,166,0.20565602573824215,0.015363559715943524,0.3805849316967539,0.001,125,2642
FullySupervisedMMS,5,B,vendor_B_Philips,0,8,166,0.2032548633953893,0.01475801370218845,0.37699370023356865,0.001,125,2642
FullySupervisedMMS,5,B,vendor_B_Philips,0,9,166,0.1992590606481914,0.014017842872719089,0.3704824361456446,0.001,125,2642
FullySupervisedMMS,5,B,vendor_B_Philips,0,10,166,0.1969628290957715,0.012841091334191432,0.3682434742888772,0.001,125,2642
FullySupervisedMMS,5,B,vendor_B_Philips,0,11,166,0.19629343540733118,0.012920137635061899,0.3667465960943555,0.001,125,2642
FullySupervisedMMS,5,B,vendor_B_Philips,0,12,166,0.19619676430361815,0.012615964032642275,0.3671616007046527,0.001,125,2642
FullySupervisedMMS,5,B,vendor_B_Philips,0,13,166,0.19593323170241103,0.01224087703557887,0.3673847092382879,0.001,125,2642
FullySupervisedMMS,5,B,vendor_B_Philips,0,14,166,0.19283601973789283,0.01206766845411565,0.3615367034203317,0.001,125,2642
FullySupervisedMMS,5,B,vendor_B_Philips,0,15,166,0.19200058622532581,0.011413713861032423,0.36117374618728476,0.001,125,2642
FullySupervisedMMS,5,B,vendor_B_Philips,0,16,166,0.19093974028904753,0.010973171468442643,0.3599331374448466,0.001,125,2642
FullySupervisedMMS,5,B,vendor_B_Philips,0,17,166,0.1887507237583758,0.010361500990476055,0.3567784472581852,0.001,125,2642
FullySupervisedMMS,5,B,vendor_B_Philips,0,18,166,0.18981916390090103,0.010854980080803654,0.3579283677131297,0.001,125,2642
FullySupervisedMMS,5,B,vendor_B_Philips,0,19,166,0.18801318768815822,0.010294754835159844,0.3554368659135807,0.001,125,2642
FullySupervisedMMS,5,B,vendor_B_Philips,0,20,166,0.18756125449954744,0.010314125780868962,0.3544942582228098,0.001,125,2642
FullySupervisedMMS,5,B,vendor_B_Philips,0,21,166,0.1891838421663606,0.01119859804152455,0.35597048780645235,0.001,125,2642
FullySupervisedMMS,5,B,vendor_B_Philips,0,22,166,0.18629421634846424,0.010018657497410854,0.35255111879613027,0.001,125,2642
FullySupervisedMMS,5,B,vendor_B_Philips,0,23,166,0.1868794600827148,0.01031629866583789,0.3531263221100152,0.001,125,2642
FullySupervisedMMS,5,B,vendor_B_Philips,0,24,166,0.18421592540949225,0.009366730085001832,0.3496983909912138,0.001,125,2642
FullySupervisedMMS,5,B,vendor_B_Philips,0,25,166,0.18409476200320635,0.009316138701558292,0.3495572466986725,0.001,125,2642
FullySupervisedMMS,5,B,vendor_B_Philips,0,26,166,0.18354939054473338,0.009034363836252007,0.34903005438755796,0.001,125,2642
