vendor,stratum,metric,source_seed_2022,source_seed_2023,source_seed_2024,source_seed_2025,source_seed_2026,source_mean,source_std
B,foreground_present,hd95_2d_px_macro,32.540822392614906,35.980752373265,30.011457739994075,28.69598858160386,56.7021513563374,36.78623448876304,11.474599653306075
B,foreground_present,hd95_2d_px_myo,36.13259661246361,36.01751331814939,30.717350626725615,27.451192153681042,55.30246403056935,37.1242233483178,10.808238935403622
B,foreground_present,hd95_2d_px_rv,25.384854050530205,27.139374414752872,26.702072120169014,28.047397624348555,46.00031285683126,30.654802213326384,8.63188735207194
C,all_slices,dice_lv,0.7929736609919339,0.7593481361508857,0.7493050465179585,0.7885388763443816,0.610709298166378,0.7401750036343075,0.0747313488238847
C,all_slices,dice_macro,0.7402101342176123,0.7250997426857942,0.6944819027705114,0.7152118749586929,0.5834061086585949,0.6916819526582412,0.06276322261826019
C,all_slices,dice_myo,0.6547316678797679,0.643609385913053,0.5548517825572625,0.6433706885295952,0.4899591776346331,0.5973045405028623,0.07226577206351799
C,all_slices,dice_rv,0.7729250737811354,0.7723417059934443,0.779288879236313,0.7137260600021019,0.6495498501747734,0.7375663138375537,0.055936566408830136
C,all_slices,hd95_2d_px_lv,45.71795277126549,59.65841649366662,61.62735157778832,49.83563643104154,122.31570376528404,67.83101220780921,31.171618850420867
C,all_slices,hd95_2d_px_macro,50.61493213377627,57.87574025112315,70.68074038330266,63.71588814090991,116.95210818988116,71.96788181979863,26.210063282803166
C,all_slices,hd95_2d_px_myo,55.38870670605567,64.44341048805094,106.51604624808185,72.45080757512103,132.59033547690566,86.27786129884302,32.31292281300944
C,all_slices,hd95_2d_px_rv,50.738136924007655,49.52539377165184,43.89882332403778,68.86122041656716,95.9502853274538,61.794771952743645,21.269612033441515
C,foreground_present,dice_lv,0.7536822502449025,0.7677788616483925,0.7637532490199263,0.7771578762699612,0.7293834652887552,0.7583511404943876,0.01825296384284178
C,foreground_present,dice_macro,0.6842271975576528,0.6961865000854578,0.69820614684018,0.7152866617682571,0.6841094235997621,0.6956031859702619,0.012806976281805412
C,foreground_present,dice_myo,0.5968212000075103,0.627290789177172,0.6412811741598469,0.6617562386504084,0.6067294050353789,0.6267757614060633,0.02614114665295381
C,foreground_present,dice_rv,0.7021781424205453,0.6934898494308087,0.6895840173407671,0.7069458703844015,0.7162154004751521,0.701682656010335,0.010637748014923636
C,foreground_present,hd95_2d_px_lv,44.52285623408387,42.216741633740526,41.138137682261956,39.91236564296758,69.92453228566067,47.54292669574292,12.626085359069721
C,foreground_present,hd95_2d_px_macro,45.12928964492488,43.40434901823328,44.97571224438888,39.75244421657496,60.11085424160576,46.67452987314555,7.81693536326575
C,foreground_present,hd95_2d_px_myo,41.02309252818826,37.6508051798636,47.80238386452273,37.1825156628974,64.29783130871427,45.59132570883725,11.28550881638248
C,foreground_present,hd95_2d_px_rv,49.84192017250252,50.34550024109573,45.98661518638196,42.162451343859885,46.110199130442346,46.88933721485649,3.332724945087352
D,all_slices,dice_lv,0.8316081658666576,0.8030400470661304,0.8036939079880878,0.8342685248090794,0.6873468490513094,0.7919914989562529,0.06034556064505359
D,all_slices,dice_macro,0.7758480979125509,0.7713233255661841,0.7736687063078183,0.7836658893308437,0.6939115565979782,0.759683515143075,0.03705897090196804
D,all_slices,dice_myo,0.7253637204411307,0.7067922102640231,0.7097765273786424,0.7476281345456667,0.6555532036377438,0.7090227592534413,0.033992421607293835
D,all_slices,dice_rv,0.7705724074298643,0.8041377193683986,0.8075356835567246,0.7691010086377852,0.7388346171048812,0.7780362872195308,0.028389341261759654
D,all_slices,hd95_2d_px_lv,39.33195881060826,52.1113483761037,50.31505770668974,40.57054183022812,99.37327192889565,56.3404357305051,24.718379761926162
D,all_slices,hd95_2d_px_macro,42.9510258323391,46.473053313595194,47.557177819273114,43.898533964810674,80.15318159160977,52.20659450432557,15.733655974489112
D,all_slices,hd95_2d_px_myo,43.33787502362786,48.9200968996127,51.53260094987731,37.34181860658226,74.32994517799327,51.092467331538685,14.089955019259476
D,all_slices,hd95_2d_px_rv,46.18324366278119,38.3877146650692,40.82387480125229,53.783241457621635,66.75632766794035,49.18688045093293,11.460755746648179
D,foreground_present,dice_lv,0.7750814049224551,0.8069737031922484,0.7882425771764437,0.81504191655345,0.7496063097517996,0.7869891823192794,0.026111215478850543
D,foreground_present,dice_macro,0.6773455891691528,0.7190321500427209,0.7175857558545274,0.7415203657621331,0.7128997737142125,0.7136767269085493,0.023128902452129615
D,foreground_present,dice_myo,0.6208559880463512,0.6539746243304255,0.6621410646522423,0.6777074919696555,0.6649763322956428,0.6559311002588635,0.021381548184631928
D,foreground_present,dice_rv,0.6360993745386516,0.6961481226054889,0.7023736257348961,0.7318116887632939,0.7241166790951951,0.6981098981475051,0.03768121654230563
D,foreground_present,hd95_2d_px_lv,47.67271807860586,40.04307705243128,44.358987357374694,36.69733142316105,69.39017504912348,47.63245779213928,12.857791203493957
D,foreground_present,hd95_2d_px_macro,54.56597017879511,42.88782429529343,46.70804416232426,37.91908922377855,54.452846940751876,47.30675496018865,7.276271486893488
D,foreground_present,hd95_2d_px_myo,51.76523211149792,38.12094960105781,40.802343278671756,34.364181348031195,44.72656164738251,41.95585359732824,6.6627939370337375
D,foreground_present,hd95_2d_px_rv,64.25996034628155,50.499446232391186,54.96280185092635,42.69575490014341,49.241804125749645,52.33195349109843,7.983766965966133
