method,labeled_cases_per_class,seed,epoch,steps,lambda_u,ema_alpha,train_loss,supervised_loss,ce_loss,dice_loss,consistency_loss,labeled_slice_count,unlabeled_slice_count,run_dir
MeanTeacher,1,0,110,180,1.0,0.999,0.0003729401040699385,1.8688019395085576e-05,2.3855069635993057e-06,3.2605024807708104e-05,0.00035425208504117717,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,111,180,1.0,0.999,0.0003502220210066298,1.6670737452134038e-05,2.113164978823079e-06,2.9115145035676606e-05,0.0003335512837010255,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,112,180,1.0,0.999,0.00032929079910294,1.4937504723396462e-05,1.9211262146730707e-06,2.603275708629048e-05,0.0003143532947029194,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,113,180,1.0,0.999,0.00031863676968997524,1.1075150453305266e-05,1.3946522361468144e-06,1.9360996434948497e-05,0.00030756161872381603,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,114,180,1.0,0.999,0.00031569165415324584,1.037788401340044e-05,1.294329033088262e-06,1.8167109929992068e-05,0.0003053137694627771,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,115,180,1.0,0.999,0.00029935415918266195,1.0207021481771032e-05,1.2335488263046399e-06,1.794694531124858e-05,0.0002891471380684783,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,116,180,1.0,0.999,0.0002884332321021551,1.0614210433838403e-05,1.4002082486462718e-06,1.842800434638371e-05,0.00027781902212559037,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,117,180,1.0,0.999,0.0002864052895246358,1.2506724187409821e-05,1.966649581043435e-06,2.108014913473097e-05,0.0002738985661785086,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,118,180,1.0,0.999,0.00028403296710166615,7.503420700534965e-06,9.307735747180838e-07,1.3145294287318796e-05,0.0002765295467624027,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,119,180,1.0,0.999,0.0002831002445923837,1.141790046403912e-05,1.5976072132970229e-06,1.9640586480010015e-05,0.0002716823437367566,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,120,180,1.0,0.999,0.0002757296029610896,1.590621290006311e-05,2.8421644688907893e-06,2.612809680108007e-05,0.00025982338989302255,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,121,180,1.0,0.999,0.0002583397256886302,1.0145277707983446e-05,1.4297400385190586e-06,1.7431075373982215e-05,0.0002481944487954024,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,122,180,1.0,0.999,0.0002492411608424542,7.934133169682254e-06,8.834898848262027e-07,1.410128658739672e-05,0.00024130702813636163,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,123,180,1.0,0.999,0.00023714626687352494,8.284957616271843e-06,1.0666624705872133e-06,1.4436590327527989e-05,0.00022886130876334694,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,124,180,1.0,0.999,0.00024400223567984844,1.000764830855082e-05,1.5287286528417907e-06,1.6957839261522167e-05,0.00023399458740540365,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,125,180,1.0,0.999,0.00025087729639684163,2.2127485561264217e-05,5.366375865239408e-06,3.352221898340859e-05,0.00022874981083684058,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,126,180,1.0,0.999,0.0002310135037987493,8.53401870446962e-06,1.3764940269488256e-06,1.431504928051355e-05,0.00022247948553639517,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,127,180,1.0,0.999,0.0002763370670032196,4.2835976056368154e-05,9.227516860082435e-06,6.721691870299966e-05,0.00023350109036578538,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,128,180,1.0,0.999,0.02367834695420849,0.021982508381289435,0.005576550716144387,0.03281191551106733,0.001695838590320717,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,129,180,1.0,0.999,0.01095574403104062,0.009133883781356014,0.0024702855004256384,0.013327196579969799,0.0018218603133896573,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,130,180,1.0,0.999,0.0017308355102108584,0.0006499280305029565,0.00014274553327090365,0.0010143649972936448,0.0010809074896517105,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,131,180,1.0,0.999,0.0010809394257699347,0.0002738604287919265,4.552660377107208e-05,0.0004566676474900709,0.000807079000514932,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,132,180,1.0,0.999,0.0007264202307851519,0.00010161043859019022,1.59394387638814e-05,0.0001713419997233561,0.0006248097932257223,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,133,180,1.0,0.999,0.0005853207877306785,6.34714988336782e-05,1.0283879105878037e-05,0.00010637523958697177,0.000521849289806495,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,134,180,1.0,0.999,0.0005018232716894191,4.5617409290975454e-05,6.239123610877565e-06,7.875657126229877e-05,0.00045620586368184176,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,135,180,1.0,0.999,0.0004459760657078328,3.563879915620621e-05,5.044913624866846e-06,6.118777081509405e-05,0.0004103372673044861,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,136,180,1.0,0.999,0.00043859315038490525,4.700559310701162e-05,5.932189472762022e-06,8.214680683522601e-05,0.00039158755797769925,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,137,180,1.0,0.999,0.0003782232069271332,2.572991841386991e-05,3.538666895034718e-06,4.4382502862087375e-05,0.000352493287957461,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,138,180,1.0,0.999,0.0003475185273095526,2.4240983169774053e-05,3.4289378182468983e-06,4.162409100495602e-05,0.000323277544561683,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,139,180,1.0,0.999,0.0003310761540584887,2.3092963803921724e-05,3.054454365762164e-06,4.007701915422028e-05,0.0003079831911438507,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,140,180,1.0,0.999,0.0003034545011461079,1.8049275915169953e-05,2.393439351698766e-06,3.131167296588602e-05,0.00028540522499598514,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,141,180,1.0,0.999,0.00030142588046954994,1.3800540369225523e-05,1.9112139977690075e-06,2.3778652785545598e-05,0.0002876253391554605,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,142,180,1.0,0.999,0.00029248657091456053,1.3733276798828027e-05,1.8218400537901087e-06,2.382287344365371e-05,0.00027875329477764253,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,143,180,1.0,0.999,0.0002894920206825999,1.5592855061186128e-05,2.211584362833542e-06,2.6762541443127298e-05,0.00027389916597005343,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,144,180,1.0,0.999,0.00027520545097811715,1.1061123033565916e-05,1.4699696232393458e-06,1.9182306795705194e-05,0.00026414432785612816,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,145,180,1.0,0.999,0.0002803060897955826,1.0794927607093997e-05,1.3873689267837915e-06,1.8815117338514636e-05,0.00026951116261544585,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,146,180,1.0,0.999,0.0002674277919545097,1.3977737091863674e-05,2.0465357069257252e-06,2.386240288008897e-05,0.0002534500547375905,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,147,180,1.0,0.999,0.000257725564976378,8.485266904598474e-06,1.0894685393244194e-06,1.4791596744443168e-05,0.0002492402981766241,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,148,180,1.0,0.999,0.00023748556533165457,7.567142036653725e-06,1.0448139065033502e-06,1.3044656258090174e-05,0.00022991842346932066,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,149,180,1.0,0.999,0.00024850640881292444,1.5497540000018894e-05,4.083602047523351e-06,2.282787591714926e-05,0.00023300886847816099,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,150,180,1.0,0.999,0.0002543834256357513,1.0019186474134282e-05,1.3666200346386226e-06,1.730513291325527e-05,0.00024436423983489577,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,151,180,1.0,0.999,0.0002550307466460961,1.145651317023698e-05,2.304550941940104e-06,1.8303924621755463e-05,0.00024357423392050098,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,152,180,1.0,0.999,0.0002405279138959789,7.808291823291964e-06,1.0727942936562664e-06,1.3470994996269938e-05,0.0002327196216356242,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,153,180,1.0,0.999,0.0027726063335851195,0.0023392262122368065,0.0006830122563365471,0.003312427917404016,0.0004333801095021449,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,154,180,1.0,0.999,0.011781628735803275,0.010229758496764892,0.0026489150501826466,0.015161686933909853,0.0015518702469610919,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,155,180,1.0,0.999,0.0015969609581386775,0.000606457628722031,8.149755285052783e-05,0.0010499201529859824,0.0009905033332567351,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,156,180,1.0,0.999,0.001118649333915932,0.0003967043786865866,4.006602663682518e-05,0.0007132767026834902,0.0007219449588269021,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,157,180,1.0,0.999,0.0008310816417280067,0.00028067203301260533,1.8417934537258892e-05,0.0005245081937573559,0.0005504096062698712,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,158,180,1.0,0.999,0.0005903339817450615,0.00013000269500985774,1.0740903368223876e-05,0.00023852358316515972,0.0004603312870232104,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,159,180,1.0,0.999,0.0005024232640506751,0.00011029595954520725,6.6481085519222284e-06,0.00020729570129939627,0.00039212730512695596,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,160,180,1.0,0.999,0.00039313803552229525,4.957709785837021e-05,3.7251814076297605e-06,9.170383187261501e-05,0.0003435609387250022,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,161,180,1.0,0.999,0.00042603399484101423,5.9865793681031694e-05,1.0368646511141024e-05,9.899429433567598e-05,0.0003661681991313041,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,162,180,1.0,0.999,0.00034139207095399294,2.8244821426900064e-05,3.8104689161223684e-06,4.886870485986745e-05,0.000313147248319486,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,163,180,1.0,0.999,0.00032065707544259365,1.954806515540339e-05,2.836012247876675e-06,3.342410586305454e-05,0.0003011090100901331,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,164,180,1.0,0.999,0.0003105358970060479,1.5043908654711737e-05,2.189635333296438e-06,2.5708546650093923e-05,0.0002954919883147037,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,165,180,1.0,0.999,0.00028658976835787246,1.0353570251532397e-05,1.4406612063706033e-06,1.7825818137377306e-05,0.00027623619761369707,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,166,180,1.0,0.999,0.00027622206624881883,9.298140831661941e-06,1.1945924837972498e-06,1.6207096652781023e-05,0.00026692392683697915,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,167,180,1.0,0.999,0.0002577472851246259,7.323858705553398e-06,9.680786400660206e-07,1.2711560114237525e-05,0.00025042342682960833,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,168,180,1.0,0.999,0.0002578209255767029,7.421245404910021e-06,9.889658328019222e-07,1.2864559137900262e-05,0.00025039968010484397,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,169,180,1.0,0.999,0.00024174849515677327,6.609664890472939e-06,8.467579560386993e-07,1.1525813935501598e-05,0.00023513883111768842,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,170,180,1.0,0.999,0.00024116929574423315,1.0343334526573422e-05,1.594745280107822e-06,1.749717848472048e-05,0.00023082596099912835,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,171,180,1.0,0.999,0.00023468982821618232,7.043615762035592e-06,9.763111768121589e-07,1.2134609194921116e-05,0.00022764621292784188,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,172,180,1.0,0.999,0.00023807015754250137,6.141989474094266e-06,8.316501119370262e-07,1.0620678757631038e-05,0.000231928168391783,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,173,180,1.0,0.999,0.0002361405502193116,7.3122338916517845e-06,9.039479569613225e-07,1.2816571907276537e-05,0.00022882831613565537,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,174,180,1.0,0.999,0.00021667851878090814,6.837223175024418e-06,9.080302547204156e-07,1.1858385842818583e-05,0.00020984129559009388,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,175,180,1.0,0.999,0.00022484853923540667,8.279152814338886e-06,1.580418418948663e-06,1.339746886767696e-05,0.0002165693857629473,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,176,180,1.0,0.999,0.010105613228612734,0.00931028377068641,0.0028246033207576854,0.012971360898465416,0.0007953294460296295,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,177,180,1.0,0.999,0.010464776921111883,0.008867960450556388,0.0019812871684027618,0.013773346476631964,0.001596816377908302,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,178,180,1.0,0.999,0.002888256832456035,0.002024496706932647,3.734258187427662e-05,0.0039743082654442536,0.0008637601179038434,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,179,180,1.0,0.999,0.002411018590484875,0.0017969294009769026,1.025507737166562e-05,0.0035733486099868766,0.0006140891921758238,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,180,180,1.0,0.999,0.0022868988739598232,0.0017835270942669012,7.354711195262098e-06,0.0035523447886539037,0.0005033717874337324,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,181,180,1.0,0.999,0.000608098980349799,0.00017094262556282855,9.961966844684866e-06,0.00032196132126248103,0.00043715635834410527,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,182,180,1.0,0.999,0.0003918821099028315,2.476824311341059e-05,3.572547938940968e-06,4.239139036851864e-05,0.00036711386771154744,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,183,180,1.0,0.999,0.009222063923193167,0.008047588048354253,0.0026062249010604115,0.010882726233052784,0.0011744758681743405,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,184,180,1.0,0.999,0.003518480654262627,0.0021759150426482344,0.0007185610705113908,0.0029147079068934543,0.001342565617556425,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,185,180,1.0,0.999,0.0009230962102366094,0.00011497142295411323,2.5218546478653377e-05,0.00017950575388062538,0.0008081247895057054,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,186,180,1.0,0.999,0.0006993153733977427,7.217434957864396e-05,1.4568389729498045e-05,0.0001152119189201686,0.0006271410249205979,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,187,180,1.0,0.999,0.0005585715115658887,5.1959482076805824e-05,9.80340594259764e-06,8.431215205241137e-05,0.0005066120296154016,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,188,180,1.0,0.999,0.0004814785034088547,3.9434604903160814e-05,7.1157306374895295e-06,6.463774854839559e-05,0.0004420438976618849,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,189,180,1.0,0.999,0.0004033334171658175,2.5872167002995006e-05,4.6701181064337205e-06,4.240409780828082e-05,0.0003774612506175698,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,190,180,1.0,0.999,0.0004317542402431071,6.555720350055101e-05,8.047715394038985e-06,0.00011501897567238,0.00036619703539852506,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,191,180,1.0,0.999,0.0003424280796429634,1.999353072379664e-05,2.9477056696375963e-06,3.409165024095273e-05,0.0003224345488787448,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,192,180,1.0,0.999,0.0003349904342434861,1.4584275277229608e-05,2.073108168411232e-06,2.502233412289772e-05,0.00032040615854687834,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,193,180,1.0,0.999,0.00030473997321678326,1.1081701220266243e-05,1.4881332955635824e-06,1.918713583361548e-05,0.0002936582722516808,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,194,180,1.0,0.999,0.0002982679632421221,1.1278309014212735e-05,1.4847965372963599e-06,1.958702497530693e-05,0.0002869896535735784,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,195,180,1.0,0.999,0.000291371155051618,1.0220105470024364e-05,1.4422312465474838e-06,1.7555748397373666e-05,0.0002811510498658107,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,196,180,1.0,0.999,0.0002889125669955522,1.000531632623986e-05,1.3639188564537915e-06,1.7282794990731216e-05,0.00027890725100910966,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,197,180,1.0,0.999,0.0002771802319734383,9.580927802390862e-06,1.3074786218838755e-06,1.6546898344434642e-05,0.00026759930515254384,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,198,180,1.0,0.999,0.00026640340705246976,7.5706633525543215e-06,1.0260248523587101e-06,1.308927694986374e-05,0.00025883274362665056,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,199,180,1.0,0.999,0.00026885362931352577,9.220120825324961e-06,1.1894225889048156e-06,1.606139642010223e-05,0.0002596335089442113,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
MeanTeacher,1,0,200,180,1.0,0.999,0.00025753891626057644,6.293401384027675e-06,8.19301014429483e-07,1.0948200766354905e-05,0.0002512455151948719,92,1438,/rds/general/user/hs225/home/TTA_Project_runs/Research/ResUNet34_params/Patient1/Seed0
