task_id,patient_id,phase,z_index,slice_id,batch_index,updated,skip_reason,pool_size_before,pool_size_after,graph_count,current_graph_count,sampled_nodes,foreground_pixels,foreground_ratio,reliable_pixels,total_nodes,candidate_edges,edge_budget,graph_loss,commonality_loss,total_loss,gradient_norm,selected_self_edge_mass,detach_backbone
7,A1K2P5,ED,0,A1K2P5_ED_slice000,1,False,empty_current_graph,0,0,0,0,0,0,0.0,0,0,0,0,,,,,0.0,False
7,A1K2P5,ED,1,A1K2P5_ED_slice001,2,False,empty_current_graph,0,0,0,0,0,0,0.0,0,0,0,0,,,,,0.0,False
7,A1K2P5,ED,2,A1K2P5_ED_slice002,3,False,pool_not_ready,0,1,1,1,11,1328,0.020263671875,664,11,110,0,,,,,0.0,False
7,A1K2P5,ED,3,A1K2P5_ED_slice003,4,False,insufficient_nodes,1,2,2,1,10,2601,0.0396881103515625,1300,21,420,0,,,,,0.0,False
7,A1K2P5,ED,4,A1K2P5_ED_slice004,5,False,insufficient_nodes,2,3,3,1,10,2780,0.04241943359375,1390,31,930,0,,,,,0.0,False
7,A1K2P5,ED,5,A1K2P5_ED_slice005,6,False,insufficient_nodes,3,3,4,1,11,2208,0.03369140625,1104,42,1722,0,,,,,0.0,False
7,A1K2P5,ED,6,A1K2P5_ED_slice006,7,False,insufficient_nodes,3,3,4,1,11,1695,0.0258636474609375,847,42,1722,0,,,,,0.0,False
7,A1K2P5,ED,7,A1K2P5_ED_slice007,8,False,insufficient_nodes,3,3,4,1,11,1009,0.0153961181640625,504,43,1806,0,,,,,0.0,False
7,A1K2P5,ED,8,A1K2P5_ED_slice008,9,False,insufficient_nodes,3,3,4,1,11,1355,0.0206756591796875,677,44,1892,0,,,,,0.0,False
7,A1K2P5,ED,9,A1K2P5_ED_slice009,10,False,insufficient_nodes,3,3,4,1,11,770,0.011749267578125,385,44,1892,0,,,,,0.0,False
7,A1K2P5,ED,10,A1K2P5_ED_slice010,11,False,insufficient_nodes,3,3,4,1,2,4,6.103515625e-05,2,35,1190,0,,,,,0.0,False
7,A1K2P5,ED,11,A1K2P5_ED_slice011,12,False,empty_current_graph,3,3,3,0,0,0,0.0,0,24,552,0,,,,,0.0,False
7,A1K2P5,ED,12,A1K2P5_ED_slice012,13,False,empty_current_graph,3,3,3,0,0,0,0.0,0,24,552,0,,,,,0.0,False
