method,task_id,patient_setting,seed,vendor,vendor_name,domain,checkpoint,batch_size,branch_count,test_fractions,paper_lambdas,background_index,entropy_mode,eps,episodic,stream_order,n_patients,n_slices,mean_entropy_span,mean_max_weight,dice_rv,dice_myo,dice_lv,dice_mean,hd95_rv,hd95_myo,hd95_lv,hd95_mean,output_dir
InTEnt,19,1,4,D,Canon,vendor_D_Canon,/rds/general/user/hs225/home/TTA_Project_runs/Research/backbone_params/Patient1/Seed4/baseline_model_with_metadata.pt,1,6,0|0.2|0.4|0.6|0.8|1,1|0.8|0.6|0.4|0.2|0,0,categorical_foreground_background_balanced,1e-12,True,"patient,phase,z_index",50,1266,0.11591696723693548,0.24757091845805046,0.2409040827434234,0.5514041969356045,0.6388609305462937,0.4770564034084406,93.1279781034921,39.88205144721123,15.549107426788215,49.51971232583052,/rds/general/user/hs225/home/TTA_Project_runs/Research/intent_results/shards/task_19
