vendor,aggregation,metric,cotta_seed_2022,cotta_seed_2023,cotta_seed_2024,cotta_seed_2025,cotta_seed_2026,cotta_mean,cotta_std,source_seed_2022,source_seed_2023,source_seed_2024,source_seed_2025,source_seed_2026,cotta_minus_source_seed_2022,cotta_minus_source_seed_2023,cotta_minus_source_seed_2024,cotta_minus_source_seed_2025,cotta_minus_source_seed_2026,source_mean,cotta_minus_source_mean,cotta_minus_source_std,tent_seed_2022,tent_seed_2023,tent_seed_2024,tent_seed_2025,tent_seed_2026,cotta_minus_tent_seed_2022,cotta_minus_tent_seed_2023,cotta_minus_tent_seed_2024,cotta_minus_tent_seed_2025,cotta_minus_tent_seed_2026,tent_mean,cotta_minus_tent_mean,cotta_minus_tent_std,sar_seed_2022,sar_seed_2023,sar_seed_2024,sar_seed_2025,sar_seed_2026,cotta_minus_sar_seed_2022,cotta_minus_sar_seed_2023,cotta_minus_sar_seed_2024,cotta_minus_sar_seed_2025,cotta_minus_sar_seed_2026,sar_mean,cotta_minus_sar_mean,cotta_minus_sar_std
B,all_slices,dice_lv,0.6624518323753886,0.7091442948939906,0.7778899293431535,0.7771877866530185,0.7591469972656285,0.7371641681062359,0.05027615949171377,0.6935766789030208,0.7139924011816634,0.7848437553076847,0.8033156305075116,0.77209915344316,-0.031124846527632144,-0.004848106287672849,-0.006953825964531202,-0.026127843854493182,-0.012952156177531537,0.7535655238686081,-0.016401355762372182,0.011683493927360358,0.6624560514005067,0.7091515641102321,0.7778961522377934,0.7771976914906985,0.7591655805954689,-4.219025118046282e-06,-7.26921624150112e-06,-6.222894639917875e-06,-9.904837680041467e-06,-1.858332984039368e-05,0.7371734079669399,-9.239860703980085e-06,5.611081083266985e-06,0.6624497593053156,0.7091357377863214,0.7778757601790903,0.7771721003742362,0.7591481186449622,2.0730700730497986e-06,8.557107669115993e-06,1.4169164063160267e-05,1.5686278782234275e-05,-1.1213793337239153e-06,0.7371562952579851,7.872848250767284e-06,7.343280213627281e-06
B,all_slices,dice_macro,0.6650202731744304,0.694866801505354,0.7269091430871817,0.7331813006832201,0.7236186268170295,0.7087192290534431,0.02851642714552291,0.6589222422922767,0.6740067388890506,0.7000409684670772,0.7290328870092044,0.706194175801951,0.00609803088215366,0.020860062616303354,0.02686817462010449,0.0041484136740156385,0.0174244510150785,0.693639402491912,0.015079826561531128,0.009721650888230801,0.6650264198581148,0.694870331047804,0.727068185608735,0.7331684963258273,0.7236385649618566,-6.146683684482568e-06,-3.5295424500869643e-06,-0.00015904252155329868,1.2804357392814936e-05,-1.9938144827147397e-05,0.7087543995604675,-3.517050702444014e-05,7.021648919211533e-05,0.6648564051138354,0.6948620572894177,0.7268957547430263,0.7331560683545563,0.7236289463808474,0.00016386806059498493,4.744215936214324e-06,1.3388344155429444e-05,2.5232328663804537e-05,-1.0319563817917654e-05,0.7086798463763366,3.938267710650312e-05,7.07860935390035e-05
B,all_slices,dice_myo,0.687332046303291,0.7139333215417929,0.7277893152921399,0.7576331249434689,0.7037273515687011,0.7180830319298788,0.026586418365567934,0.6649061724727466,0.6585039265274802,0.6684108004615621,0.7134656679240912,0.6642466993102483,0.022425873830544396,0.055429395014312655,0.05937851483057777,0.04416745701937774,0.039480652258452875,0.6739066533392257,0.044176378590653084,0.0146019665421241,0.6873437063135813,0.7139647466740818,0.7277821476284116,0.7576241310437707,0.7037415566016599,-1.1660010290293066e-05,-3.14251322889314e-05,7.167663728213647e-06,8.993899698217511e-06,-1.4205032958791719e-05,0.7180912576523011,-8.225722422317006e-06,1.6727453698667358e-05,0.6873387245771677,0.713955528989305,0.7277761543490956,0.7576125570901703,0.7037275538688784,-6.6782738766812955e-06,-2.220744751213477e-05,1.316094304426585e-05,2.0567853298625316e-05,-2.0230017727662641e-07,0.7180821037749234,9.281549553596946e-07,1.6805881748366395e-05
B,all_slices,dice_rv,0.6452769408446117,0.6615227880802785,0.6750481846262515,0.664722990453173,0.7079815316167593,0.6709104871242147,0.023317780681535706,0.6182838755010626,0.6495238889580084,0.6468683496319846,0.6703173625960105,0.6822366746524448,0.026993065343549172,0.011998899122270146,0.028179834994266906,-0.005594372142837534,0.0257448569643145,0.6534460302679022,0.01746445685631264,0.014454762627307152,0.6452795018602565,0.661494682359098,0.67552625696,0.6646836664430124,0.7080085576884413,-2.5610156447752885e-06,2.8105721180504695e-05,-0.00047807233374852487,3.932401016060183e-05,-2.7026071682034747e-05,0.6709985330621617,-8.804593794684568e-05,0.00021958255682142912,0.6447807314590226,0.6614949050926269,0.6750353497008927,0.6646835475992622,0.7080111666287013,0.0004962093855891414,2.788298765166175e-05,1.2834925358751192e-05,3.9442853910776066e-05,-2.9635011942086287e-05,0.6708011400961011,0.00010934702811364883,0.00021783942510889733
B,all_slices,hd95_2d_px_lv,88.79746037049061,78.58914607283721,56.912819615802206,62.53086603964551,62.396182975249424,69.84529501480499,13.340526267267514,78.0439037903624,75.8469344968618,41.00890319936376,41.90935046124179,52.25171394280311,10.753556580128205,2.7422115759754035,15.903916416438449,20.621515578403717,10.144469032446317,57.81216117812657,12.033133836678418,6.713212120029179,88.79106667312931,78.5998611412924,56.985309596048225,62.56508012204565,62.41169944299287,0.006393697361303907,-0.010715068455183996,-0.0724899802460186,-0.034214082400140455,-0.015516467743445617,69.8706033951017,-0.025308380296696954,0.03008023825338318,88.79076835067336,78.63130541776252,56.98574575151505,62.55915653749949,62.4121756169561,0.006692019817251094,-0.04215934492530948,-0.07292613571284079,-0.028290497853980412,-0.01599264170667425,69.8758303348813,-0.030535320076310768,0.029725842126606616
B,all_slices,hd95_2d_px_macro,88.43391240688655,75.65430908344517,58.828626588354496,56.73468183879886,61.06026937220447,68.14235985793792,13.557407909209196,87.21273304236324,77.69939637779123,52.594757611674545,46.82778606196008,56.01089952922726,1.2211793645233087,-2.045087294346061,6.23386897667995,9.90689577683878,5.049369842977214,64.06911452460328,4.073245333334638,4.615757400386683,88.40684366670918,75.66333656971983,58.7908682471184,56.74412092556572,61.07340139291883,0.027068740177369932,-0.0090274862746611,0.03775834123609911,-0.009439086766853677,-0.013132020714358816,68.1357141604064,0.00664569753151909,0.02387794162382514,88.46547901732124,75.68738392809911,58.84998470748918,56.75399488455746,61.073477407798165,-0.03156661043469455,-0.03307484465393884,-0.021358119134681885,-0.019313045758593717,-0.013208035593692102,68.16606398905303,-0.02370413111512022,0.008434783300312726
B,all_slices,hd95_2d_px_myo,69.38585436033944,49.39949963834911,43.10312025139866,22.86495052571467,55.57291023887466,48.06526700293531,17.120099151904128,61.01014664461602,59.48719307546664,34.71671521386306,19.32748126300457,45.85039649331954,8.375707715723415,-10.08769343711753,8.386405037535596,3.537469262710097,9.72251374555512,44.07838653805397,3.9868804648813394,8.212957920033439,69.37600808651068,49.40091025707325,43.09265628460403,22.8345250708305,55.5313238993856,0.00984627382875658,-0.0014106187241367252,0.010463966794624469,0.030425454884166925,0.04158633948906498,48.04708471968081,0.018182283254495245,0.017396755227983583,69.37612733306193,49.402926545452694,43.09342823603515,22.86949401392308,55.537334986932436,0.009727027277506295,-0.003426907103580845,0.00969201536350539,-0.004543488208412327,0.03557525194222677,48.05586222308106,0.009404779854249057,0.016157709685153367
B,all_slices,hd95_2d_px_rv,107.1184224898296,98.97428153914919,76.46993989786263,84.80822895103641,65.21171490248932,86.51651755607342,16.862539540845194,122.58414869211127,97.76406156104522,82.05865442179682,79.24652646163388,69.93058815155912,-15.465726202281672,1.2102199781039644,-5.588714523934186,5.561702489402535,-4.7188732490698015,90.31679585762927,-3.8002783015558323,7.951049818489526,107.05345624048756,98.98923831079392,76.29463886070295,84.832757583821,65.27718083637804,0.0649662493420351,-0.014956771644733635,0.17530103715968437,-0.024528632784594606,-0.06546593388871713,86.48945436643669,0.02706318963673482,0.09539409489127097,107.22954136822842,99.02791982108212,76.47078013491732,84.83333410224981,65.270921619506,-0.11111887839882684,-0.053638281932933296,-0.0008402370546889415,-0.025105151213395516,-0.05920671701667857,86.56649940919674,-0.04998185312330463,0.04144258731299453
B,foreground_present,dice_lv,0.6691483988836563,0.7163476370191351,0.7853460607913773,0.7851296373221681,0.7668930426232229,0.7445729553279119,0.05072230571659985,0.6996243784273752,0.7212483621219676,0.7908953402197563,0.8105543793339376,0.7780124150986854,-0.030475979543718945,-0.0049007251028325705,-0.005549279428379017,-0.025424742011769474,-0.011119372475462463,0.7600669750403444,-0.015494019712432494,0.011761501330865608,0.6691526636998707,0.7163549851316554,0.7853523512260675,0.7851396496617865,0.7669118276468258,-4.2648162144054425e-06,-7.3481125203445075e-06,-6.290434690248148e-06,-1.0012339618392652e-05,-1.878502360286305e-05,0.7445822954732412,-9.34014532925076e-06,5.671980828668007e-06,0.6691463033135628,0.7163389870370857,0.7853317378426028,0.7851137807927034,0.7668941761734226,2.0955700934521815e-06,8.649982049413474e-06,1.4322948774458943e-05,1.5856529464675084e-05,-1.133550199705624e-06,0.7445649970318755,7.958296036458812e-06,7.422980344297415e-06
B,foreground_present,dice_macro,0.7046895798907807,0.7305447891363753,0.7537145326065197,0.7717427585672983,0.750616809697256,0.742261693979646,0.025588367751295506,0.7021216927953854,0.711389375353201,0.7340268469728021,0.7685815878004258,0.7346258817217123,0.002567887095395349,0.019155413783174313,0.01968768563371759,0.003161170766872501,0.01599092797554369,0.7301490769287053,0.012112617050940688,0.0085623332972688,0.7046959355756748,0.730546218816242,0.7537101623948144,0.7717270152335356,0.7506388595605963,-6.3556848940438115e-06,-1.4296798667157162e-06,4.3702117052957234e-06,1.5743333762752165e-05,-2.2049863340312115e-05,0.7422636383161726,-1.944336526604751e-06,1.3934527925186217e-05,0.7046877675323467,0.730537904650472,0.7537001220553424,0.771714485687682,0.7506293751682339,1.812358433994632e-06,6.884485903357884e-06,1.441055117723522e-05,2.827287961637559e-05,-1.256547097794325e-05,0.7422539310188154,7.762960830604015e-06,1.5118480023556103e-05
