vendor,aggregation,metric,cotta_seed_2022,cotta_seed_2023,cotta_seed_2024,cotta_seed_2025,cotta_seed_2026,cotta_mean,cotta_std,source_seed_2022,source_seed_2023,source_seed_2024,source_seed_2025,source_seed_2026,cotta_minus_source_seed_2022,cotta_minus_source_seed_2023,cotta_minus_source_seed_2024,cotta_minus_source_seed_2025,cotta_minus_source_seed_2026,source_mean,cotta_minus_source_mean,cotta_minus_source_std,tent_seed_2022,tent_seed_2023,tent_seed_2024,tent_seed_2025,tent_seed_2026,cotta_minus_tent_seed_2022,cotta_minus_tent_seed_2023,cotta_minus_tent_seed_2024,cotta_minus_tent_seed_2025,cotta_minus_tent_seed_2026,tent_mean,cotta_minus_tent_mean,cotta_minus_tent_std,sar_seed_2022,sar_seed_2023,sar_seed_2024,sar_seed_2025,sar_seed_2026,cotta_minus_sar_seed_2022,cotta_minus_sar_seed_2023,cotta_minus_sar_seed_2024,cotta_minus_sar_seed_2025,cotta_minus_sar_seed_2026,sar_mean,cotta_minus_sar_mean,cotta_minus_sar_std
C,patient_volume,dice_myo,0.6869737976097389,0.7013282837727239,0.6995580481900394,0.7275976510633363,0.6885197686121688,0.7007955098496015,0.016293430311194457,0.6206423154320989,0.657952120998248,0.6489785285701024,0.7090948383869292,0.6446736935601695,0.06633148217763996,0.04337616277447598,0.05057951961993701,0.018502812676407077,0.043846075051999334,0.6562682993895096,0.04452721046009187,0.01725626587301834,0.6869596971934651,0.7014096482002563,0.6996060504561552,0.7276460300460919,0.6885369725922803,1.410041627381009e-05,-8.136442753237105e-05,-4.8002266115787506e-05,-4.8378982755559186e-05,-1.720398011151314e-05,0.7008316796976498,-3.6169848048284156e-05,3.6119325588859893e-05,0.6869646317174766,0.7013945884835547,0.6995847504688036,0.7276360634114392,0.6885411674326569,9.165892262297248e-06,-6.630471083080014e-05,-2.6702278764223486e-05,-3.841234810286753e-05,-2.139882048812769e-05,0.7008242403027862,-2.873045318474432e-05,2.7384134341701518e-05
C,patient_volume,dice_rv,0.7148634617840883,0.7059686127643385,0.7143938153793593,0.7227690989199631,0.7434749014894243,0.7202939780674347,0.014256577007186593,0.6958463004796251,0.6693225673291627,0.7030902292026927,0.7328911938052312,0.7396005144039457,0.01901716130446318,0.0366460454351758,0.011303586176666602,-0.010122094885268051,0.0038743870854786033,0.7081501610441314,0.012143817023303227,0.017410215042091066,0.714834000706476,0.7058744405307005,0.7146416398330904,0.7227533161455278,0.74350184674689,2.946107761236938e-05,9.417223363805682e-05,-0.0002478244537310603,1.5782774435257885e-05,-2.6945257465715855e-05,0.720321048792537,-2.7070725102218418e-05,0.0001308284627198243,0.7148131107776708,0.7058812299871374,0.7146310154371289,0.722756448004957,0.7434866015028326,5.035100641748169e-05,8.738277720110599e-05,-0.0002372000577696154,1.265091500612936e-05,-1.1700013408333376e-05,0.7203136811419453,-1.9703074510646345e-05,0.00012727010768727998
C,patient_volume,hd95_px_lv,93.46774605599417,81.21403485460941,60.253452889136916,65.72062256671751,65.8716360597734,73.30549848524628,13.713221012155765,97.40622696627025,78.81356115630717,37.936709929112304,52.46390708058676,65.47653820633609,-3.938480910276084,2.4004736983022354,22.316742960024612,13.256715486130751,0.3950978534373064,66.41938866772252,6.8861098175237645,10.701810453139247,93.46700819723233,81.20463778985307,60.25010932801206,66.44852348249847,65.84100370886114,0.0007378587618376287,0.009397064756342388,0.0033435611248577857,-0.7279009157809639,0.030632350912256356,73.44225650129141,-0.13675801604513396,0.33066763449752495,93.46809613863441,81.21174698506599,60.252177490395404,66.45125684835175,65.84546181166316,-0.0003500826402387247,0.0022878695434229712,0.0012753987415123902,-0.7306342816342379,0.026174248110237386,73.44574785482214,-0.1402493695758608,0.3302154978109128
C,patient_volume,hd95_px_macro,67.14150820426212,64.08547290838658,51.56327309175342,40.31043872084109,46.61706423022397,53.94355143109344,11.426389806996003,81.85350463526089,74.16895272937403,44.12446926490875,28.99203199262508,49.11491155626524,-14.711996430998767,-10.08347982098745,7.438803826844676,11.318406728216011,-2.497847326041274,55.6507740356868,-1.7072226045933605,11.104365511833903,67.13894829176769,64.08247689304282,51.56184078168556,40.57877724491683,46.62367582895036,0.002559912494433547,0.002996015343754266,0.0014323100678623746,-0.26833852407573744,-0.006611598726394163,53.99714380807266,-0.05359237697921628,0.12011051490346451,67.14176144869334,64.08807014659955,51.56548832416709,40.59495053878513,46.63544645734873,-0.00025324443122087814,-0.002597238212970865,-0.0022152324136683887,-0.28451181794403624,-0.018382227124760675,54.005143383118764,-0.06159195202533141,0.12482863762590349
C,patient_volume,hd95_px_myo,59.88825656462857,48.33093451834579,51.25535286135636,14.30540273819483,44.981439656032734,43.752277267711655,17.36562216843405,83.81345178238024,62.39406638710775,52.631352841225606,10.70278598152749,55.84613363618324,-23.92519521775167,-14.063131868761957,-1.375999979869249,3.6026167566673397,-10.864693980150506,53.07755812568487,-9.325280857973208,10.820075409714654,59.882036969672235,48.32937511603136,51.253006718627304,14.383993957480882,45.052934526346625,0.0062195949563346176,0.0015594023144345215,0.002346142729052758,-0.07859121928605184,-0.07149487031389157,43.78026945763168,-0.0279921899200243,0.0430607194266977,59.888091471952706,48.339056812978264,51.260363935420855,14.434745832218136,45.082342988229364,0.00016509267586428678,-0.008122294632471494,-0.005011074064498189,-0.12934309402330513,-0.10090333219662995,43.800920208159866,-0.04864294044820809,0.06158642287800453
C,patient_volume,hd95_px_rv,48.06852199216363,62.71144935220452,43.18101352476704,40.90529085761095,28.99811697486577,44.77287854032238,12.23712547631991,64.34083515713219,81.29923064470714,41.80534502438837,23.809402915761012,26.02206282627641,-16.27231316496856,-18.58778129250262,1.3756685003786657,17.095887941849938,2.976054148589359,47.45537531365302,-2.682496773330643,14.809908769643325,48.06779970839849,62.71341777324405,43.18240629841733,40.90381429477111,28.977089251643303,0.0007222837651426062,-0.0019684210395354285,-0.001392773650287893,0.001476562839840767,0.021027723222466932,44.76890546529486,0.003973075027525396,0.009640473919058059,48.069096735492906,62.7134066417544,43.18392354668501,40.898848935785516,28.97853457215362,-0.0005747433292739856,-0.001957289549885388,-0.0029100219179696296,0.006441921825434349,0.019582402712149616,44.76876208637429,0.004116453948090992,0.009392449455436819
D,patient_volume,dice_lv,0.7319339124623742,0.7635663750502429,0.7820265465876501,0.7884587810708271,0.8008882693849244,0.7733747769112037,0.02679982537935492,0.7454857273643772,0.7834262850673792,0.8142237475902726,0.8390463455476851,0.822113152590586,-0.013551814902003079,-0.019859910017136273,-0.032197201002622466,-0.05058756447685797,-0.021224883205661627,0.8008590516320601,-0.027484274720856284,0.014555050906531695,0.7319546960428718,0.7635277295612911,0.782111442565926,0.7883666700161654,0.800881096620753,-2.0783580497618637e-05,3.864548895182729e-05,-8.489597827587847e-05,9.211105466166991e-05,7.172764171392565e-06,0.7733683269614015,6.4499498022785314e-06,6.606936475502322e-05,0.7319425180514711,0.7635126944976903,0.7820968461967114,0.7883637786118254,0.8008611129193786,-8.605589096988275e-06,5.368055255261517e-05,-7.029960906124177e-05,9.50024590017362e-05,2.715646554585227e-05,0.7733553900554153,1.938685578839472e-05,6.281198705411107e-05
D,patient_volume,dice_macro,0.7392780625187808,0.7459619968710481,0.7481833440740904,0.7682227272308328,0.7628137001558464,0.7528919661701197,0.012134733300957119,0.7393884888521367,0.7436874865598773,0.7447001631641953,0.7834219237292889,0.7611112405295521,-0.00011042633335589525,0.002274510311170874,0.0034831809098950783,-0.015199196498456025,0.0017024596262942282,0.75446186056701,-0.001569894396890348,0.007728344603999613,0.7392670210169004,0.7458937561906968,0.748172647027218,0.7681578983692983,0.7628092784800995,1.1041501880360016e-05,6.824068035138353e-05,1.0697046872398808e-05,6.482886153458267e-05,4.421675746879572e-06,0.7528601202168426,3.184595327712092e-05,3.1798745392003223e-05,0.739262755371182,0.7458754353226906,0.7481587873784921,0.7681573380696863,0.7628115027610606,1.5307147598786486e-05,8.656154835751106e-05,2.4556695598310085e-05,6.538916114651183e-05,2.1973947857967246e-06,0.7528531637806223,3.880238949738324e-05,3.5646477757713935e-05
D,patient_volume,dice_myo,0.7216371829448955,0.7160624624154182,0.7164262930436379,0.7310798418315703,0.710755985092498,0.719192353065604,0.007679667805389412,0.7118630413806943,0.7084104371971955,0.6986077865445891,0.7244954064545688,0.6973862575892988,0.0097741415642012,0.007652025218222613,0.017818506499048814,0.006584435377001485,0.013369727503199202,0.7081525858332693,0.011039767232334663,0.004590985927256375,0.7216316772979005,0.716010797188304,0.7165162780576818,0.7310429063459039,0.7107998083602155,5.505646995085378e-06,5.1665227114194856e-05,-8.998501404389181e-05,3.6935485666411694e-05,-4.3823267717457703e-05,0.7192002934500011,-7.940384397131517e-06,5.866508963398475e-05,0.7216170392864646,0.7159808175842903,0.7165096628038333,0.731045163111783,0.7108066443247506,2.0143658430948896e-05,8.164483112782506e-05,-8.336976019540643e-05,3.467871978724002e-05,-5.065923225255897e-05,0.7191918654222244,4.876433796097146e-07,6.668947589028876e-05
D,patient_volume,dice_rv,0.764263092149073,0.7582571531474835,0.746097192590983,0.7851295587901009,0.7767968459901166,0.7661087685335514,0.01534228648941651,0.760816697811339,0.7392257374150567,0.7212689553577246,0.7867240191856131,0.7638343114087717,0.003446394337733971,0.019031415732426837,0.024828237233258332,-0.0015944603955121428,0.012962534581344887,0.754373944235701,0.011734824297850378,0.010869140755378329,0.764214689709929,0.7581427418224951,0.7458902204580465,0.7850641187458255,0.7767469304593299,4.8402439143946374e-05,0.00011441132498846152,0.0002069721329364116,6.544004427544436e-05,4.9915530786703854e-05,0.7660117402391252,9.702829442619354e-05,6.702932422670771e-05,0.7642287087756101,0.7581327938860914,0.7458698531349311,0.7850630724854508,0.7767667510390527,3.4383373462842926e-05,0.00012435926139209297,0.0002273394560518005,6.648630465011518e-05,3.009495106387483e-05,0.7660122358642273,9.653266932414528e-05,8.225573550510295e-05
D,patient_volume,hd95_px_lv,98.71092521727569,88.12079070898302,72.9045087746367,77.7393013313108,75.67926728260584,82.6309586629624,10.671946076155518,93.21564297111962,76.13973705731023,43.36071168319921,47.06720546792125,57.93272563683402,5.495282246156066,11.981053651672795,29.543797091437483,30.67209586338955,17.746541645771813,63.543204563276866,19.087754099685544,10.961126109312065,98.70822438339363,88.13833702299661,72.89465685936548,77.75309208940064,75.68246414518235,0.002700833882059328,-0.017546314013586084,0.009851915271212874,-0.013790758089839983,-0.0031968625765159686,82.63535490006774,-0.004396237105333966,0.011357798083553033,98.71043163876853,88.14302258951251,72.89679967719754,77.75132592861543,75.43690505909284,0.0004935785071609189,-0.02223188052948899,0.007709097439160928,-0.012024597304630902,0.2423622235129983,82.58769697863737,0.04326168432504005,0.11189291978075812
D,patient_volume,hd95_px_macro,71.33595883731282,53.46595401285413,45.11569710130638,46.29513642616766,53.0546222284137,53.85347372121093,10.486930246640647,73.64967805131064,48.04075657433401,28.235521669832593,23.862592326243686,31.829962168639085,-2.313719213997828,5.425197438520115,16.880175431473788,22.432544099923973,21.224660059774614,41.123702158072,12.729771563138932,10.760996650461816,71.33863160803696,53.49209776187098,45.112666844122394,45.96406415328602,53.05483430391479,-0.0026727707241462895,-0.026143749016853235,0.003030257183986862,0.33107227288164154,-0.00021207550108925943,53.79245893424623,0.061014786964707926,0.1514056599667694,71.33895221519354,53.487038869974214,45.112726954783405,45.96642683714421,52.9734273971412,-0.0029933778807276212,-0.02108485712008701,0.0029701465229763357,0.3287095890234468,0.08119483127249794,53.77571445484732,0.0777592663636213,0.14566436617749806
D,patient_volume,hd95_px_myo,64.76933374765846,25.853035021100776,31.91293941886548,19.546314192880192,57.710093034692434,39.95834308303947,20.068937709556376,64.05994739960389,26.00114446573748,16.71428086989782,4.608713687422796,30.064312790324053,0.7093863480545792,-0.1481094446367024,15.19865854896766,14.937600505457397,27.64578024436838,28.289679842597206,11.668663240442262,11.599105053546287,64.77061086378463,25.904674169466734,31.90340513105363,19.672048516995503,57.70617957870827,-0.0012771161261611041,-0.05163914836595751,0.009534287811849396,-0.12573432411531016,0.003913455984161374,39.99138365200175,-0.0330405689622836,0.0572825774676668,64.76891274623416,25.884487588560887,31.901641503888133,19.67042316454673,57.708587276152265,0.00042100142430001597,-0.031452567460110714,0.011297914977348,-0.12410897166653712,0.0015057585401692108,39.98681045587644,-0.02846737283696612,0.05583554356451606
D,patient_volume,hd95_px_rv,50.52761754700427,46.42403630847859,30.52964311041699,41.599793754312,25.774506367942834,38.97111941763094,10.504971039856201,63.673443783208484,41.98138819995431,24.631572456400757,19.911857823387013,7.492848078759182,-13.145826236204215,4.442648108524281,5.898070654016234,21.68793593092499,18.281658289183653,31.538222068341952,7.4328973492889885,13.744843458634453,50.537059576932634,46.43328209314963,30.53993854194807,40.467051853461925,25.77585918785374,-0.009442029928365514,-0.009245784671037427,-0.010295431531080368,1.1327419008500783,-0.001352819910906078,38.7506382506692,0.22048116696173778,0.5099820956447574,50.53751226057791,46.43360643184924,30.539739683264546,40.477531418270466,25.774789856178483,-0.009894713573643799,-0.009570123370650663,-0.010096572847555052,1.122262336041537,-0.0002834882356488322,38.75263593002813,0.21848348760280772,0.5052447656554336
