method,task_id,patient_setting,seed,vendor,vendor_name,domain,checkpoint,batch_size,optimizer,learning_rate,momentum,weight_decay,steps,episodic,stream_order,detach_backbone,feature_dim,num_centroids,target_clusters,num_prompts,density_temperature,sinkhorn_temperature,sinkhorn_iterations,commonality_weight,mc_passes,dropout_probability,keep_ratio,sample_dist,pool_size,min_pool_size,background_index,max_nodes,adapted_parameter_names,n_patients,n_slices,n_updates,update_rate,empty_graph_count,mean_sampled_nodes,mean_foreground_pixels,mean_reliable_pixels,mean_graph_loss,mean_commonality_loss,mean_total_loss,dice_rv,dice_myo,dice_lv,dice_mean,hd95_rv,hd95_myo,hd95_lv,hd95_mean,output_dir
SPEGC-online,14,1,3,C,GE,vendor_C_GE,/rds/general/user/hs225/home/TTA_Project_runs/Research/backbone_params/Patient1/Seed3/baseline_model_with_metadata.pt,1,SGD,0.005,0.9,0.0001,1,False,"patient,phase,z_index",False,64,32,48,8,0.1,0.05,20,0.2,4,0.1,0.5,10,3,1,0,0,backbone.inc.double_conv.0.weight|backbone.inc.double_conv.1.weight|backbone.inc.double_conv.1.bias|backbone.inc.double_conv.3.weight|backbone.inc.double_conv.4.weight|backbone.inc.double_conv.4.bias|backbone.down1.maxpool_conv.1.double_conv.0.weight|backbone.down1.maxpool_conv.1.double_conv.1.weight|backbone.down1.maxpool_conv.1.double_conv.1.bias|backbone.down1.maxpool_conv.1.double_conv.3.weight|backbone.down1.maxpool_conv.1.double_conv.4.weight|backbone.down1.maxpool_conv.1.double_conv.4.bias|backbone.down2.maxpool_conv.1.double_conv.0.weight|backbone.down2.maxpool_conv.1.double_conv.1.weight|backbone.down2.maxpool_conv.1.double_conv.1.bias|backbone.down2.maxpool_conv.1.double_conv.3.weight|backbone.down2.maxpool_conv.1.double_conv.4.weight|backbone.down2.maxpool_conv.1.double_conv.4.bias|backbone.down3.maxpool_conv.1.double_conv.0.weight|backbone.down3.maxpool_conv.1.double_conv.1.weight|backbone.down3.maxpool_conv.1.double_conv.1.bias|backbone.down3.maxpool_conv.1.double_conv.3.weight|backbone.down3.maxpool_conv.1.double_conv.4.weight|backbone.down3.maxpool_conv.1.double_conv.4.bias|backbone.down4.maxpool_conv.1.double_conv.0.weight|backbone.down4.maxpool_conv.1.double_conv.1.weight|backbone.down4.maxpool_conv.1.double_conv.1.bias|backbone.down4.maxpool_conv.1.double_conv.3.weight|backbone.down4.maxpool_conv.1.double_conv.4.weight|backbone.down4.maxpool_conv.1.double_conv.4.bias|backbone.up1.up.weight|backbone.up1.up.bias|backbone.up1.conv.double_conv.0.weight|backbone.up1.conv.double_conv.1.weight|backbone.up1.conv.double_conv.1.bias|backbone.up1.conv.double_conv.3.weight|backbone.up1.conv.double_conv.4.weight|backbone.up1.conv.double_conv.4.bias|backbone.up2.up.weight|backbone.up2.up.bias|backbone.up2.conv.double_conv.0.weight|backbone.up2.conv.double_conv.1.weight|backbone.up2.conv.double_conv.1.bias|backbone.up2.conv.double_conv.3.weight|backbone.up2.conv.double_conv.4.weight|backbone.up2.conv.double_conv.4.bias|backbone.up3.up.weight|backbone.up3.up.bias|backbone.up3.conv.double_conv.0.weight|backbone.up3.conv.double_conv.1.weight|backbone.up3.conv.double_conv.1.bias|backbone.up3.conv.double_conv.3.weight|backbone.up3.conv.double_conv.4.weight|backbone.up3.conv.double_conv.4.bias|backbone.up4.up.weight|backbone.up4.up.bias|backbone.up4.conv.double_conv.0.weight|backbone.up4.conv.double_conv.1.weight|backbone.up4.conv.double_conv.1.bias|backbone.up4.conv.double_conv.3.weight|backbone.up4.conv.double_conv.4.weight|backbone.up4.conv.double_conv.4.bias|graph.commonality_prompts|graph.hierarchy_prompts|graph.pooling_context|graph.centroids|graph.query_projection.weight|graph.key_projection.weight,75,1788,1786,0.9988814317673378,900,5.2539149888143175,484.12863534675614,241.9474272930649,0.0031277295457061943,0.00019356547740768406,0.0031664426421748526,0.18977903942227797,0.3088050591126314,0.4413148946512979,0.3132996643954024,233.5109685543544,112.7660366375172,141.98957497463894,162.75552672217017,/rds/general/user/hs225/home/TTA_Project_runs/Research/spegc_results/shards/task_14
