domain,seed,backbone_id,n_items,n_patients,dice_rv,dice_myo,dice_lv,dice_mean,hd95_rv,hd95_myo,hd95_lv,hd95_mean
vendor_C_GE,1,MeanTeacher_Patient3_Seed1_teacher_SPEGC-online,75,75,0.04629661615662366,0.06725301047547232,0.06413598678248425,0.05922853780486007,503.71837100926257,426.8826573148283,474.17372851786735,468.2582522806527
