method,task_id,patient_setting,seed,vendor,vendor_name,domain,checkpoint,batch_size,optimizer,learning_rate,momentum,weight_decay,steps,episodic,stream_order,detach_backbone,feature_dim,num_centroids,target_clusters,num_prompts,density_temperature,sinkhorn_temperature,sinkhorn_iterations,commonality_weight,mc_passes,dropout_probability,keep_ratio,sample_dist,pool_size,min_pool_size,background_index,max_nodes,adapted_parameter_names,n_patients,n_slices,n_updates,update_rate,empty_graph_count,skip_empty_current_graph,skip_pool_not_ready,skip_insufficient_graphs,skip_insufficient_nodes,skip_nonfinite_loss,skip_nonfinite_gradient,skip_no_gradients,mean_sampled_nodes,mean_foreground_pixels,mean_foreground_ratio,mean_reliable_pixels,mean_total_nodes,mean_candidate_edges,mean_edge_budget,mean_graph_loss,mean_commonality_loss,mean_total_loss,mean_gradient_norm,max_selected_self_edge_mass,backbone_parameter_drift_l2,graph_parameter_drift_l2,dice_rv,dice_myo,dice_lv,dice_mean,hd95_rv,hd95_myo,hd95_lv,hd95_mean,output_dir
SPEGC-online-phase1,0,1,0,A,Siemens,vendor_A_Siemens,/rds/general/user/hs225/home/TTA_Project_runs/Research/backbone_params/Patient1/Seed0/baseline_model_with_metadata.pt,1,SGD,0.005,0.9,0.0001,1,False,"patient,phase,z_index",False,64,32,48,8,0.1,0.05,20,0.2,4,0.1,0.5,10,3,1,0,0,backbone.inc.double_conv.0.weight|backbone.inc.double_conv.1.weight|backbone.inc.double_conv.1.bias|backbone.inc.double_conv.3.weight|backbone.inc.double_conv.4.weight|backbone.inc.double_conv.4.bias|backbone.down1.maxpool_conv.1.double_conv.0.weight|backbone.down1.maxpool_conv.1.double_conv.1.weight|backbone.down1.maxpool_conv.1.double_conv.1.bias|backbone.down1.maxpool_conv.1.double_conv.3.weight|backbone.down1.maxpool_conv.1.double_conv.4.weight|backbone.down1.maxpool_conv.1.double_conv.4.bias|backbone.down2.maxpool_conv.1.double_conv.0.weight|backbone.down2.maxpool_conv.1.double_conv.1.weight|backbone.down2.maxpool_conv.1.double_conv.1.bias|backbone.down2.maxpool_conv.1.double_conv.3.weight|backbone.down2.maxpool_conv.1.double_conv.4.weight|backbone.down2.maxpool_conv.1.double_conv.4.bias|backbone.down3.maxpool_conv.1.double_conv.0.weight|backbone.down3.maxpool_conv.1.double_conv.1.weight|backbone.down3.maxpool_conv.1.double_conv.1.bias|backbone.down3.maxpool_conv.1.double_conv.3.weight|backbone.down3.maxpool_conv.1.double_conv.4.weight|backbone.down3.maxpool_conv.1.double_conv.4.bias|backbone.down4.maxpool_conv.1.double_conv.0.weight|backbone.down4.maxpool_conv.1.double_conv.1.weight|backbone.down4.maxpool_conv.1.double_conv.1.bias|backbone.down4.maxpool_conv.1.double_conv.3.weight|backbone.down4.maxpool_conv.1.double_conv.4.weight|backbone.down4.maxpool_conv.1.double_conv.4.bias|backbone.up1.up.weight|backbone.up1.up.bias|backbone.up1.conv.double_conv.0.weight|backbone.up1.conv.double_conv.1.weight|backbone.up1.conv.double_conv.1.bias|backbone.up1.conv.double_conv.3.weight|backbone.up1.conv.double_conv.4.weight|backbone.up1.conv.double_conv.4.bias|backbone.up2.up.weight|backbone.up2.up.bias|backbone.up2.conv.double_conv.0.weight|backbone.up2.conv.double_conv.1.weight|backbone.up2.conv.double_conv.1.bias|backbone.up2.conv.double_conv.3.weight|backbone.up2.conv.double_conv.4.weight|backbone.up2.conv.double_conv.4.bias|backbone.up3.up.weight|backbone.up3.up.bias|backbone.up3.conv.double_conv.0.weight|backbone.up3.conv.double_conv.1.weight|backbone.up3.conv.double_conv.1.bias|backbone.up3.conv.double_conv.3.weight|backbone.up3.conv.double_conv.4.weight|backbone.up3.conv.double_conv.4.bias|backbone.up4.up.weight|backbone.up4.up.bias|backbone.up4.conv.double_conv.0.weight|backbone.up4.conv.double_conv.1.weight|backbone.up4.conv.double_conv.1.bias|backbone.up4.conv.double_conv.3.weight|backbone.up4.conv.double_conv.4.weight|backbone.up4.conv.double_conv.4.bias|graph.commonality_prompts|graph.hierarchy_prompts|graph.pooling_context|graph.centroids|graph.query_projection.weight|graph.key_projection.weight,95,2212,68,0.03074141048824593,461,461,1,0,1682,0,0,0,8.255877034358047,525.0275768535262,0.008011285047203463,262.32368896925857,39.103978300180835,1549.2983725135623,0.08499095840867993,0.14158793313264836,0.00209196558331742,0.1420063259323369,2.5636699553750293,0.0,0.4601972324868218,5.149847245312122,0.07607846869236225,0.20551303948348681,0.30840359594622596,0.19666503470735833,344.48303045853794,49.36669767414336,76.98212071043899,156.94394961437345,/rds/general/user/hs225/home/TTA_Project_runs/Research/spegc_phase1_results/shards/task_0
SPEGC-online-phase1,1,1,0,B,Philips,vendor_B_Philips,/rds/general/user/hs225/home/TTA_Project_runs/Research/backbone_params/Patient1/Seed0/baseline_model_with_metadata.pt,1,SGD,0.005,0.9,0.0001,1,False,"patient,phase,z_index",False,64,32,48,8,0.1,0.05,20,0.2,4,0.1,0.5,10,3,1,0,0,backbone.inc.double_conv.0.weight|backbone.inc.double_conv.1.weight|backbone.inc.double_conv.1.bias|backbone.inc.double_conv.3.weight|backbone.inc.double_conv.4.weight|backbone.inc.double_conv.4.bias|backbone.down1.maxpool_conv.1.double_conv.0.weight|backbone.down1.maxpool_conv.1.double_conv.1.weight|backbone.down1.maxpool_conv.1.double_conv.1.bias|backbone.down1.maxpool_conv.1.double_conv.3.weight|backbone.down1.maxpool_conv.1.double_conv.4.weight|backbone.down1.maxpool_conv.1.double_conv.4.bias|backbone.down2.maxpool_conv.1.double_conv.0.weight|backbone.down2.maxpool_conv.1.double_conv.1.weight|backbone.down2.maxpool_conv.1.double_conv.1.bias|backbone.down2.maxpool_conv.1.double_conv.3.weight|backbone.down2.maxpool_conv.1.double_conv.4.weight|backbone.down2.maxpool_conv.1.double_conv.4.bias|backbone.down3.maxpool_conv.1.double_conv.0.weight|backbone.down3.maxpool_conv.1.double_conv.1.weight|backbone.down3.maxpool_conv.1.double_conv.1.bias|backbone.down3.maxpool_conv.1.double_conv.3.weight|backbone.down3.maxpool_conv.1.double_conv.4.weight|backbone.down3.maxpool_conv.1.double_conv.4.bias|backbone.down4.maxpool_conv.1.double_conv.0.weight|backbone.down4.maxpool_conv.1.double_conv.1.weight|backbone.down4.maxpool_conv.1.double_conv.1.bias|backbone.down4.maxpool_conv.1.double_conv.3.weight|backbone.down4.maxpool_conv.1.double_conv.4.weight|backbone.down4.maxpool_conv.1.double_conv.4.bias|backbone.up1.up.weight|backbone.up1.up.bias|backbone.up1.conv.double_conv.0.weight|backbone.up1.conv.double_conv.1.weight|backbone.up1.conv.double_conv.1.bias|backbone.up1.conv.double_conv.3.weight|backbone.up1.conv.double_conv.4.weight|backbone.up1.conv.double_conv.4.bias|backbone.up2.up.weight|backbone.up2.up.bias|backbone.up2.conv.double_conv.0.weight|backbone.up2.conv.double_conv.1.weight|backbone.up2.conv.double_conv.1.bias|backbone.up2.conv.double_conv.3.weight|backbone.up2.conv.double_conv.4.weight|backbone.up2.conv.double_conv.4.bias|backbone.up3.up.weight|backbone.up3.up.bias|backbone.up3.conv.double_conv.0.weight|backbone.up3.conv.double_conv.1.weight|backbone.up3.conv.double_conv.1.bias|backbone.up3.conv.double_conv.3.weight|backbone.up3.conv.double_conv.4.weight|backbone.up3.conv.double_conv.4.bias|backbone.up4.up.weight|backbone.up4.up.bias|backbone.up4.conv.double_conv.0.weight|backbone.up4.conv.double_conv.1.weight|backbone.up4.conv.double_conv.1.bias|backbone.up4.conv.double_conv.3.weight|backbone.up4.conv.double_conv.4.weight|backbone.up4.conv.double_conv.4.bias|graph.commonality_prompts|graph.hierarchy_prompts|graph.pooling_context|graph.centroids|graph.query_projection.weight|graph.key_projection.weight,125,2642,38,0.014383043149129448,426,426,1,0,2177,0,0,0,8.980696442089327,1103.1866010598033,0.016833291642147877,551.3906131718395,41.026116578349736,1670.1922785768356,0.04277062831188493,0.11826165013659001,0.003060924967652873,0.11887383706504663,4.279172752260868,0.0,0.19079234126832645,5.7740041416567705,0.4104767507233548,0.7151923031400496,0.7879776471731883,0.6378822336788642,71.24530918366587,13.11787031146217,8.034246698272284,30.799142064466775,/rds/general/user/hs225/home/TTA_Project_runs/Research/spegc_phase1_results/shards/task_1
SPEGC-online-phase1,2,1,0,C,GE,vendor_C_GE,/rds/general/user/hs225/home/TTA_Project_runs/Research/backbone_params/Patient1/Seed0/baseline_model_with_metadata.pt,1,SGD,0.005,0.9,0.0001,1,False,"patient,phase,z_index",False,64,32,48,8,0.1,0.05,20,0.2,4,0.1,0.5,10,3,1,0,0,backbone.inc.double_conv.0.weight|backbone.inc.double_conv.1.weight|backbone.inc.double_conv.1.bias|backbone.inc.double_conv.3.weight|backbone.inc.double_conv.4.weight|backbone.inc.double_conv.4.bias|backbone.down1.maxpool_conv.1.double_conv.0.weight|backbone.down1.maxpool_conv.1.double_conv.1.weight|backbone.down1.maxpool_conv.1.double_conv.1.bias|backbone.down1.maxpool_conv.1.double_conv.3.weight|backbone.down1.maxpool_conv.1.double_conv.4.weight|backbone.down1.maxpool_conv.1.double_conv.4.bias|backbone.down2.maxpool_conv.1.double_conv.0.weight|backbone.down2.maxpool_conv.1.double_conv.1.weight|backbone.down2.maxpool_conv.1.double_conv.1.bias|backbone.down2.maxpool_conv.1.double_conv.3.weight|backbone.down2.maxpool_conv.1.double_conv.4.weight|backbone.down2.maxpool_conv.1.double_conv.4.bias|backbone.down3.maxpool_conv.1.double_conv.0.weight|backbone.down3.maxpool_conv.1.double_conv.1.weight|backbone.down3.maxpool_conv.1.double_conv.1.bias|backbone.down3.maxpool_conv.1.double_conv.3.weight|backbone.down3.maxpool_conv.1.double_conv.4.weight|backbone.down3.maxpool_conv.1.double_conv.4.bias|backbone.down4.maxpool_conv.1.double_conv.0.weight|backbone.down4.maxpool_conv.1.double_conv.1.weight|backbone.down4.maxpool_conv.1.double_conv.1.bias|backbone.down4.maxpool_conv.1.double_conv.3.weight|backbone.down4.maxpool_conv.1.double_conv.4.weight|backbone.down4.maxpool_conv.1.double_conv.4.bias|backbone.up1.up.weight|backbone.up1.up.bias|backbone.up1.conv.double_conv.0.weight|backbone.up1.conv.double_conv.1.weight|backbone.up1.conv.double_conv.1.bias|backbone.up1.conv.double_conv.3.weight|backbone.up1.conv.double_conv.4.weight|backbone.up1.conv.double_conv.4.bias|backbone.up2.up.weight|backbone.up2.up.bias|backbone.up2.conv.double_conv.0.weight|backbone.up2.conv.double_conv.1.weight|backbone.up2.conv.double_conv.1.bias|backbone.up2.conv.double_conv.3.weight|backbone.up2.conv.double_conv.4.weight|backbone.up2.conv.double_conv.4.bias|backbone.up3.up.weight|backbone.up3.up.bias|backbone.up3.conv.double_conv.0.weight|backbone.up3.conv.double_conv.1.weight|backbone.up3.conv.double_conv.1.bias|backbone.up3.conv.double_conv.3.weight|backbone.up3.conv.double_conv.4.weight|backbone.up3.conv.double_conv.4.bias|backbone.up4.up.weight|backbone.up4.up.bias|backbone.up4.conv.double_conv.0.weight|backbone.up4.conv.double_conv.1.weight|backbone.up4.conv.double_conv.1.bias|backbone.up4.conv.double_conv.3.weight|backbone.up4.conv.double_conv.4.weight|backbone.up4.conv.double_conv.4.bias|graph.commonality_prompts|graph.hierarchy_prompts|graph.pooling_context|graph.centroids|graph.query_projection.weight|graph.key_projection.weight,75,1788,48,0.026845637583892617,335,335,1,0,1404,0,0,0,8.657158836689039,944.3775167785235,0.014410057323891045,472.0005592841163,40.50335570469799,1637.668903803132,0.07214765100671142,0.0007152089042373583,0.003166141997401913,0.0013484372775186178,0.4113666913375103,0.0,0.3240424502839719,0.37499365689008657,0.2975747733072214,0.5866202218201227,0.6287077920265316,0.504300929051292,165.56738158706557,31.623147887906924,17.262891227175444,71.48447356738264,/rds/general/user/hs225/home/TTA_Project_runs/Research/spegc_phase1_results/shards/task_2
SPEGC-online-phase1,3,1,0,D,Canon,vendor_D_Canon,/rds/general/user/hs225/home/TTA_Project_runs/Research/backbone_params/Patient1/Seed0/baseline_model_with_metadata.pt,1,SGD,0.005,0.9,0.0001,1,False,"patient,phase,z_index",False,64,32,48,8,0.1,0.05,20,0.2,4,0.1,0.5,10,3,1,0,0,backbone.inc.double_conv.0.weight|backbone.inc.double_conv.1.weight|backbone.inc.double_conv.1.bias|backbone.inc.double_conv.3.weight|backbone.inc.double_conv.4.weight|backbone.inc.double_conv.4.bias|backbone.down1.maxpool_conv.1.double_conv.0.weight|backbone.down1.maxpool_conv.1.double_conv.1.weight|backbone.down1.maxpool_conv.1.double_conv.1.bias|backbone.down1.maxpool_conv.1.double_conv.3.weight|backbone.down1.maxpool_conv.1.double_conv.4.weight|backbone.down1.maxpool_conv.1.double_conv.4.bias|backbone.down2.maxpool_conv.1.double_conv.0.weight|backbone.down2.maxpool_conv.1.double_conv.1.weight|backbone.down2.maxpool_conv.1.double_conv.1.bias|backbone.down2.maxpool_conv.1.double_conv.3.weight|backbone.down2.maxpool_conv.1.double_conv.4.weight|backbone.down2.maxpool_conv.1.double_conv.4.bias|backbone.down3.maxpool_conv.1.double_conv.0.weight|backbone.down3.maxpool_conv.1.double_conv.1.weight|backbone.down3.maxpool_conv.1.double_conv.1.bias|backbone.down3.maxpool_conv.1.double_conv.3.weight|backbone.down3.maxpool_conv.1.double_conv.4.weight|backbone.down3.maxpool_conv.1.double_conv.4.bias|backbone.down4.maxpool_conv.1.double_conv.0.weight|backbone.down4.maxpool_conv.1.double_conv.1.weight|backbone.down4.maxpool_conv.1.double_conv.1.bias|backbone.down4.maxpool_conv.1.double_conv.3.weight|backbone.down4.maxpool_conv.1.double_conv.4.weight|backbone.down4.maxpool_conv.1.double_conv.4.bias|backbone.up1.up.weight|backbone.up1.up.bias|backbone.up1.conv.double_conv.0.weight|backbone.up1.conv.double_conv.1.weight|backbone.up1.conv.double_conv.1.bias|backbone.up1.conv.double_conv.3.weight|backbone.up1.conv.double_conv.4.weight|backbone.up1.conv.double_conv.4.bias|backbone.up2.up.weight|backbone.up2.up.bias|backbone.up2.conv.double_conv.0.weight|backbone.up2.conv.double_conv.1.weight|backbone.up2.conv.double_conv.1.bias|backbone.up2.conv.double_conv.3.weight|backbone.up2.conv.double_conv.4.weight|backbone.up2.conv.double_conv.4.bias|backbone.up3.up.weight|backbone.up3.up.bias|backbone.up3.conv.double_conv.0.weight|backbone.up3.conv.double_conv.1.weight|backbone.up3.conv.double_conv.1.bias|backbone.up3.conv.double_conv.3.weight|backbone.up3.conv.double_conv.4.weight|backbone.up3.conv.double_conv.4.bias|backbone.up4.up.weight|backbone.up4.up.bias|backbone.up4.conv.double_conv.0.weight|backbone.up4.conv.double_conv.1.weight|backbone.up4.conv.double_conv.1.bias|backbone.up4.conv.double_conv.3.weight|backbone.up4.conv.double_conv.4.weight|backbone.up4.conv.double_conv.4.bias|graph.commonality_prompts|graph.hierarchy_prompts|graph.pooling_context|graph.centroids|graph.query_projection.weight|graph.key_projection.weight,50,1266,30,0.023696682464454975,578,578,1,0,657,0,0,0,5.221958925750395,276.61532385466035,0.004220814878153387,138.19194312796208,31.970774091627174,1128.5781990521327,0.1066350710900474,0.08330806740693049,0.020411537835995357,0.08739037539194214,20.880703074909583,0.0,2.9276314564628976,25.6763366852477,0.03096548671329702,0.12422204587441713,0.15301295073098908,0.10273349443956774,481.1426515251756,169.05117138273116,252.91540808995012,301.03641033261897,/rds/general/user/hs225/home/TTA_Project_runs/Research/spegc_phase1_results/shards/task_3
SPEGC-online-phase1,4,1,1,A,Siemens,vendor_A_Siemens,/rds/general/user/hs225/home/TTA_Project_runs/Research/backbone_params/Patient1/Seed1/baseline_model_with_metadata.pt,1,SGD,0.005,0.9,0.0001,1,False,"patient,phase,z_index",False,64,32,48,8,0.1,0.05,20,0.2,4,0.1,0.5,10,3,1,0,0,backbone.inc.double_conv.0.weight|backbone.inc.double_conv.1.weight|backbone.inc.double_conv.1.bias|backbone.inc.double_conv.3.weight|backbone.inc.double_conv.4.weight|backbone.inc.double_conv.4.bias|backbone.down1.maxpool_conv.1.double_conv.0.weight|backbone.down1.maxpool_conv.1.double_conv.1.weight|backbone.down1.maxpool_conv.1.double_conv.1.bias|backbone.down1.maxpool_conv.1.double_conv.3.weight|backbone.down1.maxpool_conv.1.double_conv.4.weight|backbone.down1.maxpool_conv.1.double_conv.4.bias|backbone.down2.maxpool_conv.1.double_conv.0.weight|backbone.down2.maxpool_conv.1.double_conv.1.weight|backbone.down2.maxpool_conv.1.double_conv.1.bias|backbone.down2.maxpool_conv.1.double_conv.3.weight|backbone.down2.maxpool_conv.1.double_conv.4.weight|backbone.down2.maxpool_conv.1.double_conv.4.bias|backbone.down3.maxpool_conv.1.double_conv.0.weight|backbone.down3.maxpool_conv.1.double_conv.1.weight|backbone.down3.maxpool_conv.1.double_conv.1.bias|backbone.down3.maxpool_conv.1.double_conv.3.weight|backbone.down3.maxpool_conv.1.double_conv.4.weight|backbone.down3.maxpool_conv.1.double_conv.4.bias|backbone.down4.maxpool_conv.1.double_conv.0.weight|backbone.down4.maxpool_conv.1.double_conv.1.weight|backbone.down4.maxpool_conv.1.double_conv.1.bias|backbone.down4.maxpool_conv.1.double_conv.3.weight|backbone.down4.maxpool_conv.1.double_conv.4.weight|backbone.down4.maxpool_conv.1.double_conv.4.bias|backbone.up1.up.weight|backbone.up1.up.bias|backbone.up1.conv.double_conv.0.weight|backbone.up1.conv.double_conv.1.weight|backbone.up1.conv.double_conv.1.bias|backbone.up1.conv.double_conv.3.weight|backbone.up1.conv.double_conv.4.weight|backbone.up1.conv.double_conv.4.bias|backbone.up2.up.weight|backbone.up2.up.bias|backbone.up2.conv.double_conv.0.weight|backbone.up2.conv.double_conv.1.weight|backbone.up2.conv.double_conv.1.bias|backbone.up2.conv.double_conv.3.weight|backbone.up2.conv.double_conv.4.weight|backbone.up2.conv.double_conv.4.bias|backbone.up3.up.weight|backbone.up3.up.bias|backbone.up3.conv.double_conv.0.weight|backbone.up3.conv.double_conv.1.weight|backbone.up3.conv.double_conv.1.bias|backbone.up3.conv.double_conv.3.weight|backbone.up3.conv.double_conv.4.weight|backbone.up3.conv.double_conv.4.bias|backbone.up4.up.weight|backbone.up4.up.bias|backbone.up4.conv.double_conv.0.weight|backbone.up4.conv.double_conv.1.weight|backbone.up4.conv.double_conv.1.bias|backbone.up4.conv.double_conv.3.weight|backbone.up4.conv.double_conv.4.weight|backbone.up4.conv.double_conv.4.bias|graph.commonality_prompts|graph.hierarchy_prompts|graph.pooling_context|graph.centroids|graph.query_projection.weight|graph.key_projection.weight,95,2212,5,0.0022603978300180833,1787,1787,1,0,419,0,0,0,1.9891500904159132,219.8254972875226,0.0033542708936694734,109.87070524412296,33.55741410488246,1265.5334538878842,0.007233273056057866,0.030364110227674247,0.10569724664092064,0.05150356013327837,14.006600657850504,0.0,0.5922101669799202,1.2643466929558875,0.10869586451531447,0.12657985715003867,0.1730467340317336,0.13610748523236224,414.377015948347,355.84488631767016,376.8282139339056,382.3500387333076,/rds/general/user/hs225/home/TTA_Project_runs/Research/spegc_phase1_results/shards/task_4
SPEGC-online-phase1,5,1,1,B,Philips,vendor_B_Philips,/rds/general/user/hs225/home/TTA_Project_runs/Research/backbone_params/Patient1/Seed1/baseline_model_with_metadata.pt,1,SGD,0.005,0.9,0.0001,1,False,"patient,phase,z_index",False,64,32,48,8,0.1,0.05,20,0.2,4,0.1,0.5,10,3,1,0,0,backbone.inc.double_conv.0.weight|backbone.inc.double_conv.1.weight|backbone.inc.double_conv.1.bias|backbone.inc.double_conv.3.weight|backbone.inc.double_conv.4.weight|backbone.inc.double_conv.4.bias|backbone.down1.maxpool_conv.1.double_conv.0.weight|backbone.down1.maxpool_conv.1.double_conv.1.weight|backbone.down1.maxpool_conv.1.double_conv.1.bias|backbone.down1.maxpool_conv.1.double_conv.3.weight|backbone.down1.maxpool_conv.1.double_conv.4.weight|backbone.down1.maxpool_conv.1.double_conv.4.bias|backbone.down2.maxpool_conv.1.double_conv.0.weight|backbone.down2.maxpool_conv.1.double_conv.1.weight|backbone.down2.maxpool_conv.1.double_conv.1.bias|backbone.down2.maxpool_conv.1.double_conv.3.weight|backbone.down2.maxpool_conv.1.double_conv.4.weight|backbone.down2.maxpool_conv.1.double_conv.4.bias|backbone.down3.maxpool_conv.1.double_conv.0.weight|backbone.down3.maxpool_conv.1.double_conv.1.weight|backbone.down3.maxpool_conv.1.double_conv.1.bias|backbone.down3.maxpool_conv.1.double_conv.3.weight|backbone.down3.maxpool_conv.1.double_conv.4.weight|backbone.down3.maxpool_conv.1.double_conv.4.bias|backbone.down4.maxpool_conv.1.double_conv.0.weight|backbone.down4.maxpool_conv.1.double_conv.1.weight|backbone.down4.maxpool_conv.1.double_conv.1.bias|backbone.down4.maxpool_conv.1.double_conv.3.weight|backbone.down4.maxpool_conv.1.double_conv.4.weight|backbone.down4.maxpool_conv.1.double_conv.4.bias|backbone.up1.up.weight|backbone.up1.up.bias|backbone.up1.conv.double_conv.0.weight|backbone.up1.conv.double_conv.1.weight|backbone.up1.conv.double_conv.1.bias|backbone.up1.conv.double_conv.3.weight|backbone.up1.conv.double_conv.4.weight|backbone.up1.conv.double_conv.4.bias|backbone.up2.up.weight|backbone.up2.up.bias|backbone.up2.conv.double_conv.0.weight|backbone.up2.conv.double_conv.1.weight|backbone.up2.conv.double_conv.1.bias|backbone.up2.conv.double_conv.3.weight|backbone.up2.conv.double_conv.4.weight|backbone.up2.conv.double_conv.4.bias|backbone.up3.up.weight|backbone.up3.up.bias|backbone.up3.conv.double_conv.0.weight|backbone.up3.conv.double_conv.1.weight|backbone.up3.conv.double_conv.1.bias|backbone.up3.conv.double_conv.3.weight|backbone.up3.conv.double_conv.4.weight|backbone.up3.conv.double_conv.4.bias|backbone.up4.up.weight|backbone.up4.up.bias|backbone.up4.conv.double_conv.0.weight|backbone.up4.conv.double_conv.1.weight|backbone.up4.conv.double_conv.1.bias|backbone.up4.conv.double_conv.3.weight|backbone.up4.conv.double_conv.4.weight|backbone.up4.conv.double_conv.4.bias|graph.commonality_prompts|graph.hierarchy_prompts|graph.pooling_context|graph.centroids|graph.query_projection.weight|graph.key_projection.weight,125,2642,31,0.011733535200605601,614,614,1,0,1996,0,0,0,8.284254352763059,1002.8024224072673,0.015301550634876515,501.20552611657837,40.59311127933384,1636.4405753217259,0.026116578349735048,0.2527230977110805,0.023616658343422796,0.25744642719866767,3.1967504663813497,0.0,0.223562945280674,3.067786168302518,0.5892496104935223,0.6600897828413541,0.7905476545922796,0.679962349309052,22.854741951084808,10.00806016800015,3.0528485571387654,11.971883558741242,/rds/general/user/hs225/home/TTA_Project_runs/Research/spegc_phase1_results/shards/task_5
SPEGC-online-phase1,6,1,1,C,GE,vendor_C_GE,/rds/general/user/hs225/home/TTA_Project_runs/Research/backbone_params/Patient1/Seed1/baseline_model_with_metadata.pt,1,SGD,0.005,0.9,0.0001,1,False,"patient,phase,z_index",False,64,32,48,8,0.1,0.05,20,0.2,4,0.1,0.5,10,3,1,0,0,backbone.inc.double_conv.0.weight|backbone.inc.double_conv.1.weight|backbone.inc.double_conv.1.bias|backbone.inc.double_conv.3.weight|backbone.inc.double_conv.4.weight|backbone.inc.double_conv.4.bias|backbone.down1.maxpool_conv.1.double_conv.0.weight|backbone.down1.maxpool_conv.1.double_conv.1.weight|backbone.down1.maxpool_conv.1.double_conv.1.bias|backbone.down1.maxpool_conv.1.double_conv.3.weight|backbone.down1.maxpool_conv.1.double_conv.4.weight|backbone.down1.maxpool_conv.1.double_conv.4.bias|backbone.down2.maxpool_conv.1.double_conv.0.weight|backbone.down2.maxpool_conv.1.double_conv.1.weight|backbone.down2.maxpool_conv.1.double_conv.1.bias|backbone.down2.maxpool_conv.1.double_conv.3.weight|backbone.down2.maxpool_conv.1.double_conv.4.weight|backbone.down2.maxpool_conv.1.double_conv.4.bias|backbone.down3.maxpool_conv.1.double_conv.0.weight|backbone.down3.maxpool_conv.1.double_conv.1.weight|backbone.down3.maxpool_conv.1.double_conv.1.bias|backbone.down3.maxpool_conv.1.double_conv.3.weight|backbone.down3.maxpool_conv.1.double_conv.4.weight|backbone.down3.maxpool_conv.1.double_conv.4.bias|backbone.down4.maxpool_conv.1.double_conv.0.weight|backbone.down4.maxpool_conv.1.double_conv.1.weight|backbone.down4.maxpool_conv.1.double_conv.1.bias|backbone.down4.maxpool_conv.1.double_conv.3.weight|backbone.down4.maxpool_conv.1.double_conv.4.weight|backbone.down4.maxpool_conv.1.double_conv.4.bias|backbone.up1.up.weight|backbone.up1.up.bias|backbone.up1.conv.double_conv.0.weight|backbone.up1.conv.double_conv.1.weight|backbone.up1.conv.double_conv.1.bias|backbone.up1.conv.double_conv.3.weight|backbone.up1.conv.double_conv.4.weight|backbone.up1.conv.double_conv.4.bias|backbone.up2.up.weight|backbone.up2.up.bias|backbone.up2.conv.double_conv.0.weight|backbone.up2.conv.double_conv.1.weight|backbone.up2.conv.double_conv.1.bias|backbone.up2.conv.double_conv.3.weight|backbone.up2.conv.double_conv.4.weight|backbone.up2.conv.double_conv.4.bias|backbone.up3.up.weight|backbone.up3.up.bias|backbone.up3.conv.double_conv.0.weight|backbone.up3.conv.double_conv.1.weight|backbone.up3.conv.double_conv.1.bias|backbone.up3.conv.double_conv.3.weight|backbone.up3.conv.double_conv.4.weight|backbone.up3.conv.double_conv.4.bias|backbone.up4.up.weight|backbone.up4.up.bias|backbone.up4.conv.double_conv.0.weight|backbone.up4.conv.double_conv.1.weight|backbone.up4.conv.double_conv.1.bias|backbone.up4.conv.double_conv.3.weight|backbone.up4.conv.double_conv.4.weight|backbone.up4.conv.double_conv.4.bias|graph.commonality_prompts|graph.hierarchy_prompts|graph.pooling_context|graph.centroids|graph.query_projection.weight|graph.key_projection.weight,75,1788,15,0.008389261744966443,960,960,1,0,812,0,0,0,4.997762863534676,563.8685682326621,0.00860395154163608,281.8154362416107,37.19798657718121,1403.996644295302,0.030201342281879196,0.22798185038069885,0.017606139928102494,0.23150307883818944,28.104515029738348,0.0,0.6743000389244209,15.098180413599364,0.29973498899724527,0.3351963426228841,0.38637131187024976,0.34043421449679306,210.62109774192933,164.4421274340337,185.75007626371305,186.93776714655868,/rds/general/user/hs225/home/TTA_Project_runs/Research/spegc_phase1_results/shards/task_6
