method,task_id,patient_setting,seed,vendor,vendor_name,domain,checkpoint,batch_size,branch_count,test_fractions,paper_lambdas,background_index,entropy_mode,eps,episodic,stream_order,n_patients,n_slices,mean_entropy_span,mean_max_weight,dice_rv,dice_myo,dice_lv,dice_mean,hd95_rv,hd95_myo,hd95_lv,hd95_mean,output_dir
InTEnt,51,3,2,D,Canon,vendor_D_Canon,/rds/general/user/hs225/home/TTA_Project_runs/Research/backbone_params/Patient3/Seed2/baseline_model_with_metadata.pt,1,6,0|0.2|0.4|0.6|0.8|1,1|0.8|0.6|0.4|0.2|0,0,categorical_foreground_background_balanced,1e-12,True,"patient,phase,z_index",50,1266,0.07260174757856115,0.23641749939882736,0.82004227720126,0.7770798522486233,0.8528799538228296,0.8166673610909042,5.8643196720579445,15.318707373660944,14.234423498285759,11.805816848001548,/rds/general/user/hs225/home/TTA_Project_runs/Research/intent_results/shards/task_51
