task_id,patient_setting,seed,vendor,domain,branch_index,test_fraction,paper_lambda,n_slices,mean_balanced_entropy,mean_weight,min_weight,max_weight
52,3,3,A,vendor_A_Siemens,0,0.0,1.0,2212,0.024677810541327987,0.13557508708083932,0.06853363662958145,0.3305576741695404
52,3,3,A,vendor_A_Siemens,1,0.2,0.8,2212,0.023615472415200792,0.1494382885309984,0.07223854959011078,0.31246185302734375
52,3,3,A,vendor_A_Siemens,2,0.4,0.6,2212,0.022000615542746245,0.16117506241173252,0.07355068624019623,0.3044159710407257
52,3,3,A,vendor_A_Siemens,3,0.6,0.4,2212,0.021398981050410274,0.17490498996786033,0.0690261572599411,0.31948739290237427
52,3,3,A,vendor_A_Siemens,4,0.8,0.19999999999999996,2212,0.021352182936098838,0.1865224283303102,0.06853364408016205,0.3254726827144623
52,3,3,A,vendor_A_Siemens,5,1.0,0.0,2212,0.021950989526600344,0.192384143028186,0.06853348761796951,0.33789631724357605
