method,task_id,patient_setting,seed,vendor,vendor_name,domain,checkpoint,batch_size,branch_count,test_fractions,paper_lambdas,background_index,entropy_mode,eps,episodic,stream_order,n_patients,n_slices,mean_entropy_span,mean_max_weight,dice_rv,dice_myo,dice_lv,dice_mean,hd95_rv,hd95_myo,hd95_lv,hd95_mean,output_dir
InTEnt,58,3,4,C,GE,vendor_C_GE,/rds/general/user/hs225/home/TTA_Project_runs/Research/backbone_params/Patient3/Seed4/baseline_model_with_metadata.pt,1,6,0|0.2|0.4|0.6|0.8|1,1|0.8|0.6|0.4|0.2|0,0,categorical_foreground_background_balanced,1e-12,True,"patient,phase,z_index",75,1788,0.03588198830890767,0.24295985411177545,0.7696489033502218,0.7439581423379399,0.8067186451809998,0.7734418969563871,5.764009744307492,20.066967886305825,14.388366655150111,13.406448095254476,/rds/general/user/hs225/home/TTA_Project_runs/Research/intent_results/shards/task_58
