task_id,patient_setting,seed,vendor,domain,branch_index,test_fraction,paper_lambda,n_slices,mean_balanced_entropy,mean_weight,min_weight,max_weight
58,3,4,C,vendor_C_GE,0,0.0,1.0,1788,0.02306298292940238,0.15023258298018768,0.07025705277919769,0.3305303752422333
58,3,4,C,vendor_C_GE,1,0.2,0.8,1788,0.022649637453164406,0.15787793651756557,0.07706320285797119,0.30493947863578796
58,3,4,C,vendor_C_GE,2,0.4,0.6,1788,0.023622487920066822,0.164727123041681,0.07110711187124252,0.31436222791671753
58,3,4,C,vendor_C_GE,3,0.6,0.4,1788,0.024957808928046412,0.17176786128856592,0.0740424171090126,0.33540141582489014
58,3,4,C,vendor_C_GE,4,0.8,0.19999999999999996,1788,0.026254875778632964,0.17739870108380681,0.07020867615938187,0.33635613322257996
58,3,4,C,vendor_C_GE,5,1.0,0.0,1788,0.026844056998520972,0.17799579473399876,0.06853348761796951,0.32690417766571045
