task_id,patient_id,phase,z_index,slice_id,batch_index,updated,skip_reason,pool_size_before,pool_size_after,graph_count,current_graph_count,sampled_nodes,foreground_pixels,foreground_ratio,reliable_pixels,total_nodes,candidate_edges,edge_budget,graph_loss,commonality_loss,total_loss,gradient_norm,selected_self_edge_mass,detach_backbone
4,A0S9V9,ED,0,A0S9V9_ED_slice000,1,False,empty_current_graph,0,0,0,0,0,0,0.0,0,0,0,0,,,,,0.0,False
4,A0S9V9,ED,1,A0S9V9_ED_slice001,2,False,empty_current_graph,0,0,0,0,0,0,0.0,0,0,0,0,,,,,0.0,False
4,A0S9V9,ED,2,A0S9V9_ED_slice002,3,False,pool_not_ready,0,1,1,1,10,281,0.0042877197265625,140,10,90,0,,,,,0.0,False
4,A0S9V9,ED,3,A0S9V9_ED_slice003,4,False,insufficient_nodes,1,2,2,1,11,2624,0.0400390625,1312,21,420,0,,,,,0.0,False
4,A0S9V9,ED,4,A0S9V9_ED_slice004,5,False,insufficient_nodes,2,3,3,1,11,3785,0.0577545166015625,1892,32,992,0,,,,,0.0,False
4,A0S9V9,ED,5,A0S9V9_ED_slice005,6,False,insufficient_nodes,3,3,4,1,11,3259,0.0497283935546875,1629,43,1806,0,,,,,0.0,False
4,A0S9V9,ED,6,A0S9V9_ED_slice006,7,False,insufficient_nodes,3,3,4,1,11,2679,0.0408782958984375,1339,44,1892,0,,,,,0.0,False
4,A0S9V9,ED,7,A0S9V9_ED_slice007,8,False,insufficient_nodes,3,3,4,1,11,1367,0.0208587646484375,683,44,1892,0,,,,,0.0,False
4,A0S9V9,ED,8,A0S9V9_ED_slice008,9,False,insufficient_nodes,3,3,4,1,11,934,0.014251708984375,467,44,1892,0,,,,,0.0,False
4,A0S9V9,ED,9,A0S9V9_ED_slice009,10,False,insufficient_nodes,3,3,4,1,11,1436,0.02191162109375,718,44,1892,0,,,,,0.0,False
4,A0S9V9,ED,10,A0S9V9_ED_slice010,11,False,insufficient_nodes,3,3,4,1,11,127,0.0019378662109375,63,44,1892,0,,,,,0.0,False
4,A0S9V9,ED,11,A0S9V9_ED_slice011,12,False,empty_current_graph,3,3,3,0,0,0,0.0,0,33,1056,0,,,,,0.0,False
4,A0S9V9,ED,12,A0S9V9_ED_slice012,13,False,empty_current_graph,3,3,3,0,0,0,0.0,0,33,1056,0,,,,,0.0,False
4,A0S9V9,ES,0,A0S9V9_ES_slice000,14,False,empty_current_graph,3,3,3,0,0,0,0.0,0,33,1056,0,,,,,0.0,False
4,A0S9V9,ES,1,A0S9V9_ES_slice001,15,False,empty_current_graph,3,3,3,0,0,0,0.0,0,33,1056,0,,,,,0.0,False
4,A0S9V9,ES,2,A0S9V9_ES_slice002,16,False,empty_current_graph,3,3,3,0,0,0,0.0,0,33,1056,0,,,,,0.0,False
4,A0S9V9,ES,3,A0S9V9_ES_slice003,17,False,empty_current_graph,3,3,3,0,0,0,0.0,0,33,1056,0,,,,,0.0,False
4,A0S9V9,ES,4,A0S9V9_ES_slice004,18,False,insufficient_nodes,3,3,4,1,11,3068,0.04681396484375,1534,44,1892,0,,,,,0.0,False
