task_id,patient_setting,seed,vendor,domain,branch_index,test_fraction,paper_lambda,n_slices,mean_balanced_entropy,mean_weight,min_weight,max_weight
54,3,3,C,vendor_C_GE,0,0.0,1.0,1788,0.021483795686817245,0.15757324828264163,0.0697348341345787,0.3224177360534668
54,3,3,C,vendor_C_GE,1,0.2,0.8,1788,0.02211867451208241,0.159584727067442,0.0710068866610527,0.30600661039352417
54,3,3,C,vendor_C_GE,2,0.4,0.6,1788,0.02139455418832245,0.16656484313192516,0.07344581931829453,0.29410964250564575
54,3,3,C,vendor_C_GE,3,0.6,0.4,1788,0.020216811659581998,0.1719439000357984,0.07637299597263336,0.32519495487213135
54,3,3,C,vendor_C_GE,4,0.8,0.19999999999999996,1788,0.020371191147242708,0.17309443728052396,0.07036610692739487,0.3156917095184326
54,3,3,C,vendor_C_GE,5,1.0,0.0,1788,0.02093244246831599,0.17123884310158308,0.06853348761796951,0.3255695104598999
