loss_mode,shot,seed,epoch,train_loss,train_seg_loss,train_disp_loss,lambda_disp,steps,train_case_ids,output_dir
Disperssion,5,3,1,1.2969786882400514,1.2683481216430663,0.572611145178477,0.05,15,108|224|72|171|190,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\beckbones\BatchSize4\Disperssion\shot5\Seed3
Disperssion,5,3,2,0.9074059923489889,0.8854296684265137,0.4395265499750773,0.05,15,108|224|72|171|190,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\beckbones\BatchSize4\Disperssion\shot5\Seed3
Disperssion,5,3,3,0.6940827608108521,0.6827875693639119,0.22590388705333073,0.05,15,108|224|72|171|190,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\beckbones\BatchSize4\Disperssion\shot5\Seed3
Disperssion,5,3,4,0.5564170320828755,0.552537884314855,0.07758301546176274,0.05,15,108|224|72|171|190,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\beckbones\BatchSize4\Disperssion\shot5\Seed3
Disperssion,5,3,5,0.47634162902832033,0.474164213736852,0.04354832296570142,0.05,15,108|224|72|171|190,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\beckbones\BatchSize4\Disperssion\shot5\Seed3
Disperssion,5,3,6,0.42108333309491475,0.41912023226420086,0.0392620712518692,0.05,15,108|224|72|171|190,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\beckbones\BatchSize4\Disperssion\shot5\Seed3
Disperssion,5,3,7,0.36283578077952067,0.36149227221806846,0.02687017930050691,0.05,15,108|224|72|171|190,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\beckbones\BatchSize4\Disperssion\shot5\Seed3
Disperssion,5,3,8,0.3182550251483917,0.3173909862836202,0.017280843667685987,0.05,15,108|224|72|171|190,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\beckbones\BatchSize4\Disperssion\shot5\Seed3
Disperssion,5,3,9,0.2802184343338013,0.27956902980804443,0.012988110817968846,0.05,15,108|224|72|171|190,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\beckbones\BatchSize4\Disperssion\shot5\Seed3
Disperssion,5,3,10,0.2516767899195353,0.2511558532714844,0.010418747706959644,0.05,15,108|224|72|171|190,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\beckbones\BatchSize4\Disperssion\shot5\Seed3
Disperssion,5,3,11,0.22803782721360524,0.22756598989168803,0.00943676068757971,0.05,15,108|224|72|171|190,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\beckbones\BatchSize4\Disperssion\shot5\Seed3
Disperssion,5,3,12,0.20820353031158448,0.2077144891023636,0.009780846039454142,0.05,15,108|224|72|171|190,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\beckbones\BatchSize4\Disperssion\shot5\Seed3
Disperssion,5,3,13,0.18388615548610687,0.18349015216032663,0.007920105569064617,0.05,15,108|224|72|171|190,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\beckbones\BatchSize4\Disperssion\shot5\Seed3
Disperssion,5,3,14,0.17073112924893696,0.17036190132300058,0.007384568126872182,0.05,15,108|224|72|171|190,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\beckbones\BatchSize4\Disperssion\shot5\Seed3
Disperssion,5,3,15,0.1589678665002187,0.15859094361464182,0.007538440792510907,0.05,15,108|224|72|171|190,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\beckbones\BatchSize4\Disperssion\shot5\Seed3
Disperssion,5,3,16,0.14936604599157968,0.14899941980838777,0.007332543252656857,0.05,15,108|224|72|171|190,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\beckbones\BatchSize4\Disperssion\shot5\Seed3
