loss_mode,ablation,sadg_method,style_method,template_mode,mask_mode,gate_mode,gate_num_bins,gate_rho_max,rho_bin_min,rho_bin_max,rho_bin_mean,rho_bins,style_alpha,style_rho,sadg_rho,lambda_disp,dice_weight,lambda_gate_anchor,lambda_gate_smooth,lambda_gate_mono,lambda_spectral_consistency,lambda_gate_budget,spectral_cons_eps,rho,rho_tag,sadg_rho_tag,lf_radius_h,lf_radius_w,lf_size_h,lf_size_w,checkpoint_source,shot,seed,epoch,train_loss,train_seg_loss,train_disp_loss,style_reg_loss,gate_reg_loss,gate_anchor_loss,gate_smooth_loss,gate_mono_loss,spectral_cons_loss,gate_budget_loss,spectral_style_loss,template_l2_loss,template_smooth_loss,epsilon_loss,sadg_grad_norm,perturb_norm,steps,train_case_ids,n_train_slices,slice_policy,num_middle_slices,filter_min_fg,output_dir,prompt_dir
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-Cons,fixed,cosine,radial_cons,8,1.0,0.4981957972049713,0.5019811391830444,0.5006155967712402,0.50148791|0.50072616|0.50120515|0.50013089|0.50198114|0.4998188|0.50137883|0.4981958,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.01,0.01,1e-06,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,3,1,1.3866106934017606,1.348641766442193,0.5783273412121667,0.009052551868889067,1.3672199714968396e-09,4.860089559441702e-07,1.0294140658907559e-06,2.8920493891051694e-07,0.9052549997965494,6.842475465241984e-08,0.009052550523645349,0.0,0.0,1.2479469776153564,1.897249738375346,0.05,9,108|224|72,36,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\DisperssionWithSADG_ConstraintStyleRegularization\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot3\Seed3,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot3\Seed3
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-Cons,fixed,cosine,radial_cons,8,1.0,0.49664053320884705,0.5031408667564392,0.5012407898902893,0.50314087|0.50017267|0.50290871|0.50027597|0.50300491|0.50097024|0.50281227|0.49664053,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.01,0.01,1e-06,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,3,2,1.0771516693962946,1.054256624645657,0.2774083945486281,0.009024623988403214,8.285078549145434e-09,3.3703003686645793e-06,6.3542331645294325e-06,1.5938150694536389e-06,0.9024607340494791,8.542776868125657e-07,0.009024615606500043,0.0,0.0,0.9907325704892477,1.185793982611762,0.05,9,108|224|72,36,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\DisperssionWithSADG_ConstraintStyleRegularization\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot3\Seed3,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot3\Seed3
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-Cons,fixed,cosine,radial_cons,8,1.0,0.49508848786354065,0.5044724941253662,0.501727819442749,0.50415874|0.49994123|0.50447249|0.5011155|0.50414425|0.50125265|0.50364941|0.49508849,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.01,0.01,1e-06,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,3,3,0.930611358748542,0.9141438338491652,0.14867716862095726,0.009033676133387618,1.9522446868967968e-08,8.508588659121111e-06,1.5083007484564507e-05,3.588579400254983e-06,0.9033635192447238,2.1845371141656265e-06,0.009033656679093838,0.0,0.0,0.8580947981940376,1.0577159457736545,0.05,9,108|224|72,36,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\DisperssionWithSADG_ConstraintStyleRegularization\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot3\Seed3,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot3\Seed3
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-Cons,fixed,cosine,radial_cons,8,1.0,0.49396100640296936,0.5056401491165161,0.5022383332252502,0.50440109|0.49941179|0.50564015|0.50253463|0.50516456|0.50210506|0.5046885|0.49396101,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.01,0.01,1e-06,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,3,4,0.7855719129244486,0.7708017031351725,0.11473261813322704,0.009033568927811252,3.330689600665614e-08,1.4766678456605101e-05,2.551102503881945e-05,6.3192014244527345e-06,0.9033497108353509,3.854688303464273e-06,0.009033535607159138,0.0,0.0,0.7166220214631822,1.0056630041864183,0.05,9,108|224|72,36,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\DisperssionWithSADG_ConstraintStyleRegularization\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot3\Seed3,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot3\Seed3
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-Cons,fixed,cosine,radial_cons,8,1.0,0.4931064248085022,0.5064877271652222,0.5026445388793945,0.5040018|0.49924251|0.50648773|0.50358051|0.50607115|0.50346041|0.50520581|0.49310642,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.01,0.01,1e-06,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,3,5,0.6756005949444241,0.6620390216509501,0.09047075112660725,0.009038035964800252,4.353888627406377e-08,2.1113985995826726e-05,3.314681776424145e-05,8.280667619449863e-06,0.9037934409247504,5.8077715342127094e-06,0.009037992503080104,0.0,0.0,0.611728224489424,0.8676750527487861,0.05,9,108|224|72,36,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\DisperssionWithSADG_ConstraintStyleRegularization\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot3\Seed3,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot3\Seed3
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-Cons,fixed,cosine,radial_cons,8,1.0,0.4928094148635864,0.5076939463615417,0.5032739639282227,0.50343281|0.49953362|0.50733107|0.50477171|0.50769395|0.50474471|0.50587434|0.49280941,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.01,0.01,1e-06,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,3,6,0.603420204586453,0.5909584495756361,0.0688053344686826,0.00902147911902931,4.87748563513277e-08,2.7559940766271513e-05,3.6718863864532774e-05,9.299995326728094e-06,0.9021346105469598,8.44506101000459e-06,0.009021430379814573,0.0,0.0,0.5503740443123711,0.7670887245072259,0.05,9,108|224|72,36,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\DisperssionWithSADG_ConstraintStyleRegularization\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot3\Seed3,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot3\Seed3
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-Cons,fixed,cosine,radial_cons,8,1.0,0.49287891387939453,0.5090786218643188,0.5037946105003357,0.502325|0.49929065|0.50805628|0.50566489|0.50907862|0.50623798|0.50682437|0.49287891,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.01,0.01,1e-06,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,3,7,0.5417275163862441,0.530633012453715,0.041296681182252035,0.009029675068126785,5.533541545964403e-08,3.548490268359375e-05,4.071283668357258e-05,1.1074085604276559e-05,0.9029497106870016,1.2307077769138334e-05,0.00902961991313431,0.0,0.0,0.4939677185482449,0.6843298607402377,0.05,9,108|224|72,36,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\DisperssionWithSADG_ConstraintStyleRegularization\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot3\Seed3,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot3\Seed3
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-Cons,fixed,cosine,radial_cons,8,1.0,0.4928971529006958,0.5102564096450806,0.5042803883552551,0.50125068|0.499015|0.50859851|0.5063405|0.51025641|0.50765485|0.50822973|0.49289715,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.01,0.01,1e-06,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,3,8,0.4969403213924832,0.4866414699289534,0.025477537264426548,0.009024967646433247,6.517618958115337e-08,4.432406058185734e-05,4.675469163986337e-05,1.3989089994639573e-05,0.9024742245674133,1.6030109185925943e-05,0.009024902453853024,0.0,0.0,0.4525666568014357,0.6434467964702182,0.05,9,108|224|72,36,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\DisperssionWithSADG_ConstraintStyleRegularization\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot3\Seed3,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot3\Seed3
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-Cons,fixed,cosine,radial_cons,8,1.0,0.4932027757167816,0.5113535523414612,0.5050989389419556,0.5009129|0.49964714|0.50931627|0.50741547|0.51135355|0.50916064|0.50978255|0.49320278,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.01,0.01,1e-06,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,3,9,0.45594164066844517,0.44604218006134033,0.017454965454008844,0.009026708081364632,7.458181667314219e-08,5.5197015980310323e-05,5.349019597310366e-05,1.557191515328466e-05,0.9026417401101854,2.1644177751214658e-05,0.009026633575558662,0.0,0.0,0.4138755301634471,0.6073497666252984,0.05,9,108|224|72,36,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\DisperssionWithSADG_ConstraintStyleRegularization\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot3\Seed3,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot3\Seed3
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-Cons,fixed,cosine,radial_cons,8,1.0,0.4931720495223999,0.5126011371612549,0.5058997869491577,0.50072485|0.50040919|0.51006299|0.50850767|0.51260114|0.51071936|0.51100069|0.49317205,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.01,0.01,1e-06,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,3,10,0.4227869775560167,0.41304119759135777,0.014362083851463266,0.009027678416007094,8.120863902326568e-08,6.829604858972339e-05,5.87441912405969e-05,1.5634839049501654e-05,0.9027299814754062,2.9749012052585993e-05,0.009027597080502246,0.0,0.0,0.382124877638287,0.5785638954904344,0.05,9,108|224|72,36,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\DisperssionWithSADG_ConstraintStyleRegularization\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot3\Seed3,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\Seg-SADG\BaryRadGateCons\a0p08\rho0p5\gb8\sadg0p05\cons0p01\shot3\Seed3
