task_id,patient_id,phase,z_index,slice_id,batch_index,updated,skip_reason,pool_size_before,pool_size_after,graph_count,current_graph_count,sampled_nodes,foreground_pixels,foreground_ratio,reliable_pixels,total_nodes,candidate_edges,edge_budget,graph_loss,commonality_loss,total_loss,gradient_norm,selected_self_edge_mass,detach_backbone
49,A1D0Q7,ED,0,A1D0Q7_ED_slice000,1,False,pool_not_ready,0,1,1,1,11,149,0.0022735595703125,74,11,110,0,,,,,0.0,False
49,A1D0Q7,ED,1,A1D0Q7_ED_slice001,2,False,insufficient_nodes,1,2,2,1,11,722,0.011016845703125,361,22,462,0,,,,,0.0,False
49,A1D0Q7,ED,2,A1D0Q7_ED_slice002,3,False,insufficient_nodes,2,3,3,1,11,1112,0.0169677734375,556,33,1056,0,,,,,0.0,False
49,A1D0Q7,ED,3,A1D0Q7_ED_slice003,4,False,insufficient_nodes,3,3,4,1,11,1613,0.0246124267578125,806,44,1892,0,,,,,0.0,False
49,A1D0Q7,ED,4,A1D0Q7_ED_slice004,5,False,insufficient_nodes,3,3,4,1,11,2288,0.034912109375,1144,44,1892,0,,,,,0.0,False
49,A1D0Q7,ED,5,A1D0Q7_ED_slice005,6,False,insufficient_nodes,3,3,4,1,11,2434,0.037139892578125,1217,44,1892,0,,,,,0.0,False
49,A1D0Q7,ED,6,A1D0Q7_ED_slice006,7,False,insufficient_nodes,3,3,4,1,11,2778,0.042388916015625,1389,44,1892,0,,,,,0.0,False
49,A1D0Q7,ED,7,A1D0Q7_ED_slice007,8,False,insufficient_nodes,3,3,4,1,11,3099,0.0472869873046875,1549,44,1892,0,,,,,0.0,False
49,A1D0Q7,ED,8,A1D0Q7_ED_slice008,9,False,insufficient_nodes,3,3,4,1,11,1876,0.02862548828125,938,44,1892,0,,,,,0.0,False
49,A1D0Q7,ED,9,A1D0Q7_ED_slice009,10,False,insufficient_nodes,3,3,4,1,11,845,0.0128936767578125,422,44,1892,0,,,,,0.0,False
49,A1D0Q7,ES,0,A1D0Q7_ES_slice000,11,False,empty_current_graph,3,3,3,0,0,0,0.0,0,33,1056,0,,,,,0.0,False
49,A1D0Q7,ES,1,A1D0Q7_ES_slice001,12,False,insufficient_nodes,3,3,4,1,10,621,0.0094757080078125,310,43,1806,0,,,,,0.0,False
49,A1D0Q7,ES,2,A1D0Q7_ES_slice002,13,False,insufficient_nodes,3,3,4,1,11,750,0.011444091796875,375,43,1806,0,,,,,0.0,False
49,A1D0Q7,ES,3,A1D0Q7_ES_slice003,14,False,insufficient_nodes,3,3,4,1,11,1233,0.0188140869140625,616,43,1806,0,,,,,0.0,False
49,A1D0Q7,ES,4,A1D0Q7_ES_slice004,15,False,insufficient_nodes,3,3,4,1,10,1521,0.0232086181640625,760,42,1722,0,,,,,0.0,False
49,A1D0Q7,ES,5,A1D0Q7_ES_slice005,16,False,insufficient_nodes,3,3,4,1,11,1499,0.0228729248046875,749,43,1806,0,,,,,0.0,False
49,A1D0Q7,ES,6,A1D0Q7_ES_slice006,17,False,insufficient_nodes,3,3,4,1,11,1876,0.02862548828125,938,43,1806,0,,,,,0.0,False
