method,task_id,source_vendor,source_domain,seed,epoch,steps,train_loss,cross_entropy,dice_loss,learning_rate,source_patient_count,source_slice_count
FullySupervisedMMS,1,A,vendor_A_Siemens,1,71,139,0.21637716326567766,0.01643786961949772,0.39987858808297905,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,72,139,0.2124696807038012,0.015259530539322885,0.39442030067066497,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,73,139,0.21113956017459898,0.014970245975465011,0.39233862871317554,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,74,139,0.2125037413814085,0.015305103117720686,0.3943972762325685,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,75,139,0.21130142285883854,0.014347105454519499,0.3939086333882037,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,76,139,0.20999425419157358,0.014827803715313082,0.39033290229255346,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,77,139,0.21064320506809428,0.015008917654589784,0.39126857466620507,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,78,139,0.2124127732764045,0.015409208552764474,0.39400712942047944,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,79,139,0.20972368485635992,0.014347087839792529,0.39075319227769223,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,80,139,0.21350292866821768,0.01574757333389289,0.3955107111510613,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,81,139,0.2087759622138181,0.014309610451216535,0.3889327036391059,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,82,139,0.20635543431309486,0.013098247285610695,0.38651437489248863,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,83,139,0.20580242000681034,0.012872399199459192,0.38586004164150295,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,84,139,0.2047971332137533,0.012880111340996174,0.3838340425662857,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,85,139,0.20353096155382747,0.012622802585309787,0.38181631845964803,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,86,139,0.2031822692361667,0.012493730465740822,0.38137707735994736,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,87,139,0.20366248960117642,0.012354449121107301,0.382616080290122,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,88,139,0.2025602162956334,0.012153183301012936,0.3808140664649524,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,89,139,0.20875866207287466,0.013884506235234172,0.3897483117288823,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,90,139,0.20491810373479513,0.012894903946158697,0.38404639987208,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,91,139,0.20235392199360208,0.01179677068269242,0.3811143017072472,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,92,139,0.2000090052112401,0.01145213194486263,0.3771137454741293,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,93,139,0.1972588178493994,0.01072209696586934,0.37307344066153325,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,94,139,0.19867810333589855,0.010933906195028651,0.37548839370552584,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,95,139,0.19914834983914875,0.0109583658012126,0.37637996887989184,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,96,139,0.19947992978121737,0.01072169244858912,0.37751647497681406,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,97,139,0.20103623541139012,0.011256699704920216,0.37955907169434666,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,98,139,0.20039242023615528,0.01155336520118679,0.3776781090515123,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,99,139,0.19951946213305424,0.01120492110779281,0.37662908166861364,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,100,139,0.19993609731360304,0.011050508767969425,0.37777117677300953,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,101,139,0.19481687108389764,0.009721716179130532,0.370190307819586,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,102,139,0.19974517774024456,0.011009120278516048,0.37747211427354127,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,103,139,0.19601088054746174,0.010009297958689092,0.37200316550920337,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,104,139,0.19527735143042296,0.009865768736214947,0.3708231642091875,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,105,139,0.19451213826378472,0.009512977210617215,0.36999832265239824,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,106,139,0.19568784904780148,0.010222130180370036,0.37093143802967005,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,107,139,0.19977129529491602,0.01122320234681741,0.3770961861173026,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,108,139,0.19635162175559312,0.009806121113247794,0.37309100119758853,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,109,139,0.19206095025908176,0.0089325387158143,0.3662568234282432,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,110,139,0.19127916485714397,0.008550488653009851,0.3654573525992229,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,111,139,0.19357294878728099,0.009261108030357379,0.36862368120563976,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,112,139,0.19530389264976378,0.009463529708868951,0.3716807257142856,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,113,139,0.19045364374308277,0.008537540180447827,0.3638322070348177,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,114,139,0.19417537287842457,0.009501316752150763,0.3693481115557307,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,115,139,0.19077260685052802,0.008428311380792222,0.3646885915625867,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,116,139,0.19120234224221688,0.008404475470951243,0.36559573394789113,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,117,139,0.18765833813080685,0.007666848094048474,0.3599829802410208,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,118,139,0.18850131702723263,0.007917631000427784,0.3611673721306616,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,119,139,0.18911236701466197,0.008071995973453034,0.3620807424509268,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,120,139,0.19534002909128614,0.009957173068692787,0.37076571272860326,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,121,139,0.1880220154420935,0.007400558494272635,0.36124291501456884,0.001,95,2212
