domain,seed,backbone_id,n_items,n_patients,dice_rv,dice_myo,dice_lv,dice_mean,hd95_rv,hd95_myo,hd95_lv,hd95_mean
vendor_C_GE,2,MeanTeacher_Patient1_Seed2_teacher_SPEGC-online,75,75,0.0023416509954296656,0.004379871533330067,0.002835810806495577,0.003185777778418437,487.2631306804399,157.41241569921772,168.61208392334743,271.09587676766836
