task_id,patient_setting,seed,vendor,domain,branch_index,test_fraction,paper_lambda,n_slices,mean_balanced_entropy,mean_weight,min_weight,max_weight
35,2,3,D,vendor_D_Canon,0,0.0,1.0,1266,0.040158646486913696,0.1122679072204171,0.06883969902992249,0.30901119112968445
35,2,3,D,vendor_D_Canon,1,0.2,0.8,1266,0.03438755424510571,0.13764668054184265,0.074709951877594,0.256460040807724
35,2,3,D,vendor_D_Canon,2,0.4,0.6,1266,0.029115845715096685,0.1612544356069953,0.0687071681022644,0.27683913707733154
35,2,3,D,vendor_D_Canon,3,0.6,0.4,1266,0.023955008848740533,0.18232643616048835,0.07330448180437088,0.3284408450126648
35,2,3,D,vendor_D_Canon,4,0.8,0.19999999999999996,1266,0.020686195794532944,0.20068662217560726,0.06861147284507751,0.263076514005661
35,2,3,D,vendor_D_Canon,5,1.0,0.0,1266,0.018489604433874384,0.2058179193363182,0.06853348761796951,0.32148900628089905
