method,task_id,patient_setting,seed,vendor,vendor_name,domain,checkpoint,batch_size,branch_count,test_fractions,paper_lambdas,background_index,entropy_mode,eps,episodic,stream_order,n_patients,n_slices,mean_entropy_span,mean_max_weight,dice_rv,dice_myo,dice_lv,dice_mean,hd95_rv,hd95_myo,hd95_lv,hd95_mean,output_dir
InTEnt,35,2,3,D,Canon,vendor_D_Canon,/rds/general/user/hs225/home/TTA_Project_runs/Research/backbone_params/Patient2/Seed3/baseline_model_with_metadata.pt,1,6,0|0.2|0.4|0.6|0.8|1,1|0.8|0.6|0.4|0.2|0,0,categorical_foreground_background_balanced,1e-12,True,"patient,phase,z_index",50,1266,0.041365316911263175,0.2284290698867462,0.738928014311677,0.7639785515081562,0.8221944971843504,0.7750336876680611,18.151936578622365,11.020344542156751,9.6621867846087,12.944822635129272,/rds/general/user/hs225/home/TTA_Project_runs/Research/intent_results/shards/task_35
