loss_mode,ablation,sadg_method,style_method,template_mode,mask_mode,spatial_mask_mode,gate_mode,gate_num_bins,gate_rho_max,rho_bin_min,rho_bin_max,rho_bin_mean,rho_bins,spatial_margin_px,spatial_edge_calib,spatial_inner_calib,spatial_calib_mean,spatial_preserve_edge_mean,style_alpha,style_rho,sadg_rho,lambda_disp,dice_weight,lambda_gate_anchor,lambda_gate_smooth,lambda_gate_mono,lambda_spectral_consistency,lambda_gate_budget,spectral_cons_eps,spatial_mask_margin_px,spatial_mask_margin_min_px,spatial_mask_margin_max_px,spatial_mask_edge_init,spatial_mask_inner_init,lambda_spatial_anchor,lambda_spatial_budget,lambda_spatial_tv,lambda_spatial_source_bg_edge,lambda_spatial_source_fg_inner,rho,rho_tag,sadg_rho_tag,lf_radius_h,lf_radius_w,lf_size_h,lf_size_w,checkpoint_source,shot,seed,epoch,train_loss,train_seg_loss,train_disp_loss,style_reg_loss,gate_reg_loss,gate_anchor_loss,gate_smooth_loss,gate_mono_loss,spatial_reg_loss,spatial_anchor_loss,spatial_budget_loss,spatial_tv_loss,spatial_source_reg_loss,spatial_source_bg_edge_loss,spatial_source_fg_inner_loss,spectral_cons_loss,gate_budget_loss,spectral_style_loss,template_l2_loss,template_smooth_loss,epsilon_loss,sadg_grad_norm,perturb_norm,steps,train_case_ids,n_train_slices,slice_policy,num_middle_slices,filter_min_fg,output_dir,prompt_dir
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-LowDimSpatialMask,fixed,cosine,lowdim,radial,8,1.0,0.4987146556377411,0.5020763278007507,0.4994860887527466,0.50207633|0.49979296|0.4990643|0.49930128|0.49871466|0.49928957|0.49875796|0.49889162,15.037031173706055,0.01996556669473648,0.9799960851669312,0.8482789993286133,0.10442879796028137,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.0,0.0,1e-06,15.0,5.0,40.0,0.02,0.98,0.001,0.001,0.0001,0.01,0.001,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,2,1,1.601780931154887,1.5731327136357625,0.5729500618245866,6.955038619101591e-07,6.705143076571021e-10,4.922121724525318e-07,5.348571031997077e-07,8.64359519267863e-08,6.948333558890832e-07,0.000352943147946563,0.0002162805790754242,0.001256096073322826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4568324353959825,2.3507818116082086,0.05,9,23|31|224,36,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatial\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed2,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatial\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed2
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-LowDimSpatialMask,fixed,cosine,lowdim,radial,8,1.0,0.4974249303340912,0.5037600994110107,0.4994395077228546,0.5037601|0.50127935|0.49918106|0.49852332|0.49773985|0.5001601|0.49742493|0.49744737,15.047338485717773,0.019936593249440193,0.9801085591316223,0.8482913374900818,0.10445918142795563,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.0,0.0,1e-06,15.0,5.0,40.0,0.02,0.98,0.001,0.001,0.0001,0.01,0.001,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,2,2,1.1539033783806696,1.1330784559249878,0.4164840678373973,6.993728586874365e-07,2.366328663880621e-09,2.5488160291489394e-06,1.8285877053535337e-06,2.8285925897838143e-07,6.970065366355508e-07,0.0003521038161125034,0.00021945876586768363,0.0012544393280727996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0648405353228252,1.3543774286905925,0.05,9,23|31|224,36,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatial\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed2,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatial\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed2
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-LowDimSpatialMask,fixed,cosine,lowdim,radial,8,1.0,0.4960058629512787,0.5049851536750793,0.49917495250701904,0.50498515|0.50237054|0.49883899|0.49711767|0.49600586|0.50125521|0.49631542|0.49651083,15.052047729492188,0.019914520904421806,0.9801608324050903,0.8482965230941772,0.10447394847869873,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.0,0.0,1e-06,15.0,5.0,40.0,0.02,0.98,0.001,0.001,0.0001,0.01,0.001,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,2,3,0.9983944959110684,0.9794741405381097,0.3783929646015167,7.043625297834902e-07,9.303853588783618e-09,6.990121366672813e-06,6.513534521622609e-06,2.0913065807488037e-06,6.950586832014475e-07,0.000350295142399975,0.00021936335057641068,0.0012540016840729448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9278214375178019,0.9897993405659994,0.05,9,23|31|224,36,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatial\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed2,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatial\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed2
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-LowDimSpatialMask,fixed,cosine,lowdim,radial,8,1.0,0.4939327538013458,0.5055850744247437,0.4987885057926178,0.50558507|0.50340432|0.49845174|0.49556658|0.49393275|0.50146306|0.4952535|0.49665111,15.065887451171875,0.019852885976433754,0.9801731705665588,0.8481903076171875,0.10452134907245636,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.0,0.0,1e-06,15.0,5.0,40.0,0.02,0.98,0.001,0.001,0.0001,0.01,0.001,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,2,4,0.9009010791778564,0.8913780185911391,0.1904470788107978,7.174094333903566e-07,2.149640643267503e-08,1.3410055746337295e-05,1.4452229354194262e-05,5.703170548561805e-06,6.959130208391192e-07,0.0003500160010945466,0.00022054947233603647,0.0012534753057277864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8375780648655362,0.9371198415756226,0.05,9,23|31|224,36,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatial\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed2,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatial\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed2
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-LowDimSpatialMask,fixed,cosine,lowdim,radial,8,1.0,0.49208831787109375,0.5052950978279114,0.4983956217765808,0.5052951|0.50440955|0.49779913|0.49452186|0.49208832|0.50109124|0.49447313|0.49748653,15.066217422485352,0.019802551716566086,0.9801543354988098,0.8481645584106445,0.10452824831008911,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.0,0.0,1e-06,15.0,5.0,40.0,0.02,0.98,0.001,0.001,0.0001,0.01,0.001,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,2,5,0.8363049560123019,0.8292194339964125,0.14169607477055657,7.353673178537671e-07,3.5724807803363646e-08,1.9779159831361743e-05,2.3306106514711348e-05,1.0440783929273797e-05,6.996425175505768e-07,0.000351141417114478,0.00022322727050373537,0.0012527381509749426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7802716692288717,0.9043800830841064,0.05,9,23|31|224,36,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatial\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed2,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatial\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed2
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-LowDimSpatialMask,fixed,cosine,lowdim,radial,8,1.0,0.491160124540329,0.5057765245437622,0.49826136231422424,0.50440919|0.50577652|0.49783137|0.49334526|0.49116012|0.50133467|0.49373093|0.49850288,15.051111221313477,0.019801095128059387,0.9801725149154663,0.8482983708381653,0.10448281466960907,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.0,0.0,1e-06,15.0,5.0,40.0,0.02,0.98,0.001,0.001,0.0001,0.01,0.001,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,2,6,0.7973181075519986,0.7907383375697665,0.1315801723135842,7.470905592931053e-07,5.031067671110476e-08,2.5181281671393663e-05,3.2634754663579064e-05,1.5157792909627056e-05,6.967798892926819e-07,0.0003501444071945217,0.00022127244867280952,0.0012536299570153158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7366371750831604,0.8620727194680108,0.05,9,23|31|224,36,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatial\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed2,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatial\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed2
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-LowDimSpatialMask,fixed,cosine,lowdim,radial,8,1.0,0.4901607930660248,0.5068897604942322,0.4980194568634033,0.5028314|0.50688976|0.49813339|0.49243602|0.49016079|0.50119698|0.49317566|0.49933141,15.02086353302002,0.019855095073580742,0.9801626205444336,0.848534107208252,0.10438695549964905,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.0,0.0,1e-06,15.0,5.0,40.0,0.02,0.98,0.001,0.001,0.0001,0.01,0.001,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,2,7,0.7512673603163825,0.7463123467233446,0.09908493856589,7.581282122575633e-07,6.831714058661318e-08,3.0147467340510855e-05,4.416477006290936e-05,2.1137619923037062e-05,6.898110693024743e-07,0.00034772892508448824,0.00021655799193669937,0.0012552412356146509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7035091718037924,0.8032452199194167,0.05,9,23|31|224,36,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatial\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed2,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatial\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed2
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-LowDimSpatialMask,fixed,cosine,lowdim,radial,8,1.0,0.4889737069606781,0.507775604724884,0.49771633744239807,0.50112474|0.5077756|0.49807471|0.4918395|0.48897371|0.50125992|0.49254379|0.5001387,14.981940269470215,0.019915204495191574,0.9801298975944519,0.8488188982009888,0.1042647659778595,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.0,0.0,1e-06,15.0,5.0,40.0,0.02,0.98,0.001,0.001,0.0001,0.01,0.001,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,2,8,0.6958962281545004,0.6921524869071113,0.07485940597123569,7.708535210642569e-07,9.109378377540149e-08,3.531983707539944e-05,5.777494960865523e-05,2.9786847032179747e-05,6.797597380783474e-07,0.00034535159162866574,0.00020858800497889105,0.00125820134093778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6502216259638468,0.7838183442751566,0.05,9,23|31|224,36,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatial\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed2,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatial\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed2
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-LowDimSpatialMask,fixed,cosine,lowdim,radial,8,1.0,0.4878217279911041,0.5082223415374756,0.4971074163913727,0.49888521|0.50822234|0.49724784|0.49063882|0.48782173|0.50072801|0.49206397|0.50125152,14.957247734069824,0.019888417795300484,0.980022668838501,0.8489158749580383,0.10419651120901108,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.0,0.0,1e-06,15.0,5.0,40.0,0.02,0.98,0.001,0.001,0.0001,0.01,0.001,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,2,9,0.6539056897163391,0.6501608888308207,0.07488033341036902,7.93659953362496e-07,1.2041071705147664e-07,4.2242190829711035e-05,7.472515183811386e-05,4.146134152607475e-05,6.732492339425436e-07,0.0003450979194086459,0.00020204501116596576,0.0012610627519380716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5977811945809258,0.8372986051771376,0.05,9,23|31|224,36,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatial\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed2,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatial\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed2
Seg-SADG,Seg-SADG,Seg-SADG,LF-Barycenter-RadialGate-LowDimSpatialMask,fixed,cosine,lowdim,radial,8,1.0,0.48598429560661316,0.5081131458282471,0.4962919056415558,0.49625552|0.50811315|0.49600169|0.48913646|0.4859843|0.50042617|0.49220613|0.50221175,14.933881759643555,0.019824940711259842,0.9798575043678284,0.8489476442337036,0.10413774102926254,0.08,0.5,0.05,0.05,0.5,0.0001,0.001,0.001,0.0,0.0,1e-06,15.0,5.0,40.0,0.02,0.98,0.001,0.001,0.0001,0.01,0.001,0.5,style_rho0p5,sadg_rho0p05,9,9,19,19,new_training,3,2,10,0.6261582374572754,0.6236153112517463,0.05084183274043931,8.292677572777999e-07,1.5304221929252688e-07,5.244330047086502e-05,9.24151406959734e-05,5.538274449968917e-05,6.762255364062892e-07,0.00034867324413628213,0.0002012790323028134,0.0012627323416786061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5817205641004775,0.7669385539160835,0.05,9,23|31|224,36,all_filtered,9,True,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatial\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed2,D:\Running_Place\PostGraduateProjects\Experiments\PostGraduate\backbones\Prompts\SpaceFrequencyModulation\Seg-SADG\BaryRadGateLowDimSpatial\a0p08\rho0p5\gb8\sadg0p05\shot3\Seed2
