task_id,patient_id,phase,z_index,slice_id,batch_index,updated,skip_reason,pool_size_before,pool_size_after,graph_count,current_graph_count,sampled_nodes,foreground_pixels,foreground_ratio,reliable_pixels,total_nodes,candidate_edges,edge_budget,graph_loss,commonality_loss,total_loss,gradient_norm,selected_self_edge_mass,detach_backbone
37,A1D0Q7,ED,0,A1D0Q7_ED_slice000,1,False,pool_not_ready,0,1,1,1,11,169,0.0025787353515625,84,11,110,0,,,,,0.0,False
37,A1D0Q7,ED,1,A1D0Q7_ED_slice001,2,False,insufficient_nodes,1,2,2,1,11,731,0.0111541748046875,365,22,462,0,,,,,0.0,False
37,A1D0Q7,ED,2,A1D0Q7_ED_slice002,3,False,insufficient_nodes,2,3,3,1,11,1116,0.01702880859375,558,33,1056,0,,,,,0.0,False
37,A1D0Q7,ED,3,A1D0Q7_ED_slice003,4,False,insufficient_nodes,3,3,4,1,10,1460,0.02227783203125,730,43,1806,0,,,,,0.0,False
37,A1D0Q7,ED,4,A1D0Q7_ED_slice004,5,False,insufficient_nodes,3,3,4,1,11,1948,0.02972412109375,974,43,1806,0,,,,,0.0,False
37,A1D0Q7,ED,5,A1D0Q7_ED_slice005,6,False,insufficient_nodes,3,3,4,1,11,2390,0.036468505859375,1195,43,1806,0,,,,,0.0,False
37,A1D0Q7,ED,6,A1D0Q7_ED_slice006,7,False,insufficient_nodes,3,3,4,1,10,2540,0.03875732421875,1270,42,1722,0,,,,,0.0,False
37,A1D0Q7,ED,7,A1D0Q7_ED_slice007,8,False,insufficient_nodes,3,3,4,1,11,2758,0.042083740234375,1379,43,1806,0,,,,,0.0,False
37,A1D0Q7,ED,8,A1D0Q7_ED_slice008,9,False,insufficient_nodes,3,3,4,1,11,1554,0.023712158203125,777,43,1806,0,,,,,0.0,False
37,A1D0Q7,ED,9,A1D0Q7_ED_slice009,10,False,insufficient_nodes,3,3,4,1,11,191,0.0029144287109375,95,43,1806,0,,,,,0.0,False
37,A1D0Q7,ES,0,A1D0Q7_ES_slice000,11,False,empty_current_graph,3,3,3,0,0,0,0.0,0,33,1056,0,,,,,0.0,False
37,A1D0Q7,ES,1,A1D0Q7_ES_slice001,12,False,insufficient_nodes,3,3,4,1,11,642,0.009796142578125,321,44,1892,0,,,,,0.0,False
37,A1D0Q7,ES,2,A1D0Q7_ES_slice002,13,False,insufficient_nodes,3,3,4,1,11,808,0.0123291015625,404,44,1892,0,,,,,0.0,False
37,A1D0Q7,ES,3,A1D0Q7_ES_slice003,14,False,insufficient_nodes,3,3,4,1,11,1166,0.017791748046875,583,44,1892,0,,,,,0.0,False
37,A1D0Q7,ES,4,A1D0Q7_ES_slice004,15,False,insufficient_nodes,3,3,4,1,11,1238,0.018890380859375,619,44,1892,0,,,,,0.0,False
37,A1D0Q7,ES,5,A1D0Q7_ES_slice005,16,False,insufficient_nodes,3,3,4,1,11,1637,0.0249786376953125,818,44,1892,0,,,,,0.0,False
37,A1D0Q7,ES,6,A1D0Q7_ES_slice006,17,False,insufficient_nodes,3,3,4,1,11,1806,0.027557373046875,903,44,1892,0,,,,,0.0,False
37,A1D0Q7,ES,7,A1D0Q7_ES_slice007,18,False,insufficient_nodes,3,3,4,1,11,1534,0.023406982421875,767,44,1892,0,,,,,0.0,False
37,A1D0Q7,ES,8,A1D0Q7_ES_slice008,19,False,insufficient_nodes,3,3,4,1,11,63,0.0009613037109375,31,44,1892,0,,,,,0.0,False
